player_id,season,salario_real,salario_predicho,residuo
21555,2021,9036076.999999996,6820348.858097316,0.28131449727830216
21555,2122,9036076.999999996,9727481.146308618,-0.07372986765089706
21555,2223,10843291.999999998,8653467.69238265,0.22558651004197827
21555,2324,7999999.999999998,8163861.924274697,-0.020275790370538616
21555,2425,7999999.999999998,6680023.305150702,0.180320065342352
21555,2526,4170000.0,5970872.611375234,-0.3589770469720861
21600,2021,1400000.0000000007,1210037.234917203,0.1458211048271867
21608,2021,1390000.0000000033,1174695.5723805376,0.16829472045111515
21608,2324,1390000.0000000033,1705716.6240504878,-0.20468158264947078
21608,2425,1849999.9999999993,1322409.4013247488,0.33573026230108916
21626,2021,3499999.9999999986,3766331.66633275,-0.07333852645783878
21626,2223,7000000.00000001,6549077.180205563,0.06658599785210839
21626,2324,7000000.00000001,7215302.445313663,-0.03029396125433692
21876,2021,489999.9999999997,569529.2286528123,-0.15040471382432408
21881,2021,2000000.0000000028,635761.2584339654,1.1460793464954122
21881,2122,2000000.0000000028,1766387.5693807013,0.12421064074590049
21927,2122,3460000.0000000014,3177009.189207514,0.0853283413698449
21927,2223,3460000.0000000014,3235761.019931024,0.06700444305441522
21927,2324,3850000.0000000014,3782785.867842238,0.017612408046193906
21927,2425,4489999.9999999935,4484007.076305524,0.0013356184220487677
21931,2122,3499999.9999999986,2564975.899157569,0.310813885956712
21931,2223,6000000.000000005,3668412.8514650646,0.4920003662426229
21949,2122,350000.0000000001,1621976.765514933,-1.533467755499247
21949,2223,1040000.0000000007,682379.3584945955,0.42139024481140375
21949,2324,1040000.0000000007,1096106.814131058,-0.05254392877258063
21949,2425,1040000.0000000007,1167015.5228823486,-0.11522894158996344
21992,2021,2040000.000000003,1260046.8611242007,0.4818008962159084
21992,2122,2040000.000000003,1741687.6985946733,0.15809522299813494
21992,2223,1480000.0000000007,1756275.5823022611,-0.17115333265325638
22126,2021,4518037.999999999,4885569.123356302,-0.07820795416642845
22126,2122,12730000.000000015,4371380.113158027,1.068882637953024
22126,2223,9259999.999999993,9090091.58428547,0.01851906524052538
22141,2021,340000.00000000006,626801.8938088894,-0.6116849142597065
22141,2122,340000.00000000006,341181.0560348183,-0.00346767487982369
22200,2122,1413334.9999999988,2321522.82230095,-0.4962711994517104
22209,2324,730000.0000000017,1370932.1562749117,-0.6302016593485682
22209,2425,1250000.0000000005,893259.940290551,0.33602120522574985
22337,2021,1699999.999999999,1597495.9733582148,0.06219086438533061
22481,2021,1390000.0000000033,652623.5822566045,0.7560585067670331
22481,2122,1390000.0000000033,1110087.6471361788,0.2248647735517011
22481,2223,1500000.000000001,1225301.7996115903,0.2022779274249782
22547,2021,750000.0000000005,743772.3174181267,0.008338243508099197
22596,2021,430000.0000000002,429746.2196790033,0.0005903610217963262
22975,2021,1919999.9999999981,1811180.9184960239,0.058346112351131296
22975,2122,1919999.9999999981,1678284.1173267774,0.13455327330083833
22975,2223,1919999.9999999981,1871047.4620938504,0.025826771835994577
22981,2021,1880000.0,2790512.5311398706,-0.39495350503761806
22981,2122,1880000.0,2083634.83433484,-0.10284210824806728
23213,2021,2219999.9999999995,1157518.5968013832,0.6512286226839112
23568,2223,350000.0000000001,686764.5954687512,-0.6740584232238565
23571,2021,8970000.000000015,9517307.956609432,-0.05922635507634766
23571,2223,5450000.000000009,2838939.3673605775,0.6521850884533933
23661,2021,610000.0,666254.2871231793,-0.08821245299845515
23666,2122,529999.9999999998,929792.5625660399,-0.5620845037173012
23715,2021,3719999.999999992,1627000.9250665398,0.8269852714763779
23904,2021,1500000.000000001,851197.038324839,0.5665767479205837
23996,2021,2800000.0000000014,3212194.1272470886,-0.13733481519880542
23996,2122,2800000.0000000014,3130920.64206988,-0.11170767896833667
23996,2223,2800000.0000000014,2852590.4236270664,-0.018608084852125728
24006,2021,2300000.0000000005,3659691.05223115,-0.46446960895657874
24006,2223,1250000.0000000005,1111293.0585679526,0.11761929635123813
