player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Ziya Erdal,138312,Sivasspor,3076,turkey,2122,834,17,9,6.75,1,1,2,,,19,5,26.32,73,35,50.0,153,202,350,77.61,14,53.85,12,0,0,0,,0,0,1,2,17,16,0,0,2,6,32,0,0,8,0,33.33,,12,10,2,1,0,,26,56.52,0,0,0,101,14,9,1,1,,0,0,1,1,100.0,0,1,0,0,138,2,0,0,0,0,0,0,0,0,0,834.0,0.0,0,2,1,0,2,0,0.0,0,19,15,78.95,9,43,4,19,40,55.56,70,229,241,451,108.0,3,1,658,7,2,0
Manuel Fernandes,12982,Kayserispor,3072,turkey,2122,142,5,1,6.75,0,1,1,,,2,1,10.0,27,6,66.67,42,29,70,81.4,2,40.0,3,0,0,0,,2,0,1,0,0,4,0,0,3,2,11,0,0,1,0,0.0,,2,1,1,0,0,,11,57.89,0,0,0,16,0,5,0,0,,0,0,0,0,0.0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,2,0,4,66.67,0,1,1,100.0,5,4,6,10,13,54.17,9,64,32,86,27.0,3,0,121,6,0,0
Mustafa Burak Bozan,934201,Gaziantep FK,5138,turkey,2122,279,4,3,6.75,0,0,0,,,4,0,0.0,0,15,46.88,6,57,63,77.78,0,0.0,0,0,0,0,,0,0,0,0,2,4,0,0,0,1,1,0,0,0,0,0.0,,6,5,1,0,0,,3,75.0,0,3,0,18,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,18,0,0,0,0,4,10,3,13,0,1,0.0,0.0,0,0,0,0,0,0,0.0,4,1,1,100.0,0,10,0,0,3,75.0,32,13,68,81,27.0,0,0,128,1,0,0
Burak Öksüz,816313,Hatayspor,3091,turkey,2122,2748,33,31,6.75,0,2,2,,,67,1,50.0,63,88,45.83,261,805,1065,81.8,94,64.38,52,0,0,0,,2,1,8,8,130,33,0,0,5,14,104,1,2,32,0,0.0,,43,38,5,0,0,,38,42.22,0,0,0,237,50,5,0,0,,0,0,0,0,0.0,0,0,0,0,270,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,18,3,7,6,2,33.33,0,19,13,68.42,5,146,6,2,132,55.93,192,406,898,1302,222.7,21,1,1643,17,2,0
Loret Sadiku,143356,Kasımpaşa,6063,turkey,2122,898,11,11,6.75,1,0,1,,,5,1,100.0,54,14,53.85,153,233,385,84.62,17,70.83,7,0,0,0,,0,0,0,2,10,11,0,0,8,18,44,0,0,14,0,50.0,,12,7,5,1,0,,28,43.08,1,0,0,70,14,2,0,0,,0,0,0,0,0.0,0,0,0,0,85,2,0,0,0,0,0,0,0,0,0,898.0,0.0,0,1,1,1,1,3,100.0,0,25,15,60.0,2,8,3,1,45,50.56,26,193,263,455,74.2,2,0,555,0,4,0
Didier N'Dong,786029,Yeni Malatyaspor,24759,turkey,2122,1401,20,16,6.75,0,1,1,,,14,0,0.0,59,32,65.31,221,335,556,87.84,17,58.62,12,0,0,0,,0,0,1,3,17,20,0,0,8,15,60,0,0,23,0,0.0,,28,23,5,0,0,,48,50.0,0,0,0,77,21,7,0,0,,0,0,0,0,0.0,0,0,0,0,108,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,4,0,10,76.92,0,32,12,37.5,7,25,13,3,65,52.0,49,272,364,633,134.9,5,0,813,6,5,0
Isaac Cofie,45926,Sivasspor,3076,turkey,2122,1855,28,20,6.74,1,0,1,,,27,0,0.0,78,52,60.47,293,343,636,81.54,28,43.75,36,0,0,0,,0,0,4,3,24,27,0,0,10,24,95,0,0,23,0,8.33,,28,26,2,1,0,,64,52.03,0,0,1,144,29,3,0,0,,0,0,0,0,0.0,0,0,0,1,174,5,0,0,1,0,0,0,0,0,0,1855.0,0.0,0,5,7,4,4,7,77.78,0,33,20,60.61,3,55,9,0,92,49.2,86,387,393,780,182.1,12,0,1005,24,5,0
Joher Khadim Rassoul,800344,Adana Demirspor,3101,turkey,2122,1736,25,20,6.74,0,0,0,,,28,15,29.41,89,34,44.74,261,311,557,78.01,43,76.79,13,0,0,0,,1,0,0,4,35,25,0,0,8,19,67,0,1,11,0,0.0,,28,24,4,0,0,,74,57.81,0,0,0,157,22,11,0,0,,1,0,0,0,0.0,0,0,0,0,268,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,2,26,60.47,0,38,19,50.0,11,70,43,51,117,63.59,76,408,357,714,168.6,3,0,1146,10,2,0
Oğulcan Ülgün,1063942,Konyaspor,3085,turkey,2122,666,22,6,6.74,1,1,2,,,11,0,0.0,63,11,45.83,131,92,223,80.51,8,44.44,10,0,0,0,,1,0,1,0,12,16,0,0,2,4,39,0,1,22,0,11.11,,13,12,1,1,0,,40,57.97,0,0,0,54,14,7,1,3,,0,0,0,0,0.0,0,0,0,0,79,4,0,0,0,0,0,0,0,0,0,666.0,0.0,0,6,3,5,3,0,0.0,0,21,8,38.1,7,22,3,3,48,55.17,24,168,112,277,107.9,9,1,405,19,3,0
Douglas,185233,Giresunspor,5765,turkey,2122,485,10,6,6.74,0,0,0,,,10,0,0.0,16,14,46.67,60,165,225,83.03,19,63.33,11,0,0,0,,0,0,0,1,29,7,0,0,0,0,18,1,1,6,0,0.0,,8,8,0,0,0,,7,50.0,0,0,0,46,11,0,0,0,,0,0,0,0,0.0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,5,5,100.0,0,19,1,1,26,59.09,30,87,185,271,47.2,0,0,336,2,1,0
Lucas Lima,248529,Başakşehir FK,3086,turkey,2122,1855,29,20,6.74,0,0,0,,,33,23,29.87,223,43,45.26,423,385,785,81.1,27,60.0,18,0,0,0,,2,0,4,6,42,26,0,0,12,19,89,0,0,26,0,0.0,,22,19,3,0,0,,52,42.28,0,0,0,183,24,24,0,0,,0,1,0,1,0.0,0,0,0,0,323,7,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,7,4,2,10,40.0,0,32,19,59.38,23,79,25,77,79,47.02,95,598,447,968,175.3,10,0,1479,10,2,0
Sinan Kurt,381560,Adana Demirspor,3101,turkey,2122,1621,25,18,6.74,0,1,1,,,30,5,31.25,168,36,53.73,391,310,696,85.4,5,22.73,17,0,0,0,,2,2,6,2,10,24,0,0,11,27,69,0,1,9,0,0.0,,24,21,3,0,0,,58,52.73,0,0,2,119,13,18,0,0,,0,1,0,0,0.0,0,0,0,0,172,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,14,9,2,13,72.22,0,28,19,67.86,17,61,18,16,63,47.73,67,491,340,815,161.8,17,0,1031,17,1,0
Oussama Tannane,249435,Göztepe,3054,turkey,2122,249,5,3,6.74,0,0,0,,,3,2,33.33,37,5,62.5,59,22,79,77.45,1,33.33,2,0,0,0,,0,0,2,0,1,5,0,0,8,1,21,0,0,6,0,0.0,,6,5,1,0,0,,20,51.28,0,0,0,23,2,4,0,1,,0,0,0,0,0.0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,5,3,1,4,50.0,0,7,4,57.14,4,8,8,6,21,50.0,8,83,25,102,33.7,6,0,174,9,0,0
Derrick Luckassen,363782,Fatih Karagümrük,4954,turkey,2122,1619,20,19,6.74,0,0,0,,,27,0,0.0,69,51,63.75,285,786,1071,93.21,26,54.17,22,0,0,0,,0,3,1,2,70,20,0,2,2,6,48,0,0,15,0,0.0,,23,19,4,0,0,,24,48.0,0,0,0,78,11,6,0,1,,0,0,0,1,0.0,0,0,0,0,93,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,7,0,5,1,5,55.56,0,9,8,88.89,6,51,9,0,50,51.02,80,330,819,1149,134.8,7,0,1324,10,3,0
Oğuzhan Özyakup,137642,Beşiktaş JK,3050,turkey,2122,607,13,7,6.74,0,1,1,,,6,5,33.33,83,6,66.67,138,92,225,80.94,0,0.0,6,0,0,0,,1,0,3,0,1,13,0,0,6,4,24,0,0,9,0,0.0,,5,4,1,0,0,,26,59.09,0,0,0,53,1,9,0,2,,0,0,0,0,0.0,0,0,0,0,86,4,0,0,0,0,0,0,0,0,0,0.0,0.0,1,5,7,8,1,6,85.71,0,11,7,63.64,9,14,7,15,26,52.0,9,191,102,278,87.6,12,0,375,9,3,0
Salih Dursun,179189,Fatih Karagümrük,4954,turkey,2122,1039,14,11,6.74,2,1,3,,,5,2,11.76,55,16,29.09,139,207,344,79.26,25,60.98,16,0,0,0,,1,0,1,4,30,14,0,0,5,14,54,0,0,15,0,25.0,,17,15,2,2,0,,42,52.5,1,0,0,90,14,4,0,1,,0,0,0,1,0.0,0,0,0,0,135,2,0,0,1,0,0,0,0,0,0,519.5,0.0,0,7,1,4,3,8,66.67,0,26,14,53.85,4,38,12,17,67,55.37,55,218,233,434,94.3,8,1,670,8,3,0
Mehdi Boudjemaa,960088,Hatayspor,3091,turkey,2122,1769,29,19,6.74,0,1,1,,,22,2,18.18,122,48,60.0,268,302,568,83.16,20,55.56,16,0,0,0,,1,0,1,1,24,28,0,0,14,19,100,0,0,36,0,0.0,,27,24,3,0,0,,96,53.33,0,0,0,115,25,12,0,0,,0,0,0,1,0.0,0,0,0,0,189,8,0,1,0,0,0,0,0,0,0,0.0,0.0,0,2,11,10,2,21,58.33,0,56,32,57.14,12,41,36,11,116,53.7,80,369,325,683,188.6,13,0,988,19,7,1
Amar Rahmanović,138123,Konyaspor,3085,turkey,2122,1387,31,13,6.74,6,1,7,,,21,2,12.5,143,20,66.67,242,143,383,77.22,23,41.07,33,0,0,0,,1,3,4,0,12,31,0,1,17,23,110,0,0,24,0,21.43,,20,16,4,6,0,,84,52.17,2,0,0,113,19,16,3,2,,0,0,0,0,0.0,0,0,0,0,212,10,0,1,1,0,0,0,0,0,0,231.17,0.0,0,21,7,13,11,24,61.54,0,26,16,61.54,16,37,39,16,107,49.31,30,348,164,496,208.8,28,1,780,34,4,0
Paul Mukairu,992198,Antalyaspor,3056,turkey,2122,1080,17,14,6.74,3,0,3,,,7,0,0.0,103,16,84.21,145,74,219,79.35,4,10.26,35,0,0,0,,0,5,6,0,0,17,0,0,27,13,112,0,1,23,0,11.54,,14,9,5,3,0,,68,46.9,0,0,0,57,7,15,0,8,,0,0,0,0,0.0,0,0,0,0,159,12,0,0,3,0,0,0,0,0,0,360.0,0.0,0,19,7,6,14,38,70.37,0,18,13,72.22,15,10,54,0,72,39.13,19,193,83,276,114.5,26,0,516,12,1,0
Erdem Ozcan,1214451,Altay,3070,turkey,2122,79,3,0,6.73,0,0,0,,,0,2,40.0,4,0,0.0,13,7,18,72.0,0,0.0,0,0,0,0,,0,0,0,0,0,3,0,0,1,1,2,0,0,0,0,0.0,,1,1,0,0,0,,5,71.43,0,0,0,7,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,100.0,0,3,2,66.67,0,1,2,5,5,71.43,0,21,9,25,20.2,1,0,45,0,0,0
Muhammed Mert,227468,Hatayspor,3091,turkey,2122,395,15,3,6.73,0,0,0,,,8,3,18.75,66,9,42.86,156,88,241,82.82,4,57.14,3,0,0,0,,1,1,1,0,0,12,0,0,1,6,19,0,0,8,0,0.0,,10,9,1,0,0,,21,56.76,0,0,0,50,5,6,0,0,,0,0,0,0,0.0,0,0,0,0,76,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2,0,6,75.0,0,12,8,66.67,6,28,8,16,25,56.82,21,213,94,291,80.8,3,0,361,3,0,0
Hakan Özmert,43512,Antalyaspor,3056,turkey,2122,1014,25,11,6.73,0,1,1,,,37,8,20.51,87,45,51.72,202,266,460,83.18,9,56.25,7,0,0,0,,3,0,1,0,9,25,0,0,9,19,56,0,0,18,0,0.0,,16,13,3,0,0,,45,47.87,0,0,0,93,20,15,0,0,,0,0,0,0,0.0,0,0,0,0,159,3,0,0,0,0,0,0,0,0,0,0.0,0.0,2,3,15,15,2,12,70.59,0,20,13,65.0,15,83,17,39,54,49.09,87,307,285,553,168.3,18,0,751,13,3,0
Mohammed Kamara,884538,Hatayspor,3091,turkey,2122,801,23,7,6.73,4,0,4,,,4,1,12.5,61,3,16.67,109,57,165,69.62,21,56.76,16,0,0,0,,1,5,6,0,4,22,0,0,12,7,65,0,0,17,0,14.29,,14,9,5,4,0,,50,50.51,1,0,1,72,5,8,0,5,,0,0,0,0,0.0,0,0,0,1,137,9,0,0,3,0,0,0,0,0,0,200.25,0.0,0,24,4,10,12,24,63.16,0,11,6,54.55,8,14,38,8,71,52.21,18,174,71,237,148.1,28,0,425,15,5,0
Mbaye Diagne,346790,Galatasaray,3061,turkey,2122,681,14,7,6.73,2,1,3,,,5,1,100.0,33,2,50.0,69,34,102,69.86,26,56.52,20,0,0,1,,1,5,3,1,11,14,0,0,9,2,42,0,0,10,0,13.33,,7,7,0,2,0,,17,43.59,1,0,1,44,0,5,0,6,,0,0,1,0,0.0,0,0,0,1,74,3,0,0,1,0,0,0,0,0,0,340.5,0.0,0,15,0,4,8,5,71.43,0,2,1,50.0,5,8,7,1,43,50.59,4,105,42,146,94.2,15,0,235,10,1,0
Muhammet Demir,43543,Gaziantep FK,5138,turkey,2122,2531,32,27,6.73,6,0,6,,,18,0,0.0,186,12,66.67,353,149,502,75.49,86,43.22,113,1,0,0,,1,9,12,5,31,32,0,0,66,17,251,0,0,28,0,9.68,,40,36,4,6,0,,85,38.12,1,0,3,163,10,23,0,12,,0,0,2,0,50.0,0,1,0,0,376,27,0,0,5,0,0,0,0,0,0,421.83,0.0,6,45,17,27,23,38,54.29,0,21,10,47.62,23,36,70,4,171,40.52,18,497,172,665,215.3,62,1,1151,28,3,0
Saba Lobjanidze,286923,Hatayspor,3091,turkey,2122,2450,37,28,6.73,8,8,16,,,10,16,16.0,194,5,50.0,320,118,422,75.36,1,9.09,10,0,0,0,,12,6,13,1,6,37,0,0,21,27,103,0,0,13,1,17.02,,48,43,5,7,1,,52,35.86,0,0,1,138,16,32,1,3,,0,0,0,0,0.0,0,0,0,1,368,15,0,0,7,0,0,0,0,0,0,306.25,100.0,1,36,11,15,19,25,41.67,0,21,9,42.86,32,28,60,100,53,33.97,10,515,145,560,248.9,47,2,1017,6,2,0
Nicolai Jørgensen,57857,Kasımpaşa,6063,turkey,2122,839,15,10,6.73,2,0,2,,,5,0,0.0,54,6,50.0,89,59,148,72.2,20,50.0,20,0,0,0,,0,2,10,0,9,15,0,0,10,6,60,0,0,20,0,8.0,,13,8,5,2,0,,24,37.5,0,0,0,57,2,6,0,7,,0,0,0,0,0.0,0,0,0,0,106,5,0,0,2,0,0,0,0,0,0,419.5,0.0,1,15,10,5,10,9,60.0,0,6,1,16.67,6,12,15,4,44,42.31,12,139,70,205,100.9,25,0,335,9,2,0
Makana Baku,886328,Göztepe,3054,turkey,2122,821,20,8,6.73,2,1,3,,,0,4,21.05,101,7,77.78,155,61,212,77.09,3,17.65,14,0,0,0,,1,1,2,0,5,19,0,0,12,7,48,0,0,8,0,16.67,,18,15,3,2,0,,25,42.37,0,0,0,63,4,14,1,1,,0,0,0,0,0.0,0,0,0,0,130,13,0,0,1,0,0,0,0,0,0,410.5,0.0,0,12,0,5,5,12,63.16,0,6,4,66.67,14,1,19,19,28,36.84,9,222,72,275,127.8,12,0,426,7,0,0
Alin Toșca,110210,Gaziantep FK,5138,turkey,2122,2645,31,30,6.73,0,0,0,,,51,2,20.0,95,98,47.57,356,779,1133,83.55,30,57.69,22,0,0,0,,0,0,0,7,75,31,0,0,3,15,54,0,0,12,0,0.0,,44,38,6,0,0,,49,60.49,0,0,0,223,37,6,0,1,,0,0,0,0,0.0,0,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2,50.0,0,31,21,67.74,6,112,4,10,79,59.4,206,506,860,1356,208.5,1,0,1649,16,4,0
Adis Jahović,55367,Göztepe,3054,turkey,2122,1432,32,16,6.73,5,1,6,,,13,4,23.53,101,7,38.89,192,107,295,69.41,48,39.02,75,0,0,0,,2,9,4,0,10,32,0,1,21,5,138,0,0,30,0,12.5,,28,24,4,5,0,,32,33.68,0,0,2,130,5,18,0,17,,0,1,1,0,100.0,0,1,0,1,205,12,0,1,5,0,0,0,0,0,0,286.4,0.0,2,31,9,19,17,13,61.9,0,7,3,42.86,17,25,21,17,80,36.7,18,310,132,425,215.2,40,1,641,15,4,0
Kevin Varga,602730,Kasımpaşa,6063,turkey,2122,596,14,6,6.73,1,0,1,,,6,2,20.0,52,6,46.15,82,49,129,72.47,6,54.55,5,0,0,0,,1,0,2,1,6,12,0,0,3,8,19,0,0,0,0,12.5,,10,10,0,1,0,,16,53.33,0,0,0,49,7,5,1,1,,0,0,0,0,0.0,0,0,0,0,83,5,0,0,0,0,0,0,0,0,0,596.0,0.0,0,7,1,5,1,4,57.14,0,10,2,20.0,5,12,7,10,22,53.66,13,128,60,178,80.7,8,0,285,2,1,0
Umut Güneş,876782,Alanyaspor,6362,turkey,2122,2291,33,24,6.72,2,0,2,,,28,3,27.27,198,51,70.83,441,582,1020,88.77,15,53.57,13,0,0,0,,0,1,2,5,20,33,0,1,17,38,130,0,1,55,0,13.33,,39,35,4,0,2,,81,40.91,0,0,0,129,40,15,1,0,,0,1,0,0,0.0,0,0,0,0,220,13,0,1,1,0,0,0,0,0,0,1145.5,0.0,0,4,11,7,6,19,63.33,0,36,20,55.56,14,46,30,11,96,42.48,72,524,636,1149,221.9,15,0,1512,26,2,0
Okechukwu Azubuike,807114,Yeni Malatyaspor,24759,turkey,2122,1632,25,18,6.72,0,1,1,,,45,1,50.0,138,52,63.41,374,443,816,88.03,10,55.56,8,0,0,0,,1,0,0,2,9,25,0,0,16,25,79,0,0,27,0,0.0,,33,29,4,0,0,,70,49.65,0,0,0,111,26,8,0,0,,0,0,0,1,0.0,0,0,0,0,158,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,2,0,13,72.22,0,37,21,56.76,8,75,18,2,80,50.31,82,442,487,927,168.1,2,0,1152,20,2,0
Fousseni Diabaté,796374,Giresunspor,5765,turkey,2122,2580,34,30,6.72,6,2,8,,,8,9,21.95,341,10,47.62,623,188,802,78.24,18,31.58,39,0,0,0,,3,4,12,4,2,34,0,0,44,13,141,0,0,16,0,13.95,,32,30,2,6,0,,107,51.2,0,0,1,223,6,37,6,7,,0,2,5,0,100.0,0,5,0,0,450,17,0,0,0,0,0,0,0,0,0,430.0,0.0,0,30,13,12,19,45,59.21,0,26,7,26.92,35,20,76,41,125,46.99,21,838,228,1025,228.6,43,1,1491,36,2,0
Cyle Larin,790179,Beşiktaş JK,3050,turkey,2122,1772,29,19,6.72,7,1,8,,,12,2,12.5,145,8,40.0,297,159,454,78.82,48,46.15,56,0,0,0,,3,10,6,0,24,29,0,1,34,8,152,0,0,37,0,13.21,,22,19,3,7,0,,78,44.83,2,0,2,122,4,16,2,20,,0,0,0,1,0.0,0,0,0,0,262,16,0,1,3,0,0,0,0,0,0,253.14,0.0,0,47,6,24,23,16,42.11,0,18,13,72.22,16,23,38,16,126,45.32,20,408,184,576,194.9,53,1,951,45,3,0
Nacer Chadli,32492,Başakşehir FK,3086,turkey,2122,1312,28,14,6.72,1,3,4,,,10,0,0.0,187,8,53.33,327,181,508,84.95,13,40.63,19,0,0,0,,2,2,7,1,15,25,0,0,16,15,73,0,0,13,0,4.76,,11,10,1,1,0,,48,47.06,0,0,0,90,7,22,0,6,,0,0,0,0,0.0,0,0,0,0,169,6,0,0,1,0,0,0,0,0,0,1312.0,0.0,0,19,2,8,6,18,62.07,0,24,10,41.67,22,13,29,18,61,45.52,15,417,199,598,168.0,21,0,809,6,2,0
Birkir Bjarnason,13270,Adana Demirspor,3101,turkey,2122,1850,32,22,6.72,5,1,6,,,20,1,6.67,141,18,64.29,254,198,451,82.75,13,31.71,28,0,0,0,,3,3,4,1,19,31,0,0,14,7,83,0,0,31,0,17.86,,27,24,3,5,0,,55,50.0,1,0,1,94,8,18,0,10,,0,0,0,0,0.0,0,0,0,0,170,15,0,0,4,0,0,0,0,0,0,370.0,0.0,0,26,2,12,12,6,42.86,0,20,11,55.0,18,35,14,15,68,45.03,28,346,214,545,208.3,28,0,787,29,2,0
Andrea Poli,29746,Antalyaspor,3056,turkey,2122,1740,28,20,6.72,0,2,2,,,28,0,0.0,159,25,64.1,372,447,819,90.6,9,26.47,25,0,0,0,,2,0,4,2,9,28,0,0,25,15,88,0,1,25,0,0.0,,21,19,2,0,0,,61,49.19,0,0,0,85,43,12,0,0,,0,0,0,1,0.0,0,0,0,0,146,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,9,9,2,7,70.0,0,28,15,53.57,12,42,10,3,70,44.3,39,437,470,904,188.1,15,0,1165,26,5,0
Konrad Michalak,851243,Konyaspor,3085,turkey,2122,1490,35,14,6.72,3,4,7,,,1,18,32.14,85,6,54.55,163,95,240,78.43,7,31.82,15,0,0,0,,6,10,7,2,8,34,0,0,21,14,84,0,0,13,0,9.68,,18,16,2,3,0,,81,54.0,0,0,0,66,10,28,0,8,,0,0,0,0,0.0,0,0,0,0,196,10,0,0,3,0,0,0,0,0,0,496.67,0.0,0,24,7,9,15,30,56.6,0,17,12,70.59,28,8,53,56,88,51.16,11,251,111,306,228.4,31,2,623,34,0,0
Bünyamin Balcı,967214,Antalyaspor,3056,turkey,2122,2740,34,31,6.72,2,3,5,,,40,12,27.27,224,42,32.81,423,440,851,77.36,17,40.48,25,0,0,0,,1,0,7,5,30,34,0,0,8,24,105,2,0,31,0,10.53,,43,35,8,2,0,,116,59.18,0,0,0,249,40,23,1,5,,0,0,0,0,0.0,0,0,0,0,392,9,0,0,1,0,0,0,0,0,0,1370.0,0.0,0,15,4,4,8,11,34.38,0,58,33,56.9,23,91,32,44,133,55.88,128,602,542,1100,228.4,19,1,1796,48,2,0
Fredrik Gulbrandsen,51833,Başakşehir FK,3086,turkey,2122,1170,30,13,6.72,5,1,6,,,3,3,16.67,96,4,50.0,145,60,202,75.66,19,44.19,24,0,0,0,,1,6,9,1,7,29,0,0,18,18,93,0,0,19,0,13.51,,14,13,1,5,0,,35,33.65,1,0,0,65,13,14,0,6,,0,0,0,0,0.0,0,0,0,0,169,8,0,0,4,0,0,0,0,0,0,234.0,0.0,0,29,8,10,18,16,47.06,0,9,4,44.44,14,9,34,18,54,36.73,8,207,78,267,194.8,37,1,516,10,3,0
Wilson Eduardo,105404,Alanyaspor,6362,turkey,2122,951,22,10,6.72,4,1,5,,,1,3,27.27,43,5,55.56,78,80,155,80.73,10,41.67,14,0,0,1,,1,6,6,0,9,20,0,0,8,5,45,0,0,14,0,13.33,,18,14,4,4,0,,14,31.11,1,0,2,37,4,13,0,0,,0,0,1,0,0.0,0,0,0,0,85,3,0,0,3,0,0,0,0,0,0,237.75,0.0,0,23,7,11,13,4,40.0,0,4,1,25.0,13,6,10,11,24,34.78,9,115,88,192,134.3,30,0,329,6,0,0
Ryan Babel,1876,Galatasaray,3061,turkey,2122,1590,30,15,6.71,3,1,4,,,19,13,26.0,223,13,65.0,390,192,569,83.92,24,48.0,26,0,0,0,,3,3,10,2,8,30,0,0,35,8,115,0,0,18,0,9.38,,25,20,5,3,0,,65,42.21,0,0,1,109,6,27,0,4,,0,0,1,0,100.0,0,1,0,0,274,12,0,0,3,0,0,0,0,0,0,530.0,0.0,0,17,15,12,10,30,50.0,0,16,8,50.0,27,29,60,50,89,43.63,20,507,221,678,201.4,32,0,1050,19,3,0
Daouda Karamoko Bamba,344883,Altay,3070,turkey,2122,1993,32,22,6.71,7,1,8,,,7,1,12.5,130,6,60.0,201,108,308,71.63,12,19.67,49,0,0,0,,1,9,21,2,15,32,0,0,24,7,132,0,0,29,0,11.11,,37,34,3,7,0,,66,44.3,0,0,0,122,1,19,4,10,,0,0,2,0,100.0,0,2,0,1,257,20,0,0,3,0,0,0,0,0,0,284.71,0.0,0,50,13,19,23,39,59.09,0,16,9,56.25,19,13,66,8,78,37.14,10,314,124,430,214.8,63,2,776,11,2,0
Kenan Karaman,168943,Beşiktaş JK,3050,turkey,2122,1255,25,13,6.71,2,1,3,,,5,2,16.67,96,2,13.33,167,94,259,75.51,20,47.62,22,0,0,0,,2,3,15,1,12,24,0,0,24,9,102,0,0,36,0,5.88,,19,18,1,2,0,,59,42.45,1,0,1,84,4,16,0,7,,0,0,0,0,0.0,0,0,0,1,184,7,0,0,1,0,0,0,0,0,0,627.5,0.0,0,28,6,5,14,15,50.0,0,20,11,55.0,16,10,30,12,79,43.65,15,237,118,343,161.1,34,0,631,24,1,0
Uroš Spajić,111752,Kasımpaşa,6063,turkey,2122,602,8,6,6.71,0,1,1,,,10,0,0.0,18,18,47.37,84,234,318,85.95,14,73.68,5,0,0,0,,0,1,0,0,17,8,0,0,0,5,24,0,1,14,0,0.0,,10,9,1,0,0,,13,40.63,0,0,0,52,11,2,0,0,,0,0,0,0,0.0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,1,3,0,0.0,0,9,6,66.67,2,27,0,0,27,52.94,38,117,253,370,53.7,4,1,435,4,3,0
Semih Güler,325155,Adana Demirspor,3101,turkey,2122,503,12,4,6.71,0,0,0,,,11,0,0.0,14,14,34.15,54,130,184,81.78,5,45.45,6,0,0,0,,0,0,1,0,21,12,0,0,0,4,13,0,0,2,0,0.0,,9,7,2,0,0,,17,70.83,0,0,0,41,5,1,0,0,,0,0,0,0,0.0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,1,2,66.67,0,14,7,50.0,1,23,3,2,22,62.86,41,85,142,225,80.5,5,0,304,1,3,0
