player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Ragnar Ache,877544,Eintracht Frankfurt,2674,germany,2122,257,13,1,6.63,0,1,1,,,0,2,33.33,14,2,66.67,29,6,33,60.0,18,64.29,10,0,0,0,,1,0,4,0,1,13,0,0,9,3,31,0,0,5,0,0.0,,4,3,1,0,0,,16,43.24,0,0,0,22,0,3,0,6,,0,0,0,0,0.0,0,0,0,0,59,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,1,4,2,6,54.55,0,2,0,0.0,3,0,11,6,34,52.31,3,50,11,55,86.2,10,0,135,8,0,0
Tim Lemperle,1014290,1. FC Köln,2671,germany,2122,150,13,0,6.63,2,0,2,,,0,1,100.0,26,1,50.0,32,7,38,66.67,5,33.33,10,0,0,0,,0,3,1,0,2,10,0,0,5,2,25,0,0,4,0,28.57,,5,5,0,2,0,,11,42.31,1,0,0,19,2,7,0,0,,0,0,0,0,0.0,0,0,0,0,37,3,0,0,1,0,0,0,0,0,0,75.0,0.0,0,7,0,3,3,4,40.0,0,4,1,25.0,7,0,10,1,16,39.02,2,49,9,57,66.3,7,0,105,3,0,0
Ádám Szalai,16776,1. FSV Mainz 05,2556,germany,2122,263,12,2,6.63,1,0,1,,,1,0,0.0,14,0,0.0,30,9,39,52.7,8,42.11,11,0,0,0,,1,1,3,0,0,11,0,0,7,2,31,0,0,10,0,11.11,,0,0,0,1,0,,10,33.33,0,0,0,35,0,4,1,5,,0,0,0,0,0.0,0,0,0,0,62,2,0,0,0,0,0,0,0,0,0,263.0,0.0,0,7,2,3,3,3,50.0,0,3,2,66.67,4,7,6,0,18,36.73,3,62,12,74,72.9,9,0,138,4,1,0
Sargis Adamyan,129927,TSG Hoffenheim,2569,germany,2122,329,13,2,6.63,1,0,1,,,2,2,40.0,26,0,0.0,45,23,66,73.33,4,21.05,15,0,0,0,,1,0,0,0,2,11,0,0,5,8,38,0,0,5,0,33.33,,6,5,1,1,0,,21,47.73,0,0,0,24,1,4,0,4,,0,0,0,0,0.0,0,0,0,0,53,3,0,0,1,0,0,0,0,0,0,329.0,0.0,0,2,1,1,2,6,50.0,0,8,6,75.0,4,7,12,5,25,39.68,2,66,29,90,72.9,3,0,164,8,0,0
Mijat Gaćinović,190917,TSG Hoffenheim,2569,germany,2122,107,4,1,6.63,0,0,0,,,0,0,0.0,10,1,16.67,17,15,32,69.57,3,50.0,3,0,0,0,,0,0,0,0,2,4,0,0,2,0,9,0,0,4,0,0.0,,2,2,0,0,0,,7,53.85,0,0,0,14,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,3,100.0,0,3,3,100.0,0,2,3,0,10,52.63,6,24,22,46,26.5,1,0,71,1,1,0
Florian Krüger,945878,Arminia Bielefeld,2540,germany,2122,1113,27,12,6.62,1,2,3,,,5,3,15.0,72,6,35.29,119,72,188,70.15,12,40.0,18,0,0,0,,2,0,4,0,12,25,0,0,8,8,50,0,0,8,0,5.56,,19,16,3,1,0,,18,36.0,0,0,0,80,2,11,1,4,,0,0,0,1,0.0,0,0,0,0,147,8,0,0,0,0,0,0,0,0,0,1113.0,0.0,1,11,7,9,5,7,46.67,0,3,1,33.33,11,14,15,20,30,37.5,17,196,92,268,165.6,18,0,434,9,0,0
Enzo Millot,957889,VfB Stuttgart,2677,germany,2122,63,6,0,6.62,0,1,1,,,1,1,33.33,8,1,100.0,17,7,23,82.14,4,80.0,1,0,0,0,,1,0,0,0,1,5,0,0,3,1,8,0,0,2,0,0.0,,1,1,0,0,0,,4,36.36,0,0,0,5,1,1,0,0,,0,0,0,0,0.0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,2,0,0.0,1,1,2,3,8,50.0,1,22,9,28,33.1,0,0,48,1,0,0
Christopher Antwi-Adjei,844203,VfL Bochum 1848,2542,germany,2122,1041,24,11,6.62,1,1,2,,,4,2,7.14,61,5,35.71,99,35,132,67.01,12,23.08,40,0,0,0,,2,3,5,0,6,24,0,0,18,20,110,0,0,14,0,3.85,,16,16,0,1,0,,60,46.15,0,0,1,65,1,6,1,10,,0,0,0,0,0.0,0,0,0,1,193,12,0,0,0,0,0,0,0,0,0,1041.0,0.0,0,21,5,14,7,13,40.63,0,21,16,76.19,6,8,32,28,72,39.56,14,178,47,197,158.8,26,1,488,27,2,0
Jeremy Dudziak,187187,SpVgg Greuther Fürth,2551,germany,2122,1146,22,15,6.61,2,0,2,,,7,7,20.59,72,8,47.06,125,96,214,70.63,9,32.14,19,0,0,0,,2,4,5,0,3,21,0,0,23,11,82,0,0,11,0,12.5,,26,22,4,2,0,,55,46.61,0,0,2,89,10,13,2,3,,0,0,0,0,0.0,0,0,0,2,193,10,0,0,0,0,0,0,0,0,0,573.0,0.0,0,13,3,6,5,14,42.42,0,17,6,35.29,13,17,33,34,64,43.84,17,220,117,303,138.8,16,0,530,24,1,0
Noah Joel Sarenren Bazee,801378,FC Augsburg,2600,germany,2122,237,14,1,6.61,1,0,1,,,1,2,20.0,11,1,100.0,21,6,25,65.79,8,36.36,14,0,0,0,,0,0,2,0,3,12,0,0,4,1,31,0,0,6,0,14.29,,3,3,0,1,0,,11,39.29,1,0,0,13,1,2,0,0,,0,0,0,0,0.0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,237.0,0.0,0,5,2,2,3,3,30.0,0,5,2,40.0,2,1,10,10,19,38.0,1,41,7,38,79.3,7,0,119,3,1,0
Alexander Schwolow,134778,Hertha BSC,2528,germany,2122,2176,25,25,6.61,0,0,0,,,30,0,0.0,20,168,42.97,84,389,473,67.57,6,100.0,0,0,0,0,,0,0,0,4,26,25,1,0,0,1,2,2,1,2,0,0.0,,51,46,5,0,0,-0.9,2,50.0,0,10,0,227,2,1,0,0,,0,0,0,1,0.0,5,0,0,0,231,0,8,0,0,10,54,18,73,0,16,0.0,0.0,0,0,0,0,0,0,0.0,10,0,0,0.0,1,62,0,0,8,80.0,391,247,453,700,165.2,0,0,963,1,1,0
Mateo Klimowicz,895228,VfB Stuttgart,2677,germany,2122,605,15,7,6.61,0,1,1,,,7,0,0.0,65,9,69.23,105,33,138,74.19,2,33.33,4,0,0,0,,1,0,3,0,2,15,0,0,7,11,42,0,0,9,0,0.0,,12,11,1,0,0,,32,45.71,0,0,0,48,4,4,0,1,,0,0,0,0,0.0,0,0,0,0,91,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,5,5,3,10,47.62,0,13,6,46.15,4,14,21,2,34,44.74,13,137,51,186,99.1,11,0,295,9,2,0
Timothy Chandler,40239,Eintracht Frankfurt,2674,germany,2122,1218,17,15,6.61,0,0,0,,,20,4,13.33,71,17,28.33,146,104,246,62.44,14,38.89,22,0,0,0,,1,0,3,1,27,16,0,0,6,13,61,0,1,17,0,0.0,,21,18,3,0,0,,28,41.79,0,0,0,148,19,10,0,4,,0,0,0,0,0.0,0,0,0,0,239,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,4,7,3,3,37.5,0,18,12,66.67,10,47,8,30,42,40.78,60,274,150,394,105.7,13,0,717,7,4,0
Iker Bravo,1155571,Bayer 04 Leverkusen,2681,germany,2122,11,1,0,6.6,0,0,0,,,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,1,100.0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,0,0,0,1,100.0,0,0,0,0,6.6,0,0,2,0,0,0
Andrey Lunev,120787,Bayer 04 Leverkusen,2681,germany,2122,90,1,1,6.6,0,0,0,,,4,0,0.0,0,6,50.0,4,34,38,86.36,0,0.0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,1,1,0,0,0,-0.62,0,0.0,0,0,0,6,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,9,0,0,0,0.0,12,9,35,44,6.6,0,0,51,0,0,0
Marten Winkler,1069125,Hertha BSC,2528,germany,2122,25,1,0,6.6,0,0,0,,,0,0,0.0,1,0,0.0,3,1,4,57.14,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,1,100.0,0,0,0,3,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,1,100.0,0,7,1,7,6.6,0,0,10,1,0,0
Tobias Sippel,8772,Borussia M'gladbach,2527,germany,2122,90,1,1,6.6,0,0,0,,,0,0,0.0,2,8,50.0,5,30,35,81.4,0,0.0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,-0.64,0,0.0,0,0,0,8,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,8,0,1,0,0,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,0.0,16,11,32,43,6.6,0,0,50,0,0,0
Solomon Bonnah,1012898,RB Leipzig,36360,germany,2122,10,1,0,6.6,0,0,0,,,0,0,0.0,0,0,0.0,2,1,3,100.0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,1,3,6.6,0,0,5,0,0,0
Kevin Paredes,1016810,VfL Wolfsburg,2524,germany,2122,13,2,0,6.6,0,0,0,,,0,0,0.0,0,0,0.0,5,1,6,85.71,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.0,,0,0,0,0,0,,1,50.0,0,0,0,1,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,1,1,50.0,0,6,2,7,6.6,0,0,11,0,0,0
Zidan Sertdemir,1129120,Bayer 04 Leverkusen,2681,germany,2122,19,3,0,6.6,0,0,0,,,0,1,33.33,1,0,0.0,3,2,4,100.0,0,0.0,0,0,0,0,,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0.0,,0,0,0,0,0,,2,40.0,0,0,0,0,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,2,100.0,1,0,0,3,2,40.0,0,5,2,4,13.2,0,0,15,0,0,0
Conor Noß,990249,Borussia M'gladbach,2527,germany,2122,50,3,0,6.6,0,0,0,,,0,0,0.0,4,0,0.0,8,3,11,78.57,0,0.0,2,0,0,0,,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0.0,,2,2,0,0,0,,1,50.0,0,0,0,3,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,1,0,0.0,1,0,0,0,1,25.0,1,9,5,14,13.2,1,0,21,0,0,0
Justin Hoogma,833246,SpVgg Greuther Fürth,2551,germany,2122,270,3,3,6.6,0,0,0,,,7,0,0.0,8,12,40.0,37,103,140,79.55,10,71.43,4,0,0,0,,0,0,1,0,4,3,0,0,0,2,9,0,0,4,0,0.0,,9,9,0,0,0,,6,54.55,0,0,0,36,4,1,0,0,,0,0,0,0,0.0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0.0,0,6,5,83.33,1,21,0,0,16,64.0,30,61,115,176,19.8,1,0,202,0,1,0
Tarsis Bonga,842456,VfL Bochum 1848,2542,germany,2122,14,3,0,6.6,0,0,0,,,0,0,0.0,3,0,0.0,4,0,4,57.14,1,50.0,1,0,0,0,,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0.0,,1,1,0,0,0,,1,50.0,0,0,0,3,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2,1,1,100.0,0,0,0,0.0,0,0,1,1,2,50.0,0,7,1,7,6.6,3,0,18,0,0,0
Lasse Günther,997175,FC Augsburg,2600,germany,2122,163,5,1,6.6,0,0,0,,,3,0,0.0,6,4,50.0,9,29,38,69.09,0,0.0,3,0,0,0,,0,0,0,0,1,4,0,0,1,4,11,0,0,3,0,0.0,,7,6,1,0,0,,10,55.56,0,0,0,17,2,1,0,0,,0,0,0,0,0.0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,1,100.0,0,8,5,62.5,1,6,1,3,10,47.62,8,20,38,55,26.4,2,0,89,1,1,0
Tobias Strobl,96490,FC Augsburg,2600,germany,2122,325,5,4,6.6,0,0,0,,,3,0,0.0,13,7,38.89,24,41,65,70.65,7,63.64,4,0,0,0,,0,0,0,0,3,5,0,0,3,8,21,0,0,6,0,0.0,,6,3,3,0,0,,11,39.29,0,0,1,27,7,1,0,0,,0,0,0,0,0.0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1,100.0,0,8,3,37.5,1,9,1,2,18,46.15,18,40,54,92,33.0,2,0,143,2,1,0
Julian Baumgartlinger,24006,Bayer 04 Leverkusen,2681,germany,2122,87,6,1,6.6,0,0,0,,,3,0,0.0,7,4,80.0,16,46,62,89.86,1,50.0,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,4,0,0,2,0,0.0,,0,0,0,0,0,,3,50.0,0,0,0,7,2,0,0,0,,0,0,0,0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,1,33.33,0,3,0,1,4,50.0,5,21,49,69,19.8,0,0,80,0,1,0
Nikolas Nartey,861981,VfB Stuttgart,2677,germany,2122,401,8,4,6.6,0,0,0,,,2,1,16.67,26,3,20.0,62,70,131,74.01,10,76.92,3,0,0,0,,0,0,0,0,5,8,0,0,3,6,24,0,0,11,0,0.0,,8,6,2,0,0,,13,38.24,0,0,0,46,7,4,0,1,,0,0,0,0,0.0,0,0,0,0,68,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2,50.0,0,6,3,50.0,4,13,4,6,23,48.94,15,100,83,177,52.8,1,0,251,5,1,0
Dennis Jastrzembski,877841,Hertha BSC,2528,germany,2122,221,8,1,6.6,0,0,0,,,2,1,12.5,13,4,80.0,27,22,48,63.16,4,80.0,1,0,0,0,,1,0,1,0,2,7,0,0,1,6,16,0,0,3,0,0.0,,8,7,1,0,0,,8,34.78,0,0,0,28,5,4,0,0,,0,0,0,0,0.0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,3,37.5,0,2,1,50.0,4,3,8,8,12,42.86,5,56,28,76,46.2,1,0,145,3,1,0
Jorge Meré,355046,1. FC Köln,2671,germany,2122,493,8,5,6.6,0,0,0,,,13,0,0.0,23,20,44.44,63,192,255,84.16,14,56.0,11,0,0,0,,0,0,0,0,19,8,0,0,1,3,21,0,0,4,0,0.0,,11,10,1,0,0,,11,52.38,0,0,0,48,10,1,0,0,,0,0,0,0,0.0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,33.33,0,9,6,66.67,1,30,3,1,25,54.35,45,95,209,303,52.8,0,0,366,1,2,0
Andi Zeqiri,796067,FC Augsburg,2600,germany,2122,1037,22,11,6.6,2,1,3,,,6,2,28.57,46,4,30.77,71,43,112,67.88,11,23.4,36,0,0,0,,0,2,10,0,12,22,0,0,20,9,97,0,0,20,0,6.67,,18,14,4,2,0,,38,38.38,0,0,0,53,2,10,1,12,,0,0,0,0,0.0,0,0,0,0,137,7,0,0,1,0,0,0,0,0,0,518.5,0.0,0,20,10,12,8,9,42.86,0,14,7,50.0,10,12,21,7,49,33.56,13,116,56,165,145.1,30,0,365,15,2,0
Dickson Abiama,1046449,SpVgg Greuther Fürth,2551,germany,2122,727,24,5,6.6,0,1,1,,,0,0,0.0,41,1,50.0,62,22,84,63.64,19,37.25,32,0,0,0,,2,2,3,0,6,22,0,0,10,8,78,0,0,17,0,0.0,,29,28,1,0,0,,29,38.67,0,0,1,48,4,7,0,15,,0,0,0,0,0.0,0,0,0,0,107,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,6,11,4,7,35.0,0,11,7,63.64,7,2,20,3,48,38.1,2,106,29,132,145.1,18,0,277,11,3,0
Sam Lammers,804901,Eintracht Frankfurt,2674,germany,2122,515,15,5,6.59,1,0,1,,,0,0,0.0,41,1,100.0,64,18,82,62.12,21,51.22,20,0,0,0,,0,1,2,0,4,12,0,0,6,4,44,0,0,7,0,8.33,,9,8,1,1,0,,12,33.33,0,0,0,50,2,2,1,1,,0,0,0,0,0.0,0,0,0,0,94,1,0,0,0,0,0,0,0,0,0,515.0,0.0,0,9,3,6,4,7,46.67,0,4,4,100.0,2,3,15,0,33,42.86,1,102,30,132,79.1,12,0,222,1,1,0
Márton Dárdai,980618,Hertha BSC,2528,germany,2122,758,12,9,6.59,0,1,1,,,36,3,37.5,33,47,46.08,79,183,259,72.35,12,52.17,11,0,0,0,,1,0,0,0,31,10,0,0,4,10,35,1,1,10,0,0.0,,20,18,2,0,0,,19,44.19,0,0,0,99,20,2,0,0,,0,0,0,0,0.0,0,0,0,0,119,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,1,3,3,100.0,0,10,4,40.0,2,79,3,8,31,46.97,102,148,218,358,65.9,4,1,495,6,2,0
Håvard Nielsen,94002,SpVgg Greuther Fürth,2551,germany,2122,1369,26,14,6.59,2,0,2,,,2,1,33.33,86,0,0.0,162,62,223,66.37,59,50.86,57,0,0,0,,0,3,2,1,21,26,0,0,19,13,132,0,0,27,0,7.14,,43,38,5,2,0,,56,42.75,1,0,0,113,7,4,1,10,,0,0,0,0,0.0,0,0,0,0,204,6,0,0,0,0,0,0,0,0,0,684.5,0.0,0,26,2,14,12,16,48.48,0,17,12,70.59,4,4,33,3,115,46.56,4,259,80,336,171.3,28,0,610,24,2,0
Patrick Osterhage,914755,VfL Bochum 1848,2542,germany,2122,574,12,6,6.58,0,1,1,,,3,2,22.22,37,6,37.5,73,74,145,77.54,14,51.85,13,0,0,0,,0,0,3,0,7,12,0,0,13,4,36,0,0,5,0,0.0,,11,10,1,0,0,,22,48.89,0,0,0,42,11,4,0,0,,0,0,0,0,0.0,0,0,0,0,79,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,3,0,1,6,75.0,0,9,6,66.67,4,16,8,9,36,50.0,16,114,82,187,79.0,4,0,299,7,2,0
Luca Netz,979144,Borussia M'gladbach,2527,germany,2122,1319,23,16,6.58,0,3,3,,,13,13,41.94,79,14,28.57,161,164,312,74.64,7,36.84,12,0,0,0,,2,1,5,0,22,23,0,0,11,29,67,0,1,6,0,0.0,,22,19,3,0,0,,45,45.0,0,0,0,106,13,15,0,1,,0,0,0,0,0.0,0,0,0,0,175,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,2,4,5,10,52.63,0,24,10,41.67,15,34,19,31,52,43.7,49,241,208,418,151.4,14,0,751,11,1,0
Kiliann Sildillia,1014222,SC Freiburg,2538,germany,2122,169,7,1,6.58,0,0,0,,,1,1,20.0,10,2,22.22,25,24,48,64.86,1,20.0,4,0,0,0,,0,0,0,0,7,5,0,0,1,3,10,0,1,1,0,0.0,,4,3,1,0,0,,10,62.5,0,0,0,26,2,2,0,0,,0,0,0,0,0.0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,66.67,0,7,3,42.86,2,4,3,5,11,52.38,9,44,35,74,32.9,0,0,125,1,1,0
Luca Waldschmidt,319861,VfL Wolfsburg,2524,germany,2122,719,14,9,6.58,1,0,1,,,6,3,42.86,69,6,75.0,109,79,185,79.4,2,14.29,12,0,0,0,,1,1,5,1,2,14,0,0,13,8,52,0,0,10,0,5.88,,15,13,2,1,0,,23,36.51,0,0,0,48,8,5,1,0,,0,0,0,0,0.0,0,0,0,1,99,5,0,0,0,0,0,0,0,0,0,719.0,0.0,0,12,5,9,3,6,40.0,0,9,1,11.11,5,10,15,7,25,32.47,8,140,100,233,92.1,17,0,358,8,2,0
Robert Gumny,834986,FC Augsburg,2600,germany,2122,2276,28,27,6.58,0,0,0,,,40,1,3.57,124,43,44.79,232,364,595,75.99,36,60.0,24,0,0,0,,0,0,2,7,51,28,0,0,17,18,95,2,1,27,0,0.0,,40,34,6,0,0,,87,55.06,0,0,0,188,28,7,0,0,,0,0,0,0,0.0,0,0,0,0,294,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,1,5,0,12,52.17,0,48,29,60.42,7,88,23,28,123,56.42,96,378,433,783,184.2,7,0,1261,27,3,0
Paul Nebel,980621,1. FSV Mainz 05,2556,germany,2122,222,10,2,6.58,0,1,1,,,1,3,30.0,23,2,33.33,39,21,57,65.52,0,0.0,9,0,0,0,,0,1,1,0,1,9,0,0,5,1,26,0,0,8,0,0.0,,1,1,0,0,0,,12,41.38,0,0,0,30,0,4,0,1,,0,0,0,0,0.0,0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,4,57.14,0,5,3,60.0,4,4,7,10,12,31.58,6,68,29,87,59.2,3,0,145,3,3,0
Tanguy Coulibaly,954060,VfB Stuttgart,2677,germany,2122,1099,21,11,6.58,0,1,1,,,6,2,14.29,58,5,45.45,117,91,206,75.46,8,36.36,14,0,0,0,,1,1,5,0,10,20,0,0,15,10,84,0,0,24,0,0.0,,24,19,5,0,0,,63,47.37,0,0,0,67,4,8,0,6,,0,0,0,0,0.0,0,0,0,0,172,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,4,5,3,22,51.16,0,27,15,55.56,8,9,43,14,71,45.81,11,178,109,273,131.5,13,0,554,14,8,0
Burak Ince,992552,Arminia Bielefeld,2540,germany,2122,138,5,1,6.58,0,0,0,,,0,0,0.0,9,1,50.0,19,10,29,93.55,0,0.0,1,0,0,0,,0,1,0,0,0,4,0,0,3,1,7,0,0,2,0,0.0,,4,4,0,0,0,,8,57.14,0,0,0,2,0,1,0,1,,0,0,0,0,0.0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,2,2,3,100.0,0,1,1,100.0,1,1,3,3,8,53.33,2,23,11,31,26.3,4,0,57,4,0,0
Tobias Raschl,904840,SpVgg Greuther Fürth,2551,germany,2122,598,10,7,6.57,0,1,1,,,4,0,0.0,41,6,37.5,93,121,214,81.37,1,20.0,4,0,0,0,,0,0,1,1,1,10,0,0,13,2,32,0,0,7,0,0.0,,8,6,2,0,0,,29,50.88,0,0,1,49,3,2,0,1,,0,0,0,1,0.0,0,0,0,0,89,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,4,3,1,9,60.0,0,12,9,75.0,2,13,15,1,30,48.39,16,134,130,263,65.7,5,0,364,8,0,0
Youssoufa Moukoko,997006,Borussia Dortmund,2673,germany,2122,239,16,1,6.57,2,0,2,,,0,0,0.0,12,0,0.0,19,11,30,88.24,0,0.0,3,0,0,0,,0,1,1,0,0,13,0,0,5,1,21,0,0,5,0,25.0,,5,5,0,2,0,,6,25.0,0,0,0,4,3,2,2,5,,0,0,0,0,0.0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,119.5,0.0,0,6,2,4,3,0,0.0,0,1,0,0.0,2,1,7,0,6,22.22,0,23,11,34,85.4,8,0,86,5,1,0
Ruben Vargas,872919,FC Augsburg,2600,germany,2122,2003,29,26,6.56,1,3,4,,,28,11,26.19,144,29,50.88,233,150,372,71.81,11,24.44,34,0,0,0,,3,4,13,1,10,29,0,0,38,19,171,0,0,33,0,2.5,,36,33,3,1,0,,99,41.95,0,0,0,146,16,24,0,12,,0,0,0,0,0.0,0,0,0,0,356,19,0,0,1,0,0,0,0,0,0,2003.0,0.0,0,24,16,19,8,44,46.32,0,28,21,75.0,24,51,95,42,110,39.15,57,365,195,518,190.3,40,0,981,27,4,0
Roberto Massimo,911956,VfB Stuttgart,2677,germany,2122,888,19,11,6.56,2,0,2,,,3,4,23.53,55,4,30.77,102,81,179,76.82,4,30.77,9,0,0,0,,1,3,5,0,3,18,0,0,10,12,56,0,0,8,0,10.0,,18,16,2,2,0,,34,41.98,0,0,0,54,3,12,1,4,,0,0,0,0,0.0,0,0,0,0,139,2,0,0,1,0,0,0,0,0,0,444.0,0.0,0,14,6,4,11,16,47.06,0,14,5,35.71,12,13,34,17,38,40.43,13,149,101,233,118.1,20,0,458,4,0,0
Aymen Barkok,856594,Eintracht Frankfurt,2674,germany,2122,165,5,2,6.56,0,0,0,,,1,1,50.0,22,5,55.56,35,12,46,77.97,7,63.64,4,0,0,0,,0,0,0,0,6,5,0,0,8,5,23,0,0,4,0,0.0,,5,3,2,0,0,,10,34.48,0,0,0,13,5,1,0,0,,0,0,0,0,0.0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,1,4,57.14,0,6,2,33.33,1,3,7,2,17,42.5,9,45,16,59,32.8,2,0,118,1,0,0
