player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Pape Sy,1463509,Metz,1651,france,2526,167,2,2,7.85,0,0,0,,0.0,0,0,0.0,1,15,32.61,13,11,24,42.11,1,100.0,0,0,0,0,20,0,0,0,1,3,2,0,0,0,20260326,0,0,1,0,0,0,0.0,19,4,3,1,0,0,0.59,1,100.0,0,3,0,33,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,34,0,0,0,0,0,5,7,12,0,5,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2,100.0,46,41,16,57,15.7,0,1,87,2,0,0
Lionel M'Pasi,599192,Le Havre,1662,france,2526,315,4,3,7.83,0,0,0,,0.0,4,0,0.0,4,31,40.26,21,82,103,69.13,2,100.0,0,0,0,0,37,0,0,0,1,5,4,0,0,0,20260326,0,0,0,0,0,0,0.0,37,2,2,0,0,0,2.34,0,0.0,0,3,0,46,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,46,0,3,0,0,2,8,7,15,0,5,0.0,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,7,0,0,2,100.0,77,61,88,149,31.3,0,0,195,1,2,0
Vitinha,902029,Paris Saint-Germain,1644,france,2526,1946,25,22,7.69,1,7,8,0.97,3.68,125,7,33.33,607,162,76.78,1433,948,2381,94.04,3,60.0,2,0,0,0,128,8,0,9,10,22,25,0,0,9,20260326,13,38,0,1,13,0,3.23,0,17,12,5,0,1,,53,59.55,0,0,0,151,25,34,0,0,5.0,0,0,0,0,0.0,0,0,0,0,204,16,0,0,1,0,0,0,0,0,0,1946.0,0,2,2,29,12,10,12,75.0,0,22,17,77.27,34,178,16,21,56,59.57,211,1554,978,2532,192.2,31,6,2769,19,2,0
Rémy Descamps,788180,Olympique Lyonnais,1649,france,2526,450,5,5,7.66,0,0,0,,0.0,8,0,0.0,1,16,34.04,4,96,100,74.07,0,0.0,0,0,0,0,35,0,0,0,4,3,5,0,0,0,20260326,1,1,0,0,0,0,0.0,15,3,3,0,0,0,2.79,1,50.0,0,3,0,35,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,37,0,2,0,0,2,10,4,14,0,5,0.0,0,0,0,0,0,0,1,100.0,1,0,0,0.0,0,12,1,0,1,50.0,47,25,110,135,38.3,0,1,178,0,0,0
Dilane Bakwa,963298,RC Strasbourg,1659,france,2526,105,3,0,7.53,1,2,3,0.15,0.81,4,2,28.57,16,2,66.67,28,9,37,88.1,0,0.0,0,0,0,0,6,2,0,1,0,1,3,0,0,1,20260326,1,6,0,0,0,0,50.0,0,2,2,0,1,0,,10,62.5,0,0,0,5,1,3,1,0,0.0,0,0,0,0,0.0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,105.0,0,0,2,0,0,1,5,55.56,0,1,1,100.0,3,6,9,7,10,62.5,3,33,9,42,22.6,2,1,77,4,0,0
Ilan Kebbal,1049442,Paris FC,6070,france,2526,1966,23,23,7.5,8,4,12,5.63,4.77,48,18,19.35,343,67,71.28,654,431,1085,86.45,2,15.38,11,0,0,0,111,6,3,9,2,6,23,0,0,38,20260326,13,107,0,0,12,0,17.78,0,37,34,3,6,2,,114,54.29,0,0,0,170,7,46,7,3,0.0,0,0,3,0,100.0,0,3,0,1,366,21,0,0,1,0,0,0,0,0,0,245.75,0,0,28,17,18,18,29,46.03,0,31,17,54.84,46,79,63,93,116,52.02,94,787,468,1255,172.5,45,4,1709,55,5,0
Ousmane Dembélé,818244,Paris Saint-Germain,1644,france,2526,744,16,7,7.49,8,5,13,4.92,3.6,22,9,21.95,274,22,75.86,406,69,475,83.92,2,33.33,4,1,0,0,20,7,3,4,0,0,16,0,0,10,20260326,1,29,0,1,2,0,24.24,0,7,4,3,7,1,,24,48.98,1,0,0,91,0,33,3,5,0.0,0,0,3,0,66.67,0,2,0,0,154,7,0,0,4,0,0,0,0,0,0,93.0,0,1,21,12,15,14,17,58.62,0,5,2,40.0,33,29,29,41,26,47.27,29,490,76,566,119.9,33,4,709,2,0,0
Hervé Koffi,867299,Angers,1684,france,2526,2070,23,23,7.39,0,0,0,,0.01,55,0,0.0,11,106,35.45,42,442,484,70.66,7,87.5,1,0,0,0,233,0,0,0,9,24,23,0,0,0,20260326,0,2,1,3,1,0,0.0,141,26,24,2,0,0,10.32,9,90.0,0,33,0,201,0,0,0,0,0.0,0,0,0,1,0.0,5,0,2,0,209,0,9,0,0,8,59,28,88,0,23,0.0,0,0,0,0,0,0,0,0.0,8,1,1,100.0,0,93,0,0,16,88.89,299,176,509,685,169.9,0,4,970,9,1,0
Mason Greenwood,942116,Olympique de Marseille,1641,france,2526,2003,26,24,7.38,15,4,19,12.42,4.61,56,23,24.73,355,65,65.0,613,245,858,81.79,2,25.0,6,1,0,1,58,9,4,26,3,2,26,0,0,18,20260326,17,97,0,0,17,0,15.79,0,28,28,0,12,3,,78,46.15,0,0,3,191,3,47,5,0,1.0,0,2,7,0,71.43,0,5,0,1,380,11,0,0,10,0,0,0,0,0,0,133.53,0,5,56,39,31,38,45,52.94,0,11,10,90.91,45,101,85,93,80,45.2,100,770,279,1049,191.8,95,5,1496,22,4,0
Bradley Barcola,996952,Paris Saint-Germain,1644,france,2526,1328,22,15,7.34,10,1,11,9.05,3.75,10,4,21.05,247,11,91.67,369,88,457,84.16,6,46.15,7,0,0,0,44,9,13,12,4,6,22,0,0,18,20260326,11,93,0,0,16,0,17.86,0,11,10,1,7,3,,61,41.5,2,0,1,86,11,32,2,4,1.0,0,0,0,0,0.0,0,0,0,1,201,16,0,0,6,0,0,0,0,0,0,132.8,0,0,39,17,18,26,29,41.43,0,24,12,50.0,32,13,70,19,67,41.88,12,440,103,543,161.4,56,6,844,8,2,0
Aron Dønnum,863133,Toulouse,1681,france,2526,1951,22,22,7.33,4,4,8,4.55,5.83,77,44,34.92,237,69,69.0,399,235,634,77.89,3,75.0,1,0,0,0,111,8,1,9,7,13,22,0,0,37,20260326,23,110,0,2,25,0,12.12,0,26,24,2,3,1,,87,44.39,0,0,3,180,21,55,4,0,1.0,0,0,3,0,100.0,0,3,0,2,382,13,0,0,0,0,0,0,0,0,0,487.75,0,2,23,10,12,12,20,42.55,0,34,22,64.71,55,132,47,126,90,45.0,100,549,265,814,161.2,33,4,1306,33,7,0
João Neves,1190933,Paris Saint-Germain,1644,france,2526,1004,14,11,7.3,5,1,6,2.38,1.82,19,2,100.0,194,26,72.22,409,307,716,92.03,12,60.0,8,0,0,0,54,3,1,5,2,2,14,0,0,4,20260326,12,39,0,1,12,0,23.81,0,11,7,4,4,1,,37,54.41,1,0,0,62,5,10,1,0,5.0,0,0,0,0,0.0,0,0,0,1,95,8,0,0,3,0,0,0,0,0,0,200.8,0,1,15,6,10,6,7,63.64,0,23,13,56.52,10,29,11,2,49,55.68,36,452,326,778,102.2,21,2,927,8,0,0
Karl-Johan Johnsson,40973,RC Strasbourg,1659,france,2526,90,1,1,7.3,0,0,0,,0.0,2,0,0.0,1,4,36.36,2,23,25,78.13,1,100.0,0,0,0,0,9,0,0,0,1,3,1,0,0,0,20260326,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0.28,0,0.0,0,1,0,7,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,7,0,1,0,0,1,2,0,2,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,2,0,0,1,100.0,11,8,24,32,7.3,0,0,40,0,0,0
Florian Thauvin,148824,RC Lens,1648,france,2526,2142,27,26,7.29,9,5,14,10.33,7.97,56,50,29.41,323,38,54.29,517,268,785,79.13,10,35.71,18,0,0,1,96,15,10,13,3,7,27,0,0,50,20260326,15,147,0,2,17,0,14.06,0,22,16,6,8,1,,97,42.92,1,0,0,207,10,68,7,6,1.0,0,1,3,0,66.67,0,2,0,0,520,23,0,0,1,0,0,0,0,0,0,238.0,0,1,47,17,26,25,44,46.81,0,22,15,68.18,67,118,94,170,107,42.13,70,695,297,992,196.8,64,5,1613,31,5,0
Lucas Beraldo,1108441,Paris Saint-Germain,1644,france,2526,873,12,10,7.27,1,0,1,0.44,0.52,27,0,0.0,95,29,65.91,273,577,850,94.55,23,54.76,19,0,0,0,54,0,0,0,4,47,11,0,0,0,20260326,7,37,0,0,12,0,33.33,15,8,6,2,1,0,,15,45.45,1,0,0,49,13,1,0,0,6.0,0,0,0,0,0.0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,873.0,0,0,3,0,2,1,0,0.0,0,13,7,53.85,1,46,0,0,38,50.67,44,302,597,899,80.0,3,1,1009,2,1,0
Grégoire Coudert,891508,Stade Brestois,1715,france,2526,1561,18,17,7.27,0,0,0,,0.04,8,0,0.0,30,127,35.77,101,182,283,55.17,7,100.0,0,0,0,0,122,0,0,0,6,15,18,0,0,0,20260326,1,1,0,0,0,0,0.0,125,24,20,4,0,0,2.46,6,85.71,0,11,0,230,0,0,0,0,0.0,0,0,0,0,0.0,2,0,1,0,232,0,6,0,0,5,36,19,55,0,16,0.0,0,0,0,0,0,0,1,100.0,4,0,0,0.0,0,15,1,0,13,92.86,355,315,198,513,130.8,0,0,667,7,0,0
Nuno Mendes,989768,Paris Saint-Germain,1644,france,2526,1211,18,13,7.26,4,4,8,4.3,3.61,24,15,34.88,266,51,64.56,488,346,834,89.39,7,46.67,8,0,0,0,81,11,3,7,5,14,17,0,0,13,20260326,7,63,0,0,12,1,13.79,0,12,9,3,3,1,,73,57.03,1,0,1,99,13,29,2,2,3.0,0,0,1,1,100.0,0,1,0,0,211,9,0,0,1,0,0,0,0,0,0,302.75,25,4,16,13,8,14,24,50.0,0,25,19,76.0,29,39,48,43,80,55.94,79,563,370,933,123.5,29,3,1312,24,1,0
Berke Özer,847494,Lille,1643,france,2526,2204,25,25,7.26,0,1,1,,0.05,42,0,0.0,29,123,42.86,86,570,656,79.52,9,81.82,2,0,0,0,171,0,0,0,8,22,25,0,0,0,20260326,1,3,0,1,0,0,0.0,94,31,27,4,0,0,4.66,10,90.91,0,11,0,169,0,2,0,0,0.0,0,0,0,0,0.0,2,0,1,0,172,0,8,0,0,9,39,21,61,0,13,0.0,0,0,0,0,0,0,0,0.0,8,2,1,50.0,2,80,0,0,19,86.36,287,228,597,825,181.6,0,1,1041,11,2,0
Yann Gboho,911851,Toulouse,1681,france,2526,2254,26,25,7.25,8,2,10,5.33,4.25,10,8,25.81,295,16,53.33,435,126,561,81.54,2,14.29,12,0,0,0,128,1,3,19,6,2,26,0,0,53,20260326,15,160,0,0,14,0,16.67,0,29,26,3,6,2,,145,49.49,0,0,2,127,13,51,1,3,1.0,0,1,0,0,0.0,0,0,0,0,341,27,0,0,7,0,0,0,0,0,0,281.75,0,0,31,17,14,15,67,50.0,0,17,10,58.82,50,21,134,31,147,47.88,30,550,138,688,188.6,48,3,1184,61,1,0
Gerónimo Rulli,128383,Olympique de Marseille,1641,france,2526,2070,23,23,7.24,0,0,0,,0.02,52,0,0.0,13,109,44.86,52,560,612,81.49,14,93.33,1,0,0,0,219,0,0,0,7,24,23,0,0,0,20260326,1,2,1,2,1,0,0.0,103,27,27,0,0,0,3.11,11,91.67,0,43,0,139,0,0,0,0,0.0,0,0,0,1,0.0,4,0,0,0,143,0,7,0,0,21,42,22,64,1,9,0.0,0,0,0,0,0,0,1,100.0,21,2,0,0.0,0,78,1,0,25,92.59,243,161,590,751,166.6,0,4,1024,13,2,0
Malang Sarr,826203,RC Lens,1648,france,2526,2340,26,26,7.23,0,1,1,1.14,0.52,72,2,28.57,200,111,58.42,569,844,1413,88.59,42,59.15,29,0,0,0,135,1,2,3,10,106,26,0,0,4,20260326,15,67,0,2,16,0,0.0,18,22,16,6,0,0,,68,64.15,0,0,2,182,63,4,0,0,20.0,0,0,0,0,0.0,0,0,0,0,213,5,0,0,0,0,0,0,0,0,0,0.0,0,0,9,8,10,4,5,55.56,0,49,31,63.27,4,128,9,7,110,62.15,190,692,903,1595,188.1,17,5,1967,15,2,0
Samson Baidoo,1099117,RC Lens,1648,france,2526,1545,18,17,7.23,2,1,3,1.62,0.38,9,0,0.0,59,50,66.67,253,571,824,92.69,33,46.48,38,0,0,0,86,1,3,3,7,67,18,0,0,1,20260326,10,62,0,0,16,0,12.5,17,12,9,3,2,0,,39,61.9,2,0,0,65,22,4,0,1,21.0,0,1,0,0,0.0,0,0,0,0,74,3,0,0,0,0,0,0,0,0,0,772.5,0,0,14,2,9,4,7,100.0,0,27,17,62.96,3,19,7,0,72,53.73,75,288,601,889,130.2,16,1,1106,5,2,0
Marquinhos,155995,Paris Saint-Germain,1644,france,2526,779,11,8,7.22,0,0,0,0.09,0.33,16,0,0.0,115,38,66.67,303,357,660,95.24,16,55.17,13,0,0,0,29,0,0,0,4,29,11,0,0,2,20260326,1,22,0,1,7,0,0.0,0,4,3,1,0,0,,17,65.38,0,0,0,33,6,2,0,0,3.0,1,0,0,1,0.0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,1,100.0,0,15,12,80.0,2,27,1,1,33,60.0,57,323,370,693,79.4,1,1,776,1,0,0
Valentin Rongier,581314,Stade Rennais,1658,france,2526,2205,25,25,7.21,1,4,5,0.94,3.51,47,1,6.25,439,41,52.56,810,650,1460,88.92,20,50.0,20,0,0,0,135,7,0,5,8,43,25,0,0,16,20260326,20,103,0,3,39,0,5.0,0,31,26,5,0,1,,97,53.89,0,0,1,182,31,38,0,0,9.0,0,0,0,0,0.0,0,0,0,0,261,18,0,0,1,0,0,0,0,0,0,2205.0,0,0,5,15,6,9,15,57.69,0,60,40,66.67,38,95,26,16,117,53.18,78,950,692,1642,180.3,20,3,2008,22,4,0
Tyler Morton,979118,Olympique Lyonnais,1649,france,2526,2037,23,23,7.2,2,2,4,1.45,3.25,71,18,22.5,260,84,70.0,560,528,1088,88.46,14,43.75,18,0,0,0,102,3,1,12,9,35,23,0,1,11,20260326,9,69,0,2,26,0,8.7,1,24,19,5,1,1,,66,56.41,1,0,2,142,17,27,0,0,11.0,0,1,0,1,0.0,0,0,0,0,259,10,0,1,1,0,0,0,0,0,0,1018.5,0,5,6,17,5,6,10,58.82,0,40,27,67.5,26,115,17,80,80,53.69,120,663,567,1230,165.6,23,1,1580,16,5,0
Andy Diouf,1048889,RC Lens,1648,france,2526,90,1,1,7.2,0,0,0,0.22,0.04,0,0,0.0,11,1,50.0,22,11,33,82.5,0,0.0,0,0,0,0,7,0,0,1,0,0,1,0,0,2,20260326,0,4,0,0,0,0,0.0,0,1,1,0,0,0,,5,55.56,0,0,0,7,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2,1,1,1,3,60.0,0,1,0,0.0,0,1,5,0,5,55.56,2,29,11,40,7.2,3,0,58,1,0,0
Kyllian Antonio,1546405,RC Lens,1648,france,2526,120,2,1,7.2,0,0,0,0.06,0.02,3,0,0.0,11,1,50.0,23,23,46,86.79,1,25.0,3,0,0,0,10,0,0,0,1,12,2,0,0,0,20260326,0,5,0,0,1,0,0.0,0,0,0,0,0,0,,10,83.33,0,0,0,7,5,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,2,66.67,0,4,3,75.0,0,5,3,1,11,68.75,2,29,24,53,14.4,1,0,88,4,1,0
Moussa Niakhaté,758168,Olympique Lyonnais,1649,france,2526,2128,25,23,7.2,0,2,2,0.3,1.66,46,2,66.67,139,62,43.66,489,991,1480,90.08,70,66.67,35,0,0,0,96,3,0,2,13,138,25,0,0,2,20260326,7,71,0,2,30,0,0.0,48,23,19,4,0,0,,55,60.44,0,0,0,163,21,12,0,0,18.0,0,0,0,1,0.0,0,0,0,0,185,1,0,0,0,0,0,0,0,0,0,0.0,0,0,3,1,2,0,4,66.67,0,28,16,57.14,12,94,6,3,125,63.78,142,602,1041,1643,179.9,4,5,1962,23,3,0
Valentín Barco,1127057,RC Strasbourg,1659,france,2526,1990,24,22,7.19,1,4,5,2.15,6.29,88,27,27.84,286,61,57.55,565,673,1238,86.63,8,44.44,10,0,0,0,120,13,3,9,5,11,24,0,1,25,20260326,11,98,0,3,23,0,4.17,0,27,26,1,1,0,,131,59.82,0,0,0,191,13,38,1,1,0.0,0,2,0,1,0.0,0,0,0,0,356,12,0,1,0,0,0,0,0,0,0,1990.0,0,4,16,8,7,8,21,40.38,0,52,29,55.77,36,162,52,97,139,58.65,106,720,709,1429,172.6,24,2,1894,58,5,0
Robin Risser,1387161,RC Lens,1648,france,2526,2430,27,27,7.19,0,1,1,,0.01,60,0,0.0,13,123,43.93,51,516,567,77.56,4,100.0,0,0,0,0,198,0,0,0,10,14,27,0,0,0,20260326,1,1,0,0,0,0,0.0,121,24,18,6,0,0,6.98,3,75.0,0,10,0,164,0,2,0,0,0.0,0,0,0,0,0.0,5,0,2,0,165,0,5,0,0,8,43,26,69,0,12,0.0,0,0,0,0,0,0,0,0.0,7,0,0,0.0,2,83,0,0,7,87.5,280,162,569,731,194.0,0,1,947,4,2,0
Aïssa Mandi,122810,Lille,1643,france,2526,1805,22,21,7.17,1,0,1,1.01,0.84,62,1,14.29,140,106,66.67,436,794,1230,91.65,35,72.92,13,0,0,0,93,0,0,4,5,80,22,0,0,1,20260326,8,37,0,1,13,0,11.11,54,25,22,3,1,0,,42,63.64,1,0,0,112,30,7,0,0,14.0,0,0,0,0,0.0,0,0,0,0,135,3,0,0,0,0,0,0,0,0,0,1805.0,0,0,8,1,3,2,3,60.0,0,27,19,70.37,7,97,5,7,77,67.54,159,517,825,1342,157.7,9,3,1583,13,7,0
Wesley Saïd,227862,RC Lens,1648,france,2526,1618,23,20,7.17,10,2,12,7.8,3.65,29,5,27.78,139,23,62.16,265,192,457,82.79,14,37.84,23,0,0,0,51,10,8,10,2,15,23,0,0,17,20260326,10,90,0,0,30,0,22.22,0,13,10,3,10,0,,53,44.17,1,0,1,95,9,23,2,12,0.0,0,0,1,0,100.0,0,1,0,0,171,9,0,0,7,0,0,0,0,0,0,161.8,0,0,38,7,15,20,22,61.11,0,18,13,72.22,23,49,36,18,67,42.68,37,337,215,552,164.8,45,4,803,13,2,0
Lamine Camara,1389846,AS Monaco,1653,france,2526,1388,18,16,7.16,0,4,4,1.41,3.22,35,22,29.73,166,48,62.34,404,332,736,84.7,14,45.16,17,0,0,0,125,7,1,6,6,14,18,0,0,16,20260326,10,72,0,3,21,0,0.0,0,14,14,0,0,0,,94,63.09,0,0,0,133,34,27,0,0,4.0,0,0,0,0,0.0,0,0,0,0,259,15,0,0,0,0,0,0,0,0,0,0.0,0,5,5,12,10,1,13,54.17,0,41,24,58.54,27,60,24,74,108,60.0,77,500,369,869,128.8,17,0,1243,40,4,0
Melvin Zinga,963201,Angers,1684,france,2526,180,2,2,7.15,0,0,0,,0.0,2,0,0.0,0,9,36.0,4,29,33,67.35,0,0.0,0,0,0,0,19,0,0,0,0,1,2,0,0,0,20260326,0,0,0,0,0,0,0.0,14,4,3,1,0,0,-0.95,1,100.0,0,0,0,16,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,18,0,0,0,0,0,6,1,7,0,1,0.0,0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,4,0,0,1,100.0,25,16,33,49,14.3,0,0,73,0,0,0
Jaydee Canvot,1471671,Toulouse,1681,france,2526,180,2,2,7.15,0,0,0,0.14,0.02,0,0,0.0,6,1,20.0,35,62,97,91.51,3,60.0,2,0,0,0,10,0,0,0,2,8,2,0,0,0,20260326,1,5,0,0,1,0,0.0,0,0,0,0,0,0,,4,57.14,0,0,0,9,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,2,0,2,66.67,0,2,1,50.0,0,1,3,0,7,58.33,5,42,64,106,14.3,2,0,132,0,1,0
Pierre-Emile Højbjerg,149593,Olympique de Marseille,1641,france,2526,2108,25,23,7.14,2,4,6,2.22,2.15,40,0,0.0,403,62,56.88,929,692,1621,91.22,24,60.0,16,0,0,0,120,4,4,8,6,32,25,0,0,13,20260326,24,88,0,4,25,0,5.88,0,31,30,1,1,1,,75,51.02,1,0,1,156,20,30,0,0,5.0,0,0,0,0,0.0,0,0,0,0,218,16,0,0,1,0,0,0,0,0,0,1054.0,0,3,18,16,15,11,13,54.17,0,29,18,62.07,30,87,24,6,99,52.94,109,1054,723,1777,178.6,34,3,2078,34,3,0
Bryan Okoh,987491,Auxerre,1646,france,2526,548,7,6,7.13,2,0,2,0.56,0.11,8,0,0.0,16,14,48.28,61,120,181,85.78,14,77.78,4,0,0,0,25,0,0,2,2,31,7,0,0,1,20260326,0,11,1,1,7,0,40.0,0,7,6,1,2,0,,11,61.11,2,0,0,30,15,3,0,0,8.0,0,0,0,0,0.0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,274.0,0,0,5,0,1,2,0,0.0,0,8,4,50.0,3,15,1,0,25,69.44,29,82,129,211,49.9,5,1,300,3,1,0
Cristian Cásseres Jr.,878938,Toulouse,1681,france,2526,1966,24,22,7.13,1,1,2,1.67,3.09,64,25,29.07,225,64,62.14,488,421,909,84.72,13,48.15,14,0,0,1,150,4,1,6,8,25,24,0,0,17,20260326,20,89,0,3,29,0,4.76,0,25,22,3,1,0,,114,60.32,0,0,0,164,27,31,0,1,7.0,0,1,1,1,0.0,0,0,0,1,294,15,0,0,1,0,0,0,0,0,0,1966.0,0,2,7,14,10,5,16,57.14,0,64,35,54.69,30,112,28,86,127,58.8,103,614,459,1073,171.0,21,1,1484,35,6,0
Nayef Aguerd,877102,Olympique de Marseille,1641,france,2526,1399,16,16,7.13,1,0,1,0.66,0.3,16,0,0.0,108,28,36.84,463,747,1210,92.86,38,63.33,22,0,0,0,74,1,0,4,4,75,16,0,0,3,20260326,4,51,1,0,21,0,10.0,21,17,16,1,0,1,,29,50.0,0,0,0,93,21,3,1,0,9.0,0,0,0,0,0.0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,1399.0,0,0,8,2,5,1,1,33.33,0,22,16,72.73,3,39,3,2,67,56.78,76,519,784,1303,114.0,10,3,1501,6,4,0
Endrick,1174937,Olympique Lyonnais,1649,france,2526,703,9,8,7.12,3,4,7,4.47,1.33,16,4,16.0,73,19,63.33,111,33,144,75.39,1,14.29,6,0,0,0,22,6,6,4,1,3,9,0,0,15,20260326,2,58,0,1,10,0,10.0,0,11,9,2,3,0,,44,45.83,0,0,0,47,3,15,3,3,0.0,0,0,1,0,100.0,0,1,0,1,140,6,0,1,0,0,0,0,0,0,0,234.33,0,0,16,14,8,18,25,50.0,0,4,2,50.0,15,26,50,25,45,43.69,30,151,40,191,64.1,30,1,388,15,1,1
Anthony Rouault,991479,Stade Rennais,1658,france,2526,1544,19,17,7.11,1,0,1,1.21,0.35,25,0,0.0,122,40,44.44,351,633,984,88.65,40,57.14,30,0,0,0,51,0,3,3,7,100,19,0,0,5,20260326,12,72,0,1,25,0,12.5,21,19,17,2,1,0,,36,46.15,0,0,0,126,16,6,0,0,18.0,0,0,0,1,0.0,0,0,0,0,149,0,0,0,1,0,0,0,0,0,0,1544.0,0,0,8,0,2,3,3,75.0,0,25,13,52.0,6,61,4,0,76,51.35,90,414,696,1110,135.1,8,3,1364,8,5,0
Benjamin André,51665,Lille,1643,france,2526,1790,20,20,7.11,2,1,3,2.44,2.1,48,3,23.08,285,49,66.22,564,349,913,82.48,69,56.56,53,0,0,0,114,2,0,7,8,30,20,0,0,20,20260326,13,118,0,0,31,0,9.09,0,17,14,3,2,0,,83,56.08,2,0,0,194,26,21,0,2,4.0,0,0,0,0,0.0,0,0,0,0,263,21,0,0,0,0,0,0,0,0,0,895.0,0,0,21,1,11,4,9,52.94,0,46,26,56.52,21,70,17,13,152,56.3,74,716,391,1107,142.1,22,1,1430,31,7,0
Mamadou Sangare,1064697,RC Lens,1648,france,2526,1877,24,22,7.1,3,3,6,2.61,1.5,42,1,14.29,238,60,64.52,535,436,971,86.39,25,56.82,19,0,0,0,163,2,2,13,4,24,24,0,0,21,20260326,34,124,0,1,32,0,7.89,0,18,13,5,1,2,,134,56.07,0,0,1,153,33,22,3,3,4.0,0,0,0,1,0.0,0,0,0,0,253,24,0,0,0,0,0,0,0,0,0,625.67,0,1,13,25,14,11,28,58.33,0,71,44,61.97,22,70,48,7,159,56.18,93,644,480,1124,170.5,38,0,1539,37,4,0
Pape Diop,1410217,Toulouse,1681,france,2526,872,10,10,7.1,1,2,3,1.14,1.23,16,3,23.08,120,25,62.5,216,220,436,87.73,4,50.0,4,0,0,0,69,2,2,5,3,10,10,0,0,12,20260326,17,51,0,0,12,0,4.35,1,9,8,1,0,1,,45,48.91,0,0,0,61,20,16,0,0,1.0,0,0,0,0,0.0,0,0,0,0,113,7,0,0,1,0,0,0,0,0,0,872.0,0,1,4,19,7,11,4,40.0,0,27,15,55.56,16,29,10,13,49,49.0,40,264,233,497,71.0,23,1,675,14,2,0
Georges Mikautadze,1009372,Olympique Lyonnais,1649,france,2526,179,2,2,7.1,1,0,1,1.06,0.07,0,0,0.0,9,1,100.0,17,10,27,84.38,0,0.0,2,0,0,0,7,0,0,2,2,0,2,0,0,3,20260326,1,8,0,0,0,0,10.0,0,0,0,0,1,0,,6,50.0,0,0,0,5,1,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,179.0,0,0,6,4,4,4,5,71.43,0,0,0,0.0,0,1,7,0,6,42.86,1,21,11,32,14.2,10,0,60,1,0,0
