player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Zito Luvumbo,1000150,Cagliari,2719,italy,2526,335,12,2,6.58,0,0,0,1.1,0.18,2,2,28.57,21,0,0.0,38,12,50,76.92,1,20.0,4,0,0,0,10,1,2,1,0,1,12,0,0,5,20260326,3,24,0,0,4,0,0.0,0,8,6,2,0,0,,23,53.49,0,0,0,15,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,47,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,5,5,6,3,25.0,0,2,1,50.0,3,3,12,7,24,50.0,0,52,13,65,79.0,12,0,144,18,0,0
Fallou Cham,1945133,Hellas Verona,2701,italy,2526,235,6,3,6.58,0,0,0,0.35,0.1,2,1,10.0,10,3,60.0,16,16,32,60.38,2,50.0,2,0,0,0,6,1,0,0,0,6,6,0,0,1,20260326,3,14,0,0,7,0,0.0,0,6,6,0,0,0,,20,62.5,0,0,0,21,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,3,2,1,50.0,0,14,10,71.43,4,5,2,10,22,61.11,5,30,23,53,39.5,5,0,144,5,0,0
Gabriele Zappa,927304,Cagliari,2719,italy,2526,1370,25,16,6.58,0,3,3,0.53,1.37,23,11,36.67,120,24,37.5,267,378,645,84.87,11,55.0,9,0,0,0,44,3,0,2,1,41,22,0,0,2,20260326,16,46,0,0,12,0,0.0,0,23,19,4,0,0,,35,48.61,0,0,1,115,15,9,0,0,1,0,0,0,0,0.0,0,0,0,0,174,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,2,7,0,5,38.46,0,25,15,60.0,9,54,13,30,46,50.0,64,346,414,760,144.8,9,0,1053,5,2,0
Daniel Oyegoke,998830,Hellas Verona,2701,italy,2526,420,12,5,6.58,0,0,0,0.02,0.12,3,3,14.29,27,4,36.36,51,27,78,69.64,6,42.86,8,0,0,0,18,0,0,0,0,10,11,0,0,5,20260326,2,26,0,0,8,0,0.0,0,6,6,0,0,0,,17,48.57,0,0,0,34,5,3,0,1,0,0,0,0,0,0.0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,4,50.0,0,9,5,55.56,3,12,8,21,23,46.94,11,75,37,112,72.4,1,0,246,4,1,0
Semih Kılıçsoy,1142606,Cagliari,2719,italy,2526,969,21,11,6.58,4,0,4,1.86,0.19,15,1,100.0,49,13,92.86,110,72,182,76.79,6,15.38,33,0,0,0,29,0,0,6,0,0,20,0,0,29,20260326,0,85,0,0,14,0,23.53,0,15,13,2,3,1,,33,38.82,1,0,0,55,1,11,1,2,1,0,0,0,0,0.0,0,0,0,0,136,7,0,0,2,0,0,0,0,0,0,242.25,0.0,0,10,7,3,8,13,56.52,0,5,4,80.0,11,22,23,1,39,31.45,14,152,85,237,131.6,17,0,406,15,1,0
Alieu Njie,1493157,Torino,2696,italy,2526,136,9,1,6.58,1,1,2,0.21,0.04,1,0,0.0,7,0,0.0,10,5,15,68.18,2,28.57,5,0,0,0,7,0,1,0,0,0,8,0,0,0,20260326,1,13,1,0,4,0,33.33,0,3,3,0,0,1,,3,27.27,0,0,0,7,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,18,2,0,0,1,0,0,0,0,0,0,136.0,0.0,0,1,2,1,2,2,40.0,0,0,0,0.0,2,3,5,2,5,27.78,2,15,7,22,52.6,3,0,46,1,1,0
Romelu Lukaku,78893,Napoli,2714,italy,2526,50,5,0,6.58,1,0,1,0.26,0.27,1,0,0.0,7,0,0.0,8,3,11,68.75,0,0.0,2,0,0,0,1,0,1,0,0,1,4,0,0,2,20260326,0,6,0,0,2,0,50.0,0,2,1,1,1,0,,0,0.0,0,0,0,5,0,2,1,0,1,0,0,0,0,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0,2,0,1,1,0,0.0,0,0,0,0.0,2,1,0,0,0,0.0,0,13,3,16,26.3,2,0,29,0,1,0
Cheikh Niasse,972523,Hellas Verona,2701,italy,2526,983,20,11,6.58,0,1,1,0.17,0.77,6,6,50.0,62,7,33.33,164,129,293,81.16,21,38.18,34,0,0,0,41,0,0,1,0,18,20,0,0,5,20260326,10,67,0,0,20,0,0.0,0,22,20,2,0,0,,40,54.79,0,0,0,68,14,11,0,2,5,0,0,0,1,0.0,0,0,0,0,99,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,4,4,1,4,66.67,0,21,14,66.67,11,17,6,12,61,47.66,21,218,143,361,131.5,6,0,536,15,1,0
Nicolae Stanciu,108673,Genoa,2713,italy,2526,191,4,2,6.58,0,0,0,1.22,0.21,4,1,11.11,22,5,71.43,27,32,59,74.68,1,50.0,1,1,0,0,8,0,1,2,0,2,4,0,0,2,20260326,0,5,0,0,1,0,0.0,0,1,1,0,0,0,,7,63.64,0,0,0,20,3,2,0,0,0,0,0,1,0,0.0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,0.0,0.0,1,3,2,3,0,1,50.0,0,4,2,50.0,2,9,2,9,8,61.54,7,42,37,79,26.3,5,0,120,2,0,0
Romano Floriani Mussolini,1100354,Cremonese,2761,italy,2526,855,21,8,6.57,0,0,0,0.38,0.65,2,4,18.18,45,4,28.57,94,70,164,72.57,19,54.29,16,0,0,0,28,4,0,1,1,34,19,0,0,8,20260326,8,57,0,0,15,0,0.0,0,15,12,3,0,0,,24,36.92,0,0,0,62,4,8,0,2,5,0,0,0,0,0.0,0,0,0,1,125,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,3,0,3,23.08,0,19,10,52.63,8,8,13,22,43,43.0,14,138,88,226,124.9,4,0,412,4,2,0
Unai Núñez,892521,Hellas Verona,2701,italy,2526,1265,17,15,6.57,0,0,0,0.45,0.36,27,3,27.27,84,42,43.3,200,231,431,78.08,28,45.9,33,0,0,0,54,0,0,3,2,62,17,0,0,2,20260326,7,70,0,0,27,0,0.0,0,26,22,4,0,0,,42,53.16,0,0,0,121,23,5,0,0,13,1,0,0,0,0.0,0,0,0,0,150,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,2,3,1,9,75.0,0,24,16,66.67,5,64,12,11,70,50.0,97,290,262,552,111.7,7,0,804,10,5,0
Tommaso Pobega,928796,Bologna,2685,italy,2526,1153,20,13,6.57,2,1,3,1.61,0.65,12,0,0.0,73,18,38.3,169,127,296,75.32,18,48.65,19,0,0,0,37,2,1,3,1,21,20,0,1,5,20260326,13,66,0,0,28,0,9.09,0,14,12,2,2,0,,46,49.46,0,0,0,97,18,6,2,0,7,0,0,0,0,0.0,0,0,0,0,126,6,0,1,0,0,0,0,0,0,0,576.5,0.0,0,12,10,10,9,4,57.14,0,30,14,46.67,6,33,7,2,64,49.23,47,248,145,393,131.4,22,1,572,12,1,0
Edoardo Iannoni,1013239,Sassuolo,2793,italy,2526,260,14,1,6.57,1,0,1,0.43,0.12,3,0,0.0,27,0,0.0,46,41,87,83.65,7,77.78,2,0,0,0,13,0,0,0,0,6,13,0,0,3,20260326,4,24,0,1,11,0,33.33,0,5,5,0,1,0,,6,21.43,1,0,0,17,3,0,0,1,0,0,0,0,0,0.0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,0,260.0,0.0,0,2,1,2,1,0,0.0,0,6,3,50.0,0,6,5,1,13,35.14,3,61,43,104,85.4,3,0,152,0,3,0
Federico Ceccherini,139410,Cremonese,2761,italy,2526,489,9,6,6.57,0,1,1,0.2,0.31,8,0,0.0,23,9,28.13,56,125,181,80.09,16,59.26,11,0,0,0,15,1,0,0,0,25,9,0,1,1,20260326,0,21,0,0,10,0,0.0,2,13,11,2,0,0,,16,61.54,0,0,0,45,7,2,0,0,5,0,0,0,0,0.0,0,0,0,0,63,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,2,1,100.0,0,7,2,28.57,2,24,1,3,32,60.38,32,83,143,226,59.1,5,0,339,9,1,0
Fali Candé,892430,Sassuolo,2793,italy,2526,512,12,5,6.57,0,0,0,0.22,0.03,6,0,0.0,17,6,25.0,53,93,146,76.44,11,39.29,17,0,0,0,26,0,0,0,0,28,12,0,0,1,20260326,4,30,0,1,9,0,0.0,3,6,6,0,0,0,,15,53.57,0,0,0,45,2,1,0,0,3,0,0,0,1,0.0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,3,0,0,0.0,0,9,9,100.0,1,18,0,4,26,46.43,24,84,107,191,78.8,3,0,298,6,2,0
Mateus Lusuardi,1525361,Pisa,2737,italy,2526,199,3,3,6.57,0,0,0,0.07,0.01,1,0,0.0,4,4,44.44,17,48,65,82.28,8,80.0,2,0,0,0,7,0,0,3,0,12,3,0,0,0,20260326,3,10,0,0,4,0,0.0,6,5,4,1,0,0,,3,27.27,0,0,0,14,0,1,0,0,5,0,0,0,0,0.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,1,0,1,50.0,0,2,2,100.0,1,4,2,1,11,52.38,9,28,51,79,19.7,4,0,107,0,1,0
Lorran,1459764,Pisa,2737,italy,2526,103,8,0,6.56,1,0,1,1.02,0.08,2,1,25.0,17,2,33.33,26,15,41,77.36,0,0.0,3,0,0,0,6,0,0,1,0,1,8,0,0,2,20260326,1,12,0,0,0,0,33.33,0,7,7,0,1,0,,11,55.0,0,0,0,12,3,1,1,0,0,0,0,0,0,0.0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,103.0,0.0,0,3,0,1,1,5,45.45,0,4,3,75.0,1,6,11,4,11,47.83,6,36,17,53,52.5,3,0,97,2,0,0
Alessandro Marcandalli,1068885,Genoa,2713,italy,2526,1901,24,21,6.56,0,2,2,0.14,0.44,26,2,28.57,81,33,39.76,271,436,707,82.31,35,59.32,24,0,0,0,61,1,0,0,6,85,24,0,0,8,20260326,1,53,2,2,18,0,0.0,0,27,25,2,0,0,,30,50.85,0,0,0,152,15,7,0,0,8,0,0,0,0,0.0,0,0,0,0,211,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,2,3,50.0,0,18,15,83.33,7,59,6,7,65,55.08,83,375,484,859,157.5,3,0,1111,9,4,0
Alex Sala,1157382,Lecce,2689,italy,2526,170,8,2,6.56,0,1,1,0.25,0.35,1,4,40.0,31,3,60.0,47,16,63,86.3,1,20.0,4,0,0,0,1,0,1,1,0,2,8,0,0,3,20260326,6,19,0,0,5,0,0.0,0,5,5,0,0,0,,9,37.5,0,0,0,10,3,3,0,0,0,0,0,0,0,0.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,1,2,0,0.0,0,4,2,50.0,3,3,1,10,10,34.48,5,55,18,73,52.5,4,0,117,5,0,0
Oier Zarraga,1009661,Udinese,2695,italy,2526,421,18,2,6.56,0,0,0,0.28,0.23,5,2,22.22,33,4,40.0,71,49,120,88.89,8,57.14,6,0,0,0,22,1,1,2,0,13,16,0,0,3,20260326,13,30,0,0,6,0,0.0,0,9,8,1,0,0,,9,27.27,0,0,1,15,5,2,0,0,3,0,0,0,0,0.0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,1,1,1,33.33,0,4,4,100.0,2,8,3,9,17,36.17,10,82,53,135,105.0,4,0,208,4,1,0
Kingsley Ehizibue,609206,Udinese,2695,italy,2526,1253,25,13,6.56,0,0,0,0.12,0.18,11,1,4.17,63,15,48.39,124,140,264,76.97,11,47.83,12,0,0,0,53,0,1,0,3,39,24,0,0,10,20260326,4,64,0,1,27,0,0.0,0,18,17,1,0,0,,48,48.0,0,0,0,79,10,4,0,0,2,0,0,0,1,0.0,0,0,0,0,173,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,5,27.78,0,28,21,75.0,4,26,18,24,59,47.97,31,177,166,343,157.5,2,0,658,16,3,0
Denzel Dumfries,759520,Inter,2697,italy,2526,930,14,11,6.56,1,0,1,1.89,0.79,0,5,20.0,81,1,11.11,131,82,213,78.31,20,50.0,20,0,0,0,25,1,3,6,2,14,14,0,0,3,20260326,6,46,1,0,15,0,8.33,0,9,7,2,1,0,,26,50.0,0,0,1,59,5,12,0,2,0,0,0,0,1,0.0,0,0,0,0,122,6,0,0,1,0,0,0,0,0,0,930.0,0.0,0,11,1,3,3,4,33.33,0,13,9,69.23,12,10,12,25,46,50.0,9,180,92,272,91.8,12,0,468,9,2,0
Petar Ratkov,1101942,Lazio,2699,italy,2526,217,7,2,6.56,0,0,0,0.52,0.02,3,0,0.0,7,0,0.0,15,12,27,61.36,7,63.64,4,0,0,0,5,0,2,2,0,2,7,0,0,1,20260326,0,6,0,0,0,0,0.0,0,5,4,1,0,0,,6,75.0,0,0,1,17,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,3,0,0,0.0,0,3,2,66.67,1,4,1,0,13,68.42,1,28,16,44,45.9,5,0,66,3,0,0
Þórir Jóhann Helgason,886628,Lecce,2689,italy,2526,125,7,1,6.56,0,0,0,0.12,0.14,0,3,75.0,13,0,0.0,20,7,27,72.97,1,33.33,2,0,0,0,4,0,0,1,0,0,7,0,0,1,20260326,0,4,0,0,0,0,0.0,0,3,3,0,0,0,,5,71.43,0,0,0,10,2,3,0,0,2,0,0,0,0,0.0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,2,0,1,4,80.0,0,1,0,0.0,3,2,5,4,6,60.0,2,30,7,37,45.9,2,0,62,0,0,0
Alessio Zerbin,869888,Cremonese,2761,italy,2526,1346,25,14,6.56,0,2,2,1.5,1.8,22,9,20.0,92,12,24.49,174,92,266,70.74,8,22.86,27,0,0,0,52,4,2,5,0,21,25,0,0,13,20260326,24,106,0,0,25,0,0.0,0,19,17,2,0,0,,57,41.91,0,0,1,110,3,13,0,7,3,0,0,0,0,0.0,0,0,0,0,221,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10,8,6,7,6,26.09,0,36,19,52.78,13,51,23,45,65,38.01,49,259,117,376,163.9,18,0,684,16,2,0
Aster Vranckx,989371,Sassuolo,2793,italy,2526,690,15,9,6.55,0,0,0,0.15,0.16,3,1,20.0,37,7,58.33,85,119,204,84.3,8,61.54,5,0,0,0,24,0,0,1,0,15,15,0,0,8,20260326,11,47,0,0,16,0,0.0,0,9,9,0,0,0,,35,45.45,0,0,0,38,0,2,0,1,0,0,0,0,0,0.0,0,0,0,0,81,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,1,1,3,25.0,0,15,8,53.33,2,9,12,5,43,47.78,12,109,133,242,98.3,3,0,360,17,2,0
Antonio Arena,1923599,Roma,2702,italy,2526,25,2,0,6.55,0,0,0,0.21,0.02,0,0,0.0,1,0,0.0,2,1,3,75.0,0,0.0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,20260326,1,3,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,4,13.1,2,0,9,0,0,0
Ali Dembélé,1397347,Torino,2696,italy,2526,24,2,0,6.55,0,0,0,0.06,0.0,0,0,0.0,1,1,100.0,3,2,5,83.33,1,100.0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,20260326,0,1,0,0,0,0,0.0,0,1,1,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,0,0,0.0,0,0,1,0,1,50.0,1,4,2,6,13.1,1,0,15,0,0,0
Benjamin Cremaschi,1459459,Parma,2690,italy,2526,144,8,2,6.55,0,0,0,0.02,0.03,1,1,16.67,16,1,16.67,29,8,37,72.55,3,75.0,1,0,0,0,7,0,0,0,1,5,6,0,0,3,20260326,2,10,0,0,2,0,0.0,0,3,3,0,0,0,,4,30.77,0,0,0,14,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,50.0,0,2,2,100.0,1,1,4,6,7,41.18,6,37,14,51,39.3,1,0,84,0,0,0
Amir Richardson,1121333,Fiorentina,2693,italy,2526,40,2,0,6.55,0,0,0,0.02,0.01,3,0,0.0,6,1,100.0,14,6,20,68.97,1,50.0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,20260326,0,6,0,0,1,0,0.0,0,1,1,0,0,0,,5,50.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,25.0,0,1,1,100.0,0,3,4,1,6,50.0,1,22,7,29,13.1,1,0,48,3,0,0
Alex Meret,592794,Napoli,2714,italy,2526,810,9,9,6.54,0,1,1,,0.0,20,0,0.0,2,40,44.94,15,225,240,82.19,2,66.67,1,0,0,0,59,1,0,0,2,6,9,2,0,0,20260326,0,2,0,0,1,0,0.0,51,12,11,1,0,0,-2.37,0,0.0,0,8,0,52,0,1,0,0,0,0,0,0,1,0.0,2,0,0,0,53,0,2,0,0,9,10,7,17,0,5,0.0,0.0,0,0,0,0,0,0,0.0,9,0,0,0.0,1,28,0,0,2,50.0,89,47,245,292,58.9,0,0,359,1,1,0
Rasmus Højlund,1086417,Napoli,2714,italy,2526,2184,26,25,6.54,10,2,12,8.98,2.06,4,2,66.67,132,6,75.0,218,94,312,71.89,40,38.46,64,0,0,0,26,3,10,8,3,15,26,0,0,56,20260326,3,171,0,0,33,0,21.74,0,25,23,2,10,0,,57,34.76,2,0,1,122,0,24,5,10,2,0,0,1,0,100.0,0,1,0,0,282,10,0,0,3,0,0,0,0,0,0,218.4,0.0,0,40,6,16,22,9,32.14,0,4,1,25.0,24,12,28,3,97,36.19,8,325,109,434,170.1,46,3,758,45,1,0
Lorenzo Colombo,930191,Genoa,2713,italy,2526,1844,30,23,6.54,6,1,7,6.83,0.8,3,0,0.0,100,4,30.77,180,92,272,70.1,49,32.24,103,0,0,1,45,1,9,12,0,19,30,0,0,41,20260326,8,205,0,0,35,0,11.11,0,26,23,3,5,1,,69,40.35,0,0,1,116,1,14,5,1,1,0,0,1,1,0.0,0,0,0,1,264,11,0,0,1,0,0,0,0,0,0,307.33,0.0,0,41,13,21,21,16,40.0,0,15,11,73.33,14,13,40,13,118,36.53,13,270,118,388,196.2,54,0,761,41,2,0
Martín Payero,895592,Cremonese,2761,italy,2526,1263,20,15,6.54,1,0,1,1.66,0.67,9,6,23.08,78,11,34.38,181,114,295,75.06,17,36.96,29,0,0,0,59,1,1,5,1,17,20,0,0,15,20260326,8,104,0,0,34,0,5.0,0,12,10,2,0,1,,62,45.26,0,0,1,98,9,8,0,2,3,0,0,0,0,0.0,0,0,0,0,202,4,0,0,1,0,0,0,0,0,0,1263.0,0.0,0,7,13,9,6,21,46.67,0,17,8,47.06,8,29,45,26,79,43.17,32,262,131,393,130.8,20,0,679,26,7,0
Jack Harrison,829570,Fiorentina,2693,italy,2526,460,8,4,6.54,0,1,1,0.09,0.68,4,5,12.5,65,1,16.67,125,51,176,87.13,4,44.44,5,0,0,0,15,0,0,0,1,3,8,0,0,5,20260326,4,31,0,0,6,0,0.0,0,5,5,0,0,0,,12,31.58,0,0,0,26,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,86,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,3,0,6,35.29,0,2,1,50.0,6,9,17,40,16,34.04,6,144,58,202,52.3,3,0,317,4,0,0
Álvaro Morata,125407,Como,2704,italy,2526,784,19,8,6.54,0,1,1,4.4,0.47,8,3,37.5,57,10,76.92,99,57,156,77.61,13,44.83,16,0,0,1,15,1,7,4,1,7,17,0,0,13,20260326,5,51,0,0,14,0,0.0,0,4,3,1,0,0,,39,52.7,0,0,0,45,1,8,0,7,0,0,0,1,0,0.0,0,0,0,1,86,3,0,1,0,0,0,0,0,0,0,0.0,0.0,1,19,3,11,7,2,40.0,0,11,7,63.64,8,11,5,8,52,50.49,13,133,68,201,111.1,22,0,335,26,1,1
Roberto Piccoli,958982,Fiorentina,2693,italy,2526,1278,26,12,6.53,3,1,4,5.22,0.61,3,1,20.0,41,0,0.0,73,38,111,64.16,38,36.89,65,0,0,0,29,1,11,9,2,8,26,0,0,19,20260326,0,114,0,0,25,0,7.5,0,18,15,3,3,0,,47,48.96,0,0,2,62,3,14,2,8,0,0,0,0,0,0.0,0,0,0,0,157,7,0,0,1,0,0,0,0,0,0,426.0,0.0,0,34,6,17,14,7,38.89,0,7,0,0.0,14,5,18,5,85,42.71,2,121,52,173,169.9,40,0,403,33,0,0
Giuseppe Ambrosino,1163083,Napoli,2714,italy,2526,41,3,0,6.53,0,0,0,,0.0,0,0,0.0,0,0,0.0,2,0,2,40.0,1,50.0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,20260326,0,3,0,0,1,0,0.0,0,0,0,0,0,0,,3,60.0,0,0,0,3,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,100.0,0,0,0,0.0,0,0,2,0,4,57.14,0,5,0,5,19.6,0,0,12,1,0,0
Jacob Ondrejka,1004790,Parma,2690,italy,2526,752,15,9,6.53,0,0,0,1.16,0.48,4,4,30.77,75,3,75.0,124,38,162,79.8,1,14.29,6,0,0,0,25,0,2,6,0,3,15,0,0,12,20260326,4,49,0,0,7,0,0.0,0,14,12,2,0,0,,30,41.1,0,0,1,41,3,5,0,1,0,0,0,0,0,0.0,0,0,0,0,92,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,11,10,8,7,10,33.33,0,7,2,28.57,5,7,30,13,31,38.75,4,158,45,203,98.0,21,0,340,13,2,0
Giovane,1170773,Napoli,2714,italy,2526,1657,28,19,6.53,3,5,8,3.33,1.86,6,13,21.31,128,11,64.71,198,71,269,67.08,37,25.87,106,0,0,0,72,6,4,13,2,11,28,0,0,39,20260326,9,217,1,0,24,0,6.12,0,27,22,5,2,1,,66,37.29,0,0,1,132,5,31,2,9,1,0,0,0,0,0.0,0,0,0,0,345,12,0,0,1,0,0,0,0,0,0,552.33,0.0,1,27,22,11,25,33,44.0,0,13,9,69.23,31,14,75,61,103,32.19,17,307,94,401,182.9,49,1,846,20,2,0
Luca Lipani,1154898,Sassuolo,2793,italy,2526,741,16,8,6.53,0,0,0,0.67,0.24,13,0,0.0,61,11,40.74,140,139,279,82.06,7,50.0,7,0,0,0,41,0,1,3,1,21,16,0,0,9,20260326,12,56,0,0,24,0,0.0,0,11,9,2,0,0,,28,36.36,0,0,0,61,8,5,0,0,2,0,0,0,0,0.0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,6,5,2,2,28.57,0,22,13,59.09,5,27,7,4,35,38.46,27,187,153,340,104.5,10,0,461,4,2,0
Thijs Dallinga,905381,Bologna,2685,italy,2526,805,21,9,6.53,2,2,4,2.94,0.53,6,1,20.0,65,10,71.43,113,36,149,70.28,17,37.78,28,0,0,0,19,1,5,7,1,10,21,0,0,12,20260326,0,62,0,0,19,0,8.7,0,9,8,1,2,0,,18,34.62,0,0,1,63,1,10,0,4,2,0,0,0,0,0.0,0,0,0,1,107,4,0,0,2,0,0,0,0,0,0,402.5,0.0,0,19,4,11,5,2,33.33,0,7,4,57.14,10,10,6,5,35,36.08,14,166,46,212,137.1,23,1,330,9,2,0
Kieron Bowie,983601,Hellas Verona,2701,italy,2526,574,7,7,6.53,1,0,1,2.12,0.05,1,0,0.0,24,2,50.0,48,13,61,70.93,14,31.82,30,0,0,0,16,0,2,5,1,5,7,0,0,8,20260326,1,58,0,0,17,0,8.33,0,10,7,3,1,0,,20,41.67,0,0,0,25,0,4,1,1,2,0,0,0,0,0.0,0,0,0,1,76,2,0,0,0,0,0,0,0,0,0,574.0,0.0,0,9,3,4,3,3,50.0,0,5,1,20.0,4,2,6,4,34,36.96,4,68,18,86,45.7,12,0,201,12,1,0
Evan Ferguson,999231,Roma,2702,italy,2526,776,16,10,6.53,3,2,5,2.62,0.94,5,1,50.0,58,4,100.0,92,35,127,76.97,10,22.73,34,0,0,0,17,2,4,2,1,2,15,0,0,20,20260326,4,78,0,0,11,0,11.11,0,6,5,1,3,0,,24,35.29,0,0,0,38,1,15,1,3,1,0,0,0,0,0.0,0,0,0,0,107,6,0,0,2,0,0,0,0,0,0,258.67,0.0,0,20,7,10,15,8,47.06,0,7,4,57.14,15,7,17,2,34,30.36,4,123,42,165,97.9,27,0,321,9,1,0
Lorenzo Montipò,253391,Hellas Verona,2701,italy,2526,2430,27,27,6.52,0,0,0,,0.06,22,0,0.0,38,176,31.04,139,183,322,44.91,5,100.0,0,0,0,0,198,1,0,0,4,20,27,3,0,0,20260326,0,0,2,0,0,0,0.0,198,45,37,8,0,0,-11.81,6,100.0,0,21,0,395,0,2,0,0,0,0,0,0,0,0.0,4,0,2,0,398,0,13,0,0,12,34,32,69,0,20,0.0,0.0,0,0,0,0,0,1,100.0,12,0,0,0.0,2,48,1,0,11,100.0,567,489,228,717,176.1,0,1,921,6,0,0
Gift Orban,1217613,Hellas Verona,2701,italy,2526,1849,25,21,6.52,7,2,9,9.72,1.38,5,5,38.46,87,11,42.31,158,73,231,70.0,28,32.94,57,0,0,0,51,3,11,17,1,9,25,0,1,27,20260326,8,124,0,0,21,0,9.33,0,31,23,8,5,2,,40,37.38,0,0,3,99,4,19,2,20,0,0,0,2,0,100.0,0,2,0,0,210,7,0,1,5,0,0,0,0,0,0,264.14,0.0,5,40,35,32,26,18,50.0,0,4,2,50.0,19,21,36,13,68,35.42,26,237,93,330,163.0,75,1,627,20,4,0
