player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Arda Özcimen,Goztepe,K,20,Turkey,turkey,2122,481.0,25000.0
Tolgahan Acar,Giresunspor,K,35,Turkey,turkey,2122,481.0,25000.0
Yusuf Özdemir,Alanyaspor,M,20,Turkey,turkey,2122,481.0,25000.0
Göktug Baytekin,Besiktas,K,17,Turkey,turkey,2122,481.0,25000.0
Yusuf Karagöz,Alanyaspor,K,22,Turkey,turkey,2122,481.0,25000.0
Veysel Ünal,Alanyaspor,F,20,Turkey,turkey,2122,481.0,25000.0
Oguz Aydin,Alanyaspor,F,21,Turkey,turkey,2122,481.0,25000.0
Özkan Yigiter,Sivasspor,D,22,Turkey,turkey,2122,481.0,25000.0
Göktan Cörüt,Giresunspor,K,21,Turkey,turkey,2122,481.0,25000.0
Volkan Egri,Sivasspor,F,23,Turkey,turkey,2122,481.0,25000.0
Esat Mala,Giresunspor,M,22,Albania,turkey,2122,481.0,25000.0
Ismail Zehir,Alanyaspor,M,18,Turkey,turkey,2122,481.0,25000.0
Ahmetcan Kaplan,Trabzonspor,D,19,Turkey,turkey,2122,481.0,25000.0
Hasan Emiroglu,Alanyaspor,D,24,Turkey,turkey,2122,481.0,25000.0
Hasan Can Yalcintekin,Alanyaspor,M,23,Turkey,turkey,2122,481.0,25000.0
Arda Akbulut,Trabzonspor,K,21,Turkey,turkey,2122,481.0,25000.0
Erkan Anapa,Giresunspor,K,23,Turkey,turkey,2122,481.0,25000.0
Firat Cakiroglu,Alanyaspor,F,23,Turkey,turkey,2122,481.0,25000.0
Doganay Aygün,Giresunspor,M,21,Turkey,turkey,2122,481.0,25000.0
El Mami Tetah,Alanyaspor,F,20,Mauritania,turkey,2122,481.0,25000.0
Dogac Cifci,Giresunspor,K,18,Turkey,turkey,2122,481.0,25000.0
Emrecan Uzun,Adana Demirspor,M,20,Turkey,turkey,2122,481.0,25000.0
Alperen Aydin,Giresunspor,F,20,Turkey,turkey,2122,481.0,25000.0
Anil Yasar,Caykur Rizespor,D,19,Turkey,turkey,2122,481.0,25000.0
Buluthan Bulut,Alanyaspor,M,19,Turkey,turkey,2122,481.0,25000.0
Can Ceylan,Caykur Rizespor,K,19,Turkey,turkey,2122,481.0,25000.0
Muhammet Taha Tepe,Trabzonspor,K,21,Turkey,turkey,2122,481.0,25000.0
Salih Kavrazli,Trabzonspor,F,19,Turkey,turkey,2122,481.0,25000.0
Berk Balaban,Galatasaray,K,22,Turkey,turkey,2122,481.0,25000.0
Mirza Cihan,Gaziantep BB,F,21,Turkey,turkey,2122,481.0,25000.0
Vedat Karakus,Adana Demirspor,K,23,Turkey,turkey,2122,481.0,25000.0
Eren Albayrak,Caykur Rizespor,D,30,Turkey,turkey,2122,481.0,25000.0
Eren Karadag,Caykur Rizespor,F,21,Turkey,turkey,2122,481.0,25000.0
Bartug Elmaz,Galatasaray,M,18,Turkey,turkey,2122,481.0,25000.0
Atakan Müjde,Yeni Malatyaspor,M,18,Turkey,turkey,2122,481.0,25000.0
Berkay Erkul,Gaziantep BB,K,18,Turkey,turkey,2122,481.0,25000.0
Güvenc Usta,Caykur Rizespor,F,17,Turkey,turkey,2122,481.0,25000.0
Gökay Güney,Galatasaray,D,22,Turkey,turkey,2122,481.0,25000.0
Ugur Can Semizoglu,Caykur Rizespor,F,20,Turkey,turkey,2122,481.0,25000.0
Zafer Görgen,Caykur Rizespor,K,21,Turkey,turkey,2122,481.0,25000.0
Arda Kurtulan,Fenerbahce,F,19,North Macedonia,turkey,2122,481.0,25000.0
Berat Pinar,Antalyaspor,D,19,Turkey,turkey,2122,481.0,25000.0
Berat Kalkan,Kasimpasa,F,18,North Macedonia,turkey,2122,481.0,25000.0
Ataberk Dadakdeniz,Antalyaspor,K,22,Turkey,turkey,2122,481.0,25000.0
Dogukan Özkan,Antalyaspor,K,21,Turkey,turkey,2122,481.0,25000.0
Erdem Canpolat,Kasimpasa,K,20,Germany,turkey,2122,481.0,25000.0
Dogukan Nelik,Antalyaspor,D,21,Turkey,turkey,2122,481.0,25000.0
Hasan Emre Yesilyurt,Kasimpasa,M,21,Turkey,turkey,2122,481.0,25000.0
Muhammed Emin Sarikaya,Yeni Malatyaspor,D,20,Turkey,turkey,2122,481.0,25000.0
Bünyamin Balci,Antalyaspor,D,21,Turkey,turkey,2122,481.0,25000.0
Berk Cetin,Kasimpasa,D,21,Turkey,turkey,2122,481.0,25000.0
Rauf Öktem,Alanyaspor,M,24,Turkey,turkey,2122,0.0,0.0
Fatih Sanlitürk,Fenerbahce,M,19,Turkey,turkey,2122,0.0,0.0
Ali Karimi,Kayserispor,M,27,Iran,turkey,2122,0.0,0.0
