player,club,position,age,nationality,data_country,data_season,gross_weekly_eur,gross_annual_eur
Omar Mascarell,Mallorca,M,31,Spain,spain,2324,16154.0,840000.0
Predrag Rajkovic,Mallorca,K,28,Serbia,spain,2324,16154.0,840000.0
Kirian Rodríguez,Las Palmas,F,27,Spain,spain,2324,15962.0,830000.0
Rubén Peña,Osasuna,D,32,Spain,spain,2324,15962.0,830000.0
Iddrisu Baba,Almeria,M,28,Ghana,spain,2324,15769.0,820000.0
Luis Rioja,Alaves,F,30,Spain,spain,2324,15769.0,820000.0
Reinildo Mandava,Atletico Madrid,D,30,Mozambique,spain,2324,15385.0,800000.0
Giovanni González,Mallorca,D,29,Uruguay,spain,2324,15385.0,800000.0
David García,Osasuna,D,29,Spain,spain,2324,15385.0,800000.0
Luiz Henrique,Real Betis,F,22,Brazil,spain,2324,15385.0,800000.0
Sory Kaba,Las Palmas,F,28,Guinea,spain,2324,15385.0,800000.0
Abde Ezzalzouli,Real Betis,F,22,Morocco,spain,2324,15385.0,800000.0
Rubén Sobrino,Cadiz,F,31,Spain,spain,2324,15385.0,800000.0
Diego López,Valencia,F,21,Spain,spain,2324,15385.0,800000.0
