,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Julen Lobete,"€ 3,846","€ 200,000","€ 207,065",F,21,Spain,Real Sociedad,spain,2122
Antonio Barragán,"€ 3,846","€ 200,000","€ 207,065",D,34,Spain,Elche,spain,2122
Beñat Turrientes,"€ 3,846","€ 200,000","€ 207,065",M,20,Spain,Real Sociedad,spain,2122
Santiago Arzamendia,"€ 3,846","€ 200,000","€ 207,065",D,23,Paraguay,Cadiz,spain,2122
Oier Zarraga,"€ 3,846","€ 200,000","€ 207,065",M,23,Spain,Athletic Club,spain,2122
Antonio Sivera,"€ 3,846","€ 200,000","€ 207,065",K,25,Spain,Alaves,spain,2122
Jonathan Silva,"€ 3,846","€ 200,000","€ 207,065",D,27,Argentina,Getafe,spain,2122
Fran García,"€ 3,846","€ 200,000","€ 207,065",D,22,Spain,Rayo Vallecano,spain,2122
Dani Cárdenas,"€ 3,846","€ 200,000","€ 207,065",K,24,Spain,Levante,spain,2122
Víctor Chust,"€ 3,654","€ 190,000","€ 196,711",D,21,Spain,Cadiz,spain,2122
Josema,"€ 3,462","€ 180,000","€ 186,358",D,25,Spain,Elche,spain,2122
Rubén Yáñez,"€ 3,462","€ 180,000","€ 186,358",K,28,Spain,Getafe,spain,2122
Milutin Osmajic,"€ 3,462","€ 180,000","€ 186,358",F,22,Montenegro,Cadiz,spain,2122
Juan Iglesias,"€ 3,462","€ 180,000","€ 186,358",D,23,Spain,Getafe,spain,2122
Pepelu,"€ 3,269","€ 170,000","€ 176,005",M,23,Spain,Levante,spain,2122
Alejandro Balde,"€ 3,077","€ 160,000","€ 165,652",D,18,Spain,Barcelona,spain,2122
Andrés Martín,"€ 3,077","€ 160,000","€ 165,652",F,22,Spain,Rayo Vallecano,spain,2122
Javi Martínez,"€ 3,077","€ 160,000","€ 165,652",F,22,Spain,Osasuna,spain,2122
João Costa,"€ 3,077","€ 160,000","€ 165,652",K,26,Portugal,Granada,spain,2122
Mario Hernández,"€ 3,077","€ 160,000","€ 165,652",D,23,Spain,Rayo Vallecano,spain,2122
Aarón Escandell,"€ 3,077","€ 160,000","€ 165,652",K,26,Spain,Granada,spain,2122
Manolo Reina,"€ 3,077","€ 160,000","€ 165,652",K,36,Spain,Mallorca,spain,2122
Javi López,"€ 3,077","€ 160,000","€ 165,652",D,19,Spain,Alaves,spain,2122
Martín Calderón,"€ 3,077","€ 160,000","€ 165,652",M,22,Spain,Cadiz,spain,2122
Enzo Roco,"€ 2,981","€ 155,000","€ 160,475",D,29,Chile,Elche,spain,2122
Sergio Moreno,"€ 2,981","€ 155,000","€ 160,475",F,22,Spain,Rayo Vallecano,spain,2122
Luca Zidane,"€ 2,981","€ 155,000","€ 160,475",K,23,France,Rayo Vallecano,spain,2122
Matthew Hoppe,"€ 2,981","€ 155,000","€ 160,475",F,20,United States,Mallorca,spain,2122
Yacine Qasmi,"€ 2,981","€ 155,000","€ 160,475",F,30,Morocco,Rayo Vallecano,spain,2122
Leo Román,"€ 2,981","€ 155,000","€ 160,475",K,21,Spain,Mallorca,spain,2122
Álex Blesa,"€ 2,981","€ 155,000","€ 160,475",M,19,Spain,Levante,spain,2122
Diego Conde,"€ 2,981","€ 155,000","€ 160,475",K,23,Spain,Getafe,spain,2122
Tachi,"€ 2,981","€ 155,000","€ 160,475",D,23,Spain,Alaves,spain,2122
Rober González,"€ 2,981","€ 155,000","€ 160,475",F,20,Spain,Real Betis,spain,2122
Jaume Grau,"€ 2,981","€ 155,000","€ 160,475",M,24,Spain,Osasuna,spain,2122
Barbero,"€ 2,981","€ 155,000","€ 160,475",F,23,Spain,Osasuna,spain,2122
Josan,"€ 2,981","€ 155,000","€ 160,475",F,32,Spain,Elche,spain,2122
José Macías,"€ 2,981","€ 155,000","€ 160,475",F,21,Mexico,Getafe,spain,2122
Helibelton Palacios,"€ 2,981","€ 155,000","€ 160,475",D,28,Colombia,Elche,spain,2122
Gonzalo Verdú,"€ 2,981","€ 155,000","€ 160,475",D,33,Spain,Elche,spain,2122
Diego González,"€ 2,981","€ 155,000","€ 160,475",D,27,Spain,Elche,spain,2122
Dani Alves,"€ 2,981","€ 155,000","€ 160,475",D,38,Brazil,Barcelona,spain,2122
Carlos Domínguez,"€ 2,885","€ 150,000","€ 155,299",D,20,Spain,Celta Vigo,spain,2122
Marc Pubill,"€ 2,885","€ 150,000","€ 155,299",D,18,Spain,Levante,spain,2122
Daniel Raba,"€ 2,885","€ 150,000","€ 155,299",F,26,Spain,Granada,spain,2122
Ferran Jutglà,"€ 2,500","€ 130,000","€ 134,592",F,23,Spain,Barcelona,spain,2122
Joan García,"€ 2,308","€ 120,000","€ 124,239",K,20,Spain,Espanyol,spain,2122
Robert Navarro,"€ 1,731","€ 90,000","€ 93,179",F,19,Spain,Real Sociedad,spain,2122
Isma Ruiz,"€ 1,538","€ 80,000","€ 82,826",M,20,Spain,Granada,spain,2122
Julen Agirrezabala,"€ 1,346","€ 70,000","€ 72,473",K,21,Spain,Athletic Club,spain,2122
Álvaro Bastida,"€ 1,154","€ 60,000","€ 62,119",M,17,Spain,Cadiz,spain,2122
Ivan Chapela,€ 769,"€ 40,000","€ 41,413",F,22,Spain,Cadiz,spain,2122
Josete Miranda,€ 0,€ 0,€ 0,F,23,Equatorial Guinea,Getafe,spain,2122
