,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Marcel Lotka,"€ 4,615","€ 240,000","€ 240,000",K,23,Germany,Borussia Dortmund,germany,2425
Paul Tschernuth,"€ 4,423","€ 230,000","€ 230,000",K,23,Austria,Heidenheim,germany,2425
Maxim Dal,"€ 4,231","€ 220,000","€ 220,000",D,19,Germany,Mainz,germany,2425
Maximilian Breunig,"€ 4,231","€ 220,000","€ 220,000",F,24,Germany,Heidenheim,germany,2425
Luka Janes,"€ 4,231","€ 220,000","€ 220,000",M,21,Germany,Heidenheim,germany,2425
Jordy Makengo,"€ 4,231","€ 220,000","€ 220,000",D,23,France,Freiburg,germany,2425
Dominik Javorcek,"€ 4,231","€ 220,000","€ 220,000",D,22,Slovakia,Holstein Kiel,germany,2425
Max Geschwill,"€ 3,846","€ 200,000","€ 200,000",D,23,Germany,Holstein Kiel,germany,2425
Phil Harres,"€ 3,846","€ 200,000","€ 200,000",F,22,Germany,Holstein Kiel,germany,2425
Viggo Gebel,"€ 3,654","€ 190,000","€ 190,000",F,17,Germany,Leipzig,germany,2425
Mathys Angély,"€ 3,654","€ 190,000","€ 190,000",D,17,France,Wolfsburg,germany,2425
Finn Porath,"€ 3,654","€ 190,000","€ 190,000",F,27,Germany,Holstein Kiel,germany,2425
David Preu,"€ 3,654","€ 190,000","€ 190,000",F,20,Germany,Union Berlin,germany,2425
Daniel Klein,"€ 3,462","€ 180,000","€ 180,000",K,23,Germany,Augsburg,germany,2425
Philipp Treu,"€ 3,462","€ 180,000","€ 180,000",D,24,Germany,St Pauli,germany,2425
Jarzinho Malanga,"€ 3,462","€ 180,000","€ 180,000",F,18,Germany,Stuttgart,germany,2425
Paul Grave,"€ 3,462","€ 180,000","€ 180,000",K,23,Germany,Bochum,germany,2425
Mohamed Sankoh,"€ 3,462","€ 180,000","€ 180,000",F,21,Netherlands,Stuttgart,germany,2425
Niklas Jahn,"€ 3,462","€ 180,000","€ 180,000",M,20,Germany,Bochum,germany,2425
Eric Oelschlägel,"€ 3,462","€ 180,000","€ 180,000",K,29,Germany,St Pauli,germany,2425
Sadik Fofana,"€ 3,462","€ 180,000","€ 180,000",D,21,Togo,Bayer Leverkusen,germany,2425
Lúkas Petersson,"€ 3,269","€ 170,000","€ 170,000",K,20,Iceland,Hoffenheim,germany,2425
Niklas Swider,"€ 3,269","€ 170,000","€ 170,000",M,18,Germany,Monchengladbach,germany,2425
Noah Weißhaupt,"€ 3,269","€ 170,000","€ 170,000",F,22,Germany,Freiburg,germany,2425
Noah Weißhaupt,"€ 3,269","€ 170,000","€ 170,000",F,23,Germany,St Pauli,germany,2425
Ayman Aourir,"€ 3,077","€ 160,000","€ 160,000",F,19,Morocco,Bayer Leverkusen,germany,2425
Florian Micheler,"€ 3,077","€ 160,000","€ 160,000",M,19,Austria,Hoffenheim,germany,2425
Lennard Maloney,"€ 2,885","€ 150,000","€ 150,000",M,24,United States,Heidenheim,germany,2425
Tarek Buchmann,"€ 2,885","€ 150,000","€ 150,000",D,19,Germany,Bayern Munich,germany,2425
Frank Feller,"€ 2,885","€ 150,000","€ 150,000",K,21,Germany,Heidenheim,germany,2425
Marcel Engelhardt,"€ 2,885","€ 150,000","€ 150,000",K,31,Germany,Holstein Kiel,germany,2425
Romeo Aigbekaen,"€ 2,692","€ 140,000","€ 140,000",F,20,Germany,St Pauli,germany,2425
Andu Kelati,"€ 2,692","€ 140,000","€ 140,000",F,22,Germany,Holstein Kiel,germany,2425
Luca Novodomsky,"€ 2,692","€ 140,000","€ 140,000",K,19,Germany,Bayer Leverkusen,germany,2425
Marco John,"€ 2,692","€ 140,000","€ 140,000",D,22,Germany,Hoffenheim,germany,2425
Shio Fukuda,"€ 2,692","€ 140,000","€ 140,000",F,20,Japan,Monchengladbach,germany,2425
Abdoulie Ceesay,"€ 2,692","€ 140,000","€ 140,000",F,21,The Gambia,St Pauli,germany,2425
David Mokwa,"€ 2,692","€ 140,000","€ 140,000",F,20,France,Hoffenheim,germany,2425
Leon Opitz,"€ 2,692","€ 140,000","€ 140,000",F,19,Germany,Werder Bremen,germany,2425
Matija Marsenic,"€ 2,692","€ 140,000","€ 140,000",M,20,Montenegro,Bayer Leverkusen,germany,2425
Carlo Boukhalfa,"€ 2,692","€ 140,000","€ 140,000",M,25,Germany,St Pauli,germany,2425
Sören Ahlers,"€ 2,692","€ 140,000","€ 140,000",K,27,Germany,St Pauli,germany,2425
Scott Banks,"€ 2,692","€ 140,000","€ 140,000",F,23,Scotland,St Pauli,germany,2425
Charles Herrmann,"€ 2,692","€ 140,000","€ 140,000",F,18,Germany,Monchengladbach,germany,2425
Tom Bischof,"€ 2,692","€ 140,000","€ 140,000",M,19,Germany,Hoffenheim,germany,2425
Robert Wagner,"€ 2,692","€ 140,000","€ 140,000",M,21,Germany,St Pauli,germany,2425
Muhammad Dahaba,"€ 2,692","€ 140,000","€ 140,000",D,19,Germany,St Pauli,germany,2425
Marwin Schmitz,"€ 2,692","€ 140,000","€ 140,000",M,18,Germany,St Pauli,germany,2425
Christopher Negele,"€ 2,500","€ 130,000","€ 130,000",F,19,Germany,Heidenheim,germany,2425
Marco Komenda,"€ 2,308","€ 120,000","€ 120,000",D,28,Germany,Holstein Kiel,germany,2425
Moritz Broschinski,"€ 2,308","€ 120,000","€ 120,000",F,24,Germany,Bochum,germany,2425
Mahmut Kücüksahin,"€ 2,308","€ 120,000","€ 120,000",M,20,Turkey,Augsburg,germany,2425
Luca Raimund,"€ 2,308","€ 120,000","€ 120,000",F,19,Germany,Stuttgart,germany,2425
Yannic Stein,"€ 2,308","€ 120,000","€ 120,000",K,19,Germany,Union Berlin,germany,2425
Bennit Bröger,"€ 2,308","€ 120,000","€ 120,000",F,18,Germany,Wolfsburg,germany,2425
Anthony Rouault,"€ 2,308","€ 120,000","€ 120,000",D,23,France,Stuttgart,germany,2425
David Odogu,"€ 2,308","€ 120,000","€ 120,000",D,18,Germany,Wolfsburg,germany,2425
Mert Kömür,"€ 2,308","€ 120,000","€ 120,000",F,19,Germany,Augsburg,germany,2425
Mohammed Tolba,"€ 2,308","€ 120,000","€ 120,000",D,20,Germany,Bochum,germany,2425
Anrie Chase,"€ 2,308","€ 120,000","€ 120,000",D,20,Japan,Stuttgart,germany,2425
Lennart Koerdt,"€ 2,308","€ 120,000","€ 120,000",F,20,Germany,Bochum,germany,2425
Aurel Wagbe,"€ 2,308","€ 120,000","€ 120,000",M,21,Germany,Holstein Kiel,germany,2425
Noahkai Banks,"€ 1,923","€ 100,000","€ 100,000",D,18,United States,Augsburg,germany,2425
Tyler Doğan,"€ 1,923","€ 100,000","€ 100,000",K,19,Turkey,Holstein Kiel,germany,2425
Oluwaseun Ogbemudia,"€ 1,923","€ 100,000","€ 100,000",D,18,Germany,Union Berlin,germany,2425
Abdenego Nankishi,"€ 1,731","€ 90,000","€ 90,000",F,22,Germany,Werder Bremen,germany,2425
Naby Keïta,€ 0,€ 0,€ 0,M,29,Guinea,Werder Bremen,germany,2425
Soumaïla Coulibaly,€ 0,€ 0,€ 0,D,20,France,Borussia Dortmund,germany,2425
Youssoufa Moukoko,€ 0,€ 0,€ 0,F,19,Germany,Borussia Dortmund,germany,2425
Silas Katompa Mvumpa,€ 0,€ 0,€ 0,F,25,Democratic Republic of the Congo,Stuttgart,germany,2425
