,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Kortney Hause,"€ 9,357","€ 486,558","€ 560,779",D,25,England,Aston Villa,england,2021
Christian Walton,"€ 9,268","€ 481,924","€ 555,438",K,24,England,Brighton,england,2021
Sam Field,"€ 9,268","€ 481,924","€ 555,438",M,22,England,West Bromwich,england,2021
David Martin,"€ 9,268","€ 481,924","€ 555,438",K,34,England,West Ham,england,2021
Callum Robinson,"€ 8,911","€ 463,389","€ 534,075",F,25,Ireland,West Bromwich,england,2021
Hamza Choudhury,"€ 8,689","€ 451,804","€ 520,723",M,23,England,Leicester,england,2021
Matthew Longstaff,"€ 8,689","€ 451,804","€ 520,723",M,20,England,Newcastle,england,2021
João Virgínia,"€ 8,689","€ 451,804","€ 520,723",K,21,Portugal,Everton,england,2021
Jacob Ramsey,"€ 8,689","€ 451,804","€ 520,723",F,19,England,Aston Villa,england,2021
John Egan,"€ 8,689","€ 451,804","€ 520,723",D,28,Ireland,Sheffield United,england,2021
Ethan Ampadu,"€ 8,689","€ 451,804","€ 520,723",D,20,Wales,Sheffield United,england,2021
Taylor Harwood-Bellis,"€ 8,689","€ 451,804","€ 520,723",D,18,England,Manchester City,england,2021
Stephen Henderson,"€ 8,020","€ 417,050","€ 480,667",K,32,Ireland,Crystal Palace,england,2021
Matheus Pereira,"€ 6,951","€ 361,443","€ 416,578",F,24,Brazil,West Bromwich,england,2021
Caoimhin Kelleher,"€ 6,906","€ 359,126","€ 413,908",K,21,Ireland,Liverpool,england,2021
Will Norris,"€ 6,683","€ 347,541","€ 400,556",K,27,England,Burnley,england,2021
John Ruddy,"€ 6,683","€ 347,541","€ 400,556",K,33,England,Wolverhampton,england,2021
Dejan Iliev,"€ 6,683","€ 347,541","€ 400,556",K,25,North Macedonia,Arsenal,england,2021
Jonathan Bond,"€ 6,372","€ 331,323","€ 381,864",K,27,England,West Bromwich,england,2021
Wes Foderingham,"€ 6,372","€ 331,323","€ 381,864",K,29,England,Sheffield United,england,2021
Jarrad Branthwaite,"€ 6,372","€ 331,323","€ 381,864",D,18,England,Everton,england,2021
Dwight McNeil,"€ 5,792","€ 301,203","€ 347,149",F,20,England,Burnley,england,2021
Conor Gallagher,"€ 5,792","€ 301,203","€ 347,149",M,20,England,West Bromwich,england,2021
Joe Gelhardt,"€ 5,792","€ 301,203","€ 347,149",F,18,England,Leeds,england,2021
Sepp van den Berg,"€ 5,792","€ 301,203","€ 347,149",D,18,Netherlands,Liverpool,england,2021
Billy Gilmour,"€ 5,792","€ 301,203","€ 347,149",M,19,Scotland,Chelsea,england,2021
Oskar Buur,"€ 5,792","€ 301,203","€ 347,149",D,22,Denmark,Wolverhampton,england,2021
Simon Moore,"€ 5,792","€ 301,203","€ 347,149",K,30,England,Sheffield United,england,2021
Karlo Ziger,"€ 5,570","€ 289,618","€ 333,797",K,19,Croatia,Chelsea,england,2021
Mace Goodridge,"€ 5,213","€ 271,082","€ 312,434",M,21,England,Burnley,england,2021
Niels Nkounkou,"€ 5,213","€ 271,082","€ 312,434",D,19,France,Everton,england,2021
Jake Vokins,"€ 5,213","€ 271,082","€ 312,434",D,20,England,Southampton,england,2021
Rayan Aït Nouri,"€ 5,213","€ 271,082","€ 312,434",D,19,France,Wolverhampton,england,2021
Max Lowe,"€ 5,097","€ 265,058","€ 305,491",D,23,England,Sheffield United,england,2021
David Button,"€ 5,079","€ 264,131","€ 304,423",K,31,England,West Bromwich,england,2021
Enda Stevens,"€ 4,678","€ 243,279","€ 280,389",D,30,Ireland,Sheffield United,england,2021
Ben Osborn,"€ 4,678","€ 243,279","€ 280,389",M,26,England,Sheffield United,england,2021
John Lundstram,"€ 4,678","€ 243,279","€ 280,389",M,26,England,Sheffield United,england,2021
George Baldock,"€ 4,678","€ 243,279","€ 280,389",D,27,England,Sheffield United,england,2021
Ouasim Bouy,"€ 4,634","€ 240,962","€ 277,719",M,27,Morocco,Leeds,england,2021
Dara O'Shea,"€ 4,634","€ 240,962","€ 277,719",D,21,Ireland,West Bromwich,england,2021
Tyler Roberts,"€ 4,055","€ 210,842","€ 243,004",F,21,Wales,Leeds,england,2021
Kean Bryan,"€ 3,565","€ 185,355","€ 213,630",D,23,England,Sheffield United,england,2021
Jimmy Dunne,"€ 3,475","€ 180,722","€ 208,289",D,23,Ireland,Burnley,england,2021
Alfie Whiteman,"€ 2,896","€ 150,601","€ 173,574",K,22,England,Tottenham,england,2021
Sam Woods,"€ 2,896","€ 150,601","€ 173,574",D,22,England,Crystal Palace,england,2021
Max Kilman,"€ 2,317","€ 120,481","€ 138,859",D,23,England,Wolverhampton,england,2021
Yan Valery,"€ 2,228","€ 115,847","€ 133,519",D,21,France,Southampton,england,2021
Vitinha,"€ 2,201","€ 114,457","€ 131,917",F,20,Portugal,Wolverhampton,england,2021
Rhys Williams,"€ 1,782","€ 92,678","€ 106,815",D,19,England,Liverpool,england,2021
Jamie Shackleton,"€ 1,738","€ 90,361","€ 104,145",M,21,England,Leeds,england,2021
Conor Shaughnessy,"€ 1,738","€ 90,361","€ 104,145",M,24,Ireland,Leeds,england,2021
Luke Matheson,"€ 1,738","€ 90,361","€ 104,145",D,18,England,Wolverhampton,england,2021
Kyle Edwards,"€ 1,738","€ 90,361","€ 104,145",F,22,England,West Bromwich,england,2021
Morgan Gibbs-White,"€ 1,738","€ 90,361","€ 104,145",M,21,England,Wolverhampton,england,2021
Owen Otasowie,"€ 1,738","€ 90,361","€ 104,145",M,20,United States,Wolverhampton,england,2021
Sylvester Jasper,"€ 1,738","€ 90,361","€ 104,145",F,19,England,Fulham,england,2021
Kyron Gordon,"€ 1,738","€ 90,361","€ 104,145",D,18,England,Sheffield United,england,2021
Dan N'Lundulu,"€ 1,559","€ 81,093","€ 93,463",F,21,England,Southampton,england,2021
Richard Nartey,"€ 1,448","€ 75,301","€ 86,787",D,22,England,Burnley,england,2021
Lukas Jensen,"€ 1,448","€ 75,301","€ 86,787",K,21,Denmark,Burnley,england,2021
Oliver Casey,"€ 1,390","€ 72,289","€ 83,316",D,20,England,Leeds,england,2021
Sean Longstaff,"€ 1,158","€ 60,241","€ 69,430",M,22,England,Newcastle,england,2021
Elia Caprile,"€ 1,158","€ 60,241","€ 69,430",K,19,Italy,Leeds,england,2021
Max Sanders,€ 956,"€ 49,698","€ 57,280",M,21,England,Brighton,england,2021
George Wickens,€ 869,"€ 45,180","€ 52,072",K,18,England,Fulham,england,2021
Jay Stansfield,€ 869,"€ 45,180","€ 52,072",F,17,England,Fulham,england,2021
Bobby Thomas,€ 869,"€ 45,180","€ 52,072",D,19,England,Burnley,england,2021
Leif Davis,€ 668,"€ 34,754","€ 40,056",D,20,England,Leeds,england,2021
Dan Langley,€ 579,"€ 30,120","€ 34,715",K,19,England,Newcastle,england,2021
Zak Brunt,€ 579,"€ 30,120","€ 34,715",M,18,England,Sheffield United,england,2021
Brandon Pierrick,€ 557,"€ 28,962","€ 33,380",F,18,England,Crystal Palace,england,2021
George Broadbent,€ 521,"€ 27,108","€ 31,243",M,20,England,Sheffield United,england,2021
