,EST. BASE SALARY,EST. BASE SALARY,EST. BASE SALARY,BIO,BIO,BIO,,data_country,data_season
Nathan Buayi-Kiala,"€ 2,308","€ 120,000","€ 120,000",M,20,France,Auxerre,france,2425
Tidiane Diallo,"€ 2,308","€ 120,000","€ 120,000",F,18,France,Strasbourg,france,2425
Yoni Gomis,"€ 2,308","€ 120,000","€ 120,000",D,19,France,Strasbourg,france,2425
Ange Loic N'Gatta,"€ 2,308","€ 120,000","€ 120,000",D,21,France,Auxerre,france,2425
Ylies Aradj,"€ 2,308","€ 120,000","€ 120,000",D,19,France,Toulouse,france,2425
Nhoa Sangui,"€ 2,308","€ 120,000","€ 120,000",D,18,France,Reims,france,2425
Guédé Nadje,"€ 1,923","€ 100,000","€ 100,000",F,20,France,Angers,france,2425
Sidi Bane,"€ 1,923","€ 100,000","€ 100,000",D,20,Senegal,Lens,france,2425
Luck Zogbé,"€ 1,923","€ 100,000","€ 100,000",D,19,Cote d'Ivoire,Brest,france,2425
Noah Jauny,"€ 1,923","€ 100,000","€ 100,000",K,20,Ireland,Brest,france,2425
Tom Negrel,"€ 1,923","€ 100,000","€ 100,000",K,21,France,Auxerre,france,2425
Ben Viadere,"€ 1,923","€ 100,000","€ 100,000",F,19,France,Auxerre,france,2425
Aristide Zossou,"€ 1,731","€ 90,000","€ 90,000",F,19,Cote d'Ivoire,Auxerre,france,2425
Paul Argney,"€ 1,731","€ 90,000","€ 90,000",K,18,France,Le Havre,france,2425
Ismaëlo Ganiou,"€ 1,731","€ 90,000","€ 90,000",D,19,France,Lens,france,2425
Walid Hasbi,"€ 1,731","€ 90,000","€ 90,000",K,20,Morocco,Strasbourg,france,2425
Ruben Londja,"€ 1,538","€ 80,000","€ 80,000",F,18,Switzerland,Le Havre,france,2425
Ismaïl Bouneb,"€ 1,538","€ 80,000","€ 80,000",F,18,France,Le Havre,france,2425
Oumar Pona,"€ 1,538","€ 80,000","€ 80,000",K,18,France,Angers,france,2425
Marius Courcoul,"€ 1,538","€ 80,000","€ 80,000",D,17,France,Angers,france,2425
Xavi Simons,€ 0,€ 0,€ 0,F,21,Netherlands,PSG,france,2425
Nordi Mukiele,€ 0,€ 0,€ 0,D,26,France,PSG,france,2425
Carlos Soler,€ 0,€ 0,€ 0,M,27,Spain,PSG,france,2425
Gabriel Moscardo,€ 0,€ 0,€ 0,M,18,Brazil,PSG,france,2425
Przemyslaw Frankowski,€ 0,€ 0,€ 0,M,29,Poland,Lens,france,2425
