player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Mathis Jangeal,1937851,Paris Saint-Germain,1644,france,2526,10,1,0,6.5,0,0,0,,0.0,0,0,0.0,2,0,0.0,5,4,9,100.0,0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,20260428,0,2,0,0,1,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,4,9,6.5,0,0,13,0,0,0,,,,,
Ugo Raghouber,1170694,Lille,1643,france,2526,10,1,0,6.5,0,0,0,,0.0,0,0,0.0,0,0,0.0,4,0,4,66.67,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20260428,0,1,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0,0,6,0,6,6.5,0,0,9,0,0,0,,,,,
Amadou Cissé,1935903,RC Strasbourg,1659,france,2526,90,1,1,6.5,0,0,0,,0.01,0,0,0.0,9,1,25.0,18,27,45,84.91,1,100.0,0,0,0,0,3,0,0,0,0,8,1,0,0,1,20260428,0,4,0,0,3,0,0.0,0,3,3,0,0,0,,4,50.0,0,0,0,8,0,1,0,0,1.0,0,0,0,0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,3,2,66.67,1,1,1,0,5,55.56,4,24,29,53,6.5,0,0,84,0,0,0,,,,,
Mathis Saka,1884150,Toulouse,1681,france,2526,8,1,0,6.5,0,0,0,,0.0,0,0,0.0,1,0,0.0,2,0,2,40.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20260428,0,1,0,0,1,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,0,5,6.5,0,0,6,0,0,0,,,,,
Zoumana Diallo,1214843,Nice,1661,france,2526,9,1,0,6.5,0,0,0,,,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20260428,0,2,0,0,2,0,0.0,0,0,0,0,0,0,,1,33.33,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,1,33.33,0,1,0,1,6.5,0,0,5,1,0,0,,,,,
Mohamed Benoit-Dao,1823080,Paris FC,6070,france,2526,9,1,0,6.5,0,0,0,,0.0,0,0,0.0,0,0,0.0,0,2,2,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20260428,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,2,2,6.5,0,0,3,0,0,0,,,,,
Maxime Dupé,96542,Nice,1661,france,2526,720,8,8,6.5,0,0,0,,0.0,4,0,0.0,1,34,29.31,12,151,163,65.99,2,100.0,0,0,0,0,50,0,0,0,1,7,8,0,0,0,20260428,0,0,1,1,0,0,0.0,61,15,13,2,0,0,-2.15,1,100.0,0,0,0,84,0,1,0,0,0.0,0,0,0,0,0.0,3,0,0,0,85,0,4,0,0,1,12,7,20,0,4,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,1,10,0,0,3,100.0,116,77,170,247,52.0,0,0,312,1,0,0,17500.0,910000.0,K,32.0,France
Bouna Sarr,158233,Metz,1651,france,2526,627,9,7,6.5,0,0,0,1.13,0.73,6,5,20.0,50,9,64.29,104,106,210,89.36,5,45.45,6,0,0,0,27,1,3,3,1,10,9,0,0,9,20260428,5,48,1,0,9,0,0.0,0,16,13,3,0,0,,39,48.15,0,0,0,25,7,5,0,2,4.0,0,0,0,0,0.0,0,0,0,0,96,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,2,3,3,9,31.03,0,17,9,52.94,5,7,29,25,44,47.83,14,122,113,235,58.5,9,0,432,13,1,0,17500.0,910000.0,D,34.0,Senegal
Idrissa Gueye,1536811,Metz,1651,france,2526,130,3,1,6.5,0,0,0,0.1,0.0,1,0,0.0,0,0,0.0,2,6,8,50.0,2,25.0,6,0,0,0,0,0,0,1,0,5,3,0,0,1,20260428,1,11,0,0,3,0,0.0,0,5,5,0,0,0,,4,44.44,0,0,0,8,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,0,0.0,0,2,2,100.0,0,1,1,0,6,35.29,0,9,7,16,19.5,2,0,37,2,0,0,,,,,
Darryl Bakola,1823916,Olympique de Marseille,1641,france,2526,90,8,0,6.5,0,0,0,0.08,0.04,1,0,0.0,10,2,50.0,20,17,37,84.09,1,25.0,3,0,0,0,6,0,0,1,0,0,7,0,0,3,20260428,1,11,0,0,4,0,0.0,0,4,3,1,0,0,,7,46.67,0,0,0,7,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,1,1,1,50.0,0,2,0,0.0,1,2,2,1,8,42.11,4,25,19,44,45.5,3,0,69,4,0,0,,,,,
Adrien Rabiot,250737,Olympique de Marseille,1641,france,2526,90,1,1,6.5,0,0,0,0.04,0.51,0,3,33.33,21,0,0.0,29,10,39,95.12,0,0.0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,20260428,0,4,0,0,2,0,0.0,0,1,1,0,0,0,,1,25.0,0,0,1,2,0,4,0,0,0.0,0,0,0,0,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0.0,0,0,0,0.0,4,0,1,9,1,20.0,0,31,10,41,6.5,1,0,59,1,1,0,,,,,
Ally Samatta,825088,Le Havre,1662,france,2526,1282,24,14,6.5,2,1,3,3.65,1.1,10,1,16.67,74,8,61.54,123,41,164,71.93,32,40.51,47,0,0,0,27,2,8,6,0,6,24,0,0,21,20260428,9,119,0,0,31,0,5.26,0,19,19,0,2,0,,35,32.71,0,0,3,64,3,18,1,6,0.0,0,0,0,0,0.0,0,0,0,1,148,8,0,0,1,0,0,0,0,0,0,641.0,0.0,0,33,5,18,14,9,40.91,0,11,5,45.45,18,17,22,6,67,36.02,13,175,53,228,155.9,38,0,428,15,4,0,17500.0,910000.0,F,33.0,Tanzania
Willem Geubbels,877979,Paris FC,6070,france,2526,815,21,9,6.5,3,0,3,5.0,0.65,2,0,0.0,43,2,100.0,70,53,123,71.51,26,44.83,32,0,0,0,23,0,7,4,0,11,20,0,0,11,20260428,3,66,0,0,16,0,11.54,0,16,16,0,3,0,,6,15.0,0,0,2,49,4,4,0,7,3.0,0,0,1,0,100.0,0,1,0,0,94,7,0,0,3,0,0,0,0,0,0,271.67,0.0,0,24,2,16,6,1,14.29,0,2,2,100.0,4,3,7,7,32,32.65,2,104,68,172,129.9,26,0,291,3,0,0,27885.0,1450000.0,F,24.0,France
Mohamed Bamba,1405239,Lorient,1656,france,2526,685,18,7,6.49,1,2,3,2.38,0.97,2,1,33.33,27,4,80.0,46,51,97,75.19,16,37.21,27,0,1,0,19,2,3,2,0,6,18,0,0,4,20260428,2,49,0,0,17,0,7.69,0,16,13,3,1,0,,15,40.54,0,0,1,32,2,6,0,12,0.0,0,0,1,0,0.0,0,0,0,0,66,3,0,0,1,0,0,0,0,0,0,685.0,0.0,0,8,5,5,6,4,66.67,0,4,2,50.0,6,3,6,3,31,38.75,5,74,55,129,116.9,13,0,225,8,3,0,17500.0,910000.0,F,24.0,Cote d'Ivoire
Sékou Mara,1047484,Auxerre,1646,france,2526,987,24,11,6.49,0,1,1,2.04,1.04,3,0,0.0,70,8,88.89,104,47,151,74.75,26,36.62,45,0,0,0,21,1,1,9,0,6,21,0,0,17,20260428,3,100,0,0,25,0,0.0,0,15,12,3,0,0,,46,45.54,0,0,0,51,2,6,0,2,0.0,0,0,0,0,0.0,0,0,0,1,122,4,0,0,0,0,0,0,0,0,0,0.0,0.0,1,17,8,8,8,12,44.44,0,12,6,50.0,6,3,27,0,72,41.86,9,141,61,202,136.3,25,0,394,22,0,0,29808.0,1550000.0,F,23.0,France
Maxime Colin,128285,Metz,1651,france,2526,1610,21,17,6.49,0,0,0,0.4,0.36,15,4,36.36,110,26,49.06,286,497,783,89.28,10,52.63,9,0,0,0,64,0,1,2,3,41,21,0,0,10,20260428,14,46,0,0,10,0,0.0,0,39,29,10,0,0,,51,57.95,0,0,0,94,24,5,0,0,10.0,0,0,0,0,0.0,0,0,0,0,133,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,5,3,2,6,60.0,0,38,27,71.05,5,28,10,11,61,57.01,53,344,533,877,136.3,7,0,1207,7,1,0,20962.0,1090000.0,D,34.0,France
Alexis Vossah,2193194,Toulouse,1681,france,2526,950,21,10,6.49,1,1,2,0.59,0.44,6,3,50.0,53,5,23.81,118,142,260,78.79,14,73.68,5,0,0,0,34,1,0,3,2,20,20,0,1,11,20260428,7,38,1,1,14,0,11.11,1,14,12,2,0,1,,24,42.11,0,0,0,70,6,6,0,0,2.0,0,0,0,0,0.0,0,0,0,0,102,4,0,1,1,0,0,0,0,0,0,950.0,0.0,0,4,5,4,2,4,66.67,0,11,6,54.55,6,15,6,6,38,50.0,21,163,167,330,129.8,9,0,455,9,3,0,2885.0,150000.0,M,17.0,France
Salis Abdul Samed,993455,Nice,1661,france,2526,841,16,11,6.49,0,0,0,0.03,0.14,4,0,0.0,45,6,60.0,146,225,371,92.06,5,35.71,9,0,0,0,32,0,0,0,1,6,16,0,0,6,20260428,7,47,0,0,19,0,0.0,0,16,14,2,0,0,,22,36.67,0,0,0,32,10,1,0,0,1.0,0,0,0,0,0.0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,2,25.0,0,11,6,54.55,1,9,8,1,27,36.49,10,165,238,403,103.8,1,0,493,9,3,0,22692.0,1180000.0,M,25.0,Ghana
Tiago Gouveia,976410,Nice,1661,france,2526,540,15,5,6.49,0,0,0,0.85,0.14,7,0,0.0,37,5,41.67,62,75,137,76.54,2,40.0,3,0,0,0,35,1,1,1,1,6,15,0,0,4,20260428,9,38,1,0,6,0,0.0,0,13,10,3,0,0,,24,40.68,0,0,0,42,9,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0,85,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,3,7,4,7,30.43,0,8,3,37.5,2,12,23,3,26,40.63,12,84,95,179,97.3,12,0,311,9,3,0,20962.0,1090000.0,F,24.0,Portugal
Samir Sophian Chergui,981168,Paris FC,6070,france,2526,1065,14,12,6.48,1,0,1,1.71,0.35,2,2,33.33,55,11,45.83,151,319,470,89.69,20,51.28,19,0,0,0,39,0,1,6,1,30,13,0,0,2,20260428,2,36,0,0,13,0,8.33,1,22,19,3,1,0,,25,59.52,0,0,1,54,7,2,0,1,5.0,0,0,0,0,0.0,0,0,0,0,79,0,0,0,1,0,0,0,0,0,0,1065.0,0.0,0,11,1,2,4,3,60.0,0,18,9,50.0,2,9,5,6,45,55.56,24,184,340,524,84.3,12,1,704,4,1,0,14038.0,730000.0,D,26.0,Algeria
Yassir Zabiri,1606013,Stade Rennais,1658,france,2526,52,5,0,6.48,0,0,0,0.73,0.01,1,0,0.0,3,1,100.0,8,3,11,91.67,1,33.33,2,0,0,0,2,0,1,0,0,0,5,0,0,2,20260428,0,9,0,0,5,0,0.0,0,0,0,0,0,0,,4,36.36,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,2,2,2,100.0,0,2,1,50.0,0,1,2,1,5,35.71,1,9,3,12,32.4,4,0,34,0,0,0,15769.0,820000.0,F,20.0,Morocco
Timothée Kolodziejczak,41605,Paris FC,6070,france,2526,674,11,7,6.48,0,0,0,0.12,0.1,9,0,0.0,27,18,45.0,115,333,448,90.32,10,38.46,16,0,0,0,30,0,0,0,2,37,10,0,0,0,20260428,3,24,2,0,8,0,0.0,5,14,14,0,0,0,,11,57.89,0,0,0,48,8,2,0,0,3.0,0,0,0,1,0.0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,1,100.0,0,9,5,55.56,2,27,1,0,21,46.67,40,149,347,496,64.8,1,0,574,1,2,0,17500.0,910000.0,D,34.0,France
Fodé Ballo-Touré,788170,Metz,1651,france,2526,843,13,11,6.48,0,0,0,0.22,1.0,4,3,18.75,45,6,54.55,122,188,310,90.38,5,50.0,5,0,0,0,30,2,0,1,1,19,13,0,0,7,20260428,10,40,0,1,13,0,0.0,0,22,18,4,0,0,,52,59.77,0,0,0,33,5,4,0,1,0.0,0,0,0,1,0.0,0,0,0,0,87,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,1,13,65.0,0,21,14,66.67,4,5,20,16,57,58.76,11,144,199,343,84.2,5,0,550,18,2,0,20962.0,1090000.0,D,29.0,Senegal
Julien López,826492,Paris FC,6070,france,2526,50,5,0,6.48,0,0,0,,0.09,0,0,0.0,7,0,0.0,11,2,13,86.67,0,0.0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,20260428,0,3,0,0,0,0,0.0,0,1,1,0,0,0,,0,0.0,0,0,0,2,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,2,1,0,0.0,0,13,2,15,25.9,0,0,21,0,0,0,17500.0,910000.0,F,33.0,Algeria
Rachid Ghezzal,123228,Olympique Lyonnais,1649,france,2526,219,10,2,6.48,0,0,0,0.29,0.15,1,3,20.0,25,1,16.67,46,41,87,81.31,4,40.0,6,0,0,0,6,0,1,3,0,5,8,0,0,3,20260428,3,20,0,0,9,0,0.0,0,5,5,0,0,0,,9,39.13,0,0,0,20,1,1,0,1,0.0,0,0,0,0,0.0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,0,1,1,50.0,0,7,5,71.43,1,6,2,15,13,39.39,6,60,47,107,51.8,4,0,162,2,0,0,20962.0,1090000.0,F,33.0,Algeria
Bahmed Deuff,1562126,Nantes,1647,france,2526,245,11,1,6.47,0,0,0,0.21,0.17,2,1,100.0,9,2,40.0,32,24,56,83.58,7,50.0,7,0,0,0,12,0,0,0,0,6,11,0,0,5,20260428,1,23,0,0,6,0,0.0,0,12,9,3,0,0,,10,38.46,0,0,0,11,2,1,0,0,3.0,0,0,0,0,0.0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,5,4,3,2,33.33,0,5,3,60.0,1,3,6,1,17,42.5,5,41,26,67,71.2,7,0,131,3,1,0,3077.0,160000.0,M,19.0,France
Ismaël Guerti,1928232,Metz,1651,france,2526,35,3,0,6.47,0,0,0,,0.0,0,0,0.0,3,2,50.0,14,5,19,86.36,0,0.0,0,0,0,0,2,0,0,0,0,1,3,0,0,2,20260428,0,3,0,0,0,0,0.0,0,4,4,0,0,0,,3,50.0,0,0,0,3,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,2,1,50.0,0,1,2,1,3,50.0,4,16,6,22,19.4,0,0,35,0,0,0,3077.0,160000.0,F,21.0,Morocco
Jacen Russell Rowe,1002267,Toulouse,1681,france,2526,349,11,3,6.45,1,0,1,1.34,0.2,1,0,0.0,23,1,100.0,37,16,53,68.83,6,28.57,15,0,0,0,8,0,4,1,0,3,11,0,0,5,20260428,3,31,0,0,7,0,11.11,0,9,6,3,1,0,,6,27.27,0,0,0,24,1,5,0,1,2.0,0,0,0,0,0.0,0,0,0,0,49,4,0,0,1,0,0,0,0,0,0,349.0,0.0,0,8,1,6,2,1,33.33,0,4,2,50.0,5,2,3,3,12,27.91,1,55,22,77,71.0,9,0,128,1,0,0,10577.0,550000.0,F,23.0,Canada
Thibault De Smet,844744,Paris FC,6070,france,2526,1147,17,13,6.45,0,1,1,0.19,0.55,19,4,15.38,81,17,34.0,200,266,466,84.57,12,66.67,6,0,0,0,46,1,0,1,2,52,17,0,0,4,20260428,14,38,0,1,11,0,0.0,0,22,20,2,0,0,,39,54.93,0,0,1,85,8,5,0,1,2.0,0,0,0,0,0.0,0,0,0,0,129,3,0,2,0,0,0,0,0,0,0,0.0,0.0,0,1,3,3,0,3,50.0,0,23,11,47.83,5,42,6,26,51,57.3,50,243,308,551,109.7,4,0,820,13,3,2,17500.0,910000.0,D,27.0,Belgium
Damián Pizarro,1177565,Le Havre,1662,france,2526,26,2,0,6.45,0,0,0,,0.0,0,0,0.0,0,0,0.0,1,1,2,66.67,0,0.0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,20260428,0,3,0,0,1,0,0.0,0,0,0,0,0,0,,1,50.0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,1,25.0,0,2,1,3,12.9,0,0,5,1,0,0,,,,,
Raphaël Le Guen,1894085,Stade Brestois,1715,france,2526,20,2,0,6.45,0,0,0,,0.0,0,0,0.0,0,0,0.0,2,3,5,83.33,0,0.0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,20260428,0,0,0,0,0,0,0.0,0,1,1,0,0,0,,0,0.0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,3,6,12.9,0,0,10,0,0,0,3077.0,160000.0,D,19.0,France
Lanroy Machine,2142283,Angers,1684,france,2526,455,19,3,6.45,1,0,1,1.72,0.11,1,0,0.0,24,3,100.0,50,35,85,81.73,9,36.0,16,0,0,0,13,0,3,3,0,3,15,0,0,10,20260428,4,45,0,0,9,0,7.14,0,7,6,1,1,0,,16,35.56,0,0,1,19,0,2,0,4,0.0,0,0,0,0,0.0,0,0,0,0,67,2,0,0,1,0,0,0,0,0,0,455.0,0.0,0,10,4,7,4,5,41.67,0,7,4,57.14,2,1,12,3,25,35.71,3,64,40,104,96.7,14,0,200,4,0,0,4231.0,220000.0,F,20.0,France
Florian Sotoca,788921,RC Lens,1648,france,2526,407,23,3,6.44,0,0,0,0.6,0.74,7,0,0.0,76,6,66.67,115,48,163,79.13,8,44.44,10,0,0,0,16,1,0,2,0,4,19,0,0,6,20260428,4,31,0,0,8,0,0.0,0,7,5,2,0,0,,11,34.38,0,0,1,43,4,8,0,2,0.0,0,1,0,0,0.0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,6,10,0,1,20.0,0,4,2,50.0,7,14,5,10,19,38.0,9,152,54,206,122.4,12,0,291,6,2,0,35000.0,1820000.0,F,35.0,France
Daouda Guindo,1135887,Stade Brestois,1715,france,2526,1438,22,16,6.44,1,1,2,1.12,0.48,19,7,26.92,65,20,40.0,181,255,436,78.56,8,61.54,5,0,0,0,46,1,1,4,4,38,22,0,1,3,20260428,10,47,0,0,24,0,5.56,0,23,19,4,0,1,,49,53.85,0,0,1,119,25,6,1,2,6.0,0,0,0,1,0.0,0,0,0,0,165,4,0,1,0,0,0,0,0,0,0,1438.0,0.0,4,5,13,9,5,2,28.57,0,33,25,75.76,6,46,7,26,57,54.81,50,258,297,555,141.7,18,1,882,14,4,0,10577.0,550000.0,D,23.0,Mali
Pathé Mboup,1410231,Stade Brestois,1715,france,2526,965,25,8,6.44,1,0,1,2.83,0.73,2,1,14.29,59,4,50.0,106,57,163,77.99,10,31.25,22,0,0,0,66,1,6,2,0,5,23,0,0,29,20260428,15,129,0,1,32,0,5.0,0,16,13,3,1,0,,57,34.76,0,0,0,46,11,8,0,5,1.0,0,0,0,0,0.0,0,0,0,0,177,11,0,0,1,0,0,0,0,0,0,965.0,0.0,0,17,3,8,10,24,39.34,0,17,14,82.35,8,5,61,7,67,34.18,8,141,68,209,148.1,20,1,483,16,6,0,12308.0,640000.0,F,22.0,Senegal
Terry Yegbe,1200442,Metz,1651,france,2526,1696,21,19,6.44,0,1,1,0.65,0.27,42,1,20.0,46,56,42.11,178,699,877,87.61,17,58.62,12,0,0,0,48,1,2,0,4,113,21,0,0,2,20260428,5,37,1,3,17,0,0.0,5,45,39,6,0,0,,23,47.92,0,0,0,124,21,3,0,0,16.0,0,0,0,1,0.0,0,0,0,0,167,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,3,1,1,50.0,0,15,9,60.0,3,86,2,5,40,51.95,133,251,750,1001,135.2,4,0,1261,7,3,0,19231.0,1000000.0,D,25.0,Ghana
Dayann Methalie,1894003,Toulouse,1681,france,2526,1745,25,20,6.44,0,1,1,0.6,2.06,11,9,23.08,91,9,37.5,176,158,334,78.4,10,45.45,12,0,0,0,77,3,1,2,1,29,25,0,0,31,20260428,5,141,0,1,52,0,0.0,0,28,24,4,0,0,,82,38.86,0,0,0,92,23,9,0,0,3.0,0,0,0,1,0.0,0,0,0,1,273,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,4,5,5,25,35.71,0,48,26,54.17,9,26,70,39,92,39.48,24,242,184,426,160.9,12,0,909,10,7,0,10577.0,550000.0,M,19.0,France
Ryan Rodin,1927696,Auxerre,1646,france,2526,34,3,0,6.43,0,0,0,,0.0,0,0,0.0,2,0,0.0,3,1,4,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,20260428,0,3,0,0,0,0,0.0,0,1,0,1,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,1,4,19.3,0,0,9,0,0,0,3077.0,160000.0,F,19.0,France
Obed Nkambadio,1015872,Paris FC,6070,france,2526,1080,12,12,6.43,0,0,0,,0.01,8,0,0.0,5,53,35.33,26,352,378,79.58,2,100.0,0,0,0,0,97,0,0,0,1,12,12,0,0,0,20260428,1,1,2,0,0,0,0.0,77,21,18,3,0,0,-5.32,1,50.0,0,4,0,97,0,1,0,0,0.0,0,0,0,0,0.0,4,0,1,0,99,0,5,0,0,8,18,9,27,1,8,0.0,0.0,0,0,0,0,0,0,0.0,7,0,0,0.0,1,19,0,0,3,75.0,150,96,379,475,77.2,0,0,579,0,0,0,15769.0,820000.0,K,22.0,France
Telli Siwe,1897492,Auxerre,1646,france,2526,225,3,3,6.43,0,0,0,0.02,0.02,1,0,0.0,7,3,50.0,23,33,56,84.85,1,20.0,4,0,0,0,5,0,0,0,1,6,3,0,0,2,20260428,0,10,0,0,2,0,0.0,0,3,3,0,0,0,,5,45.45,0,0,0,10,4,1,0,0,1.0,0,0,0,1,0.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,25.0,0,4,3,75.0,1,3,4,0,6,37.5,6,28,38,66,19.3,1,0,100,0,0,0,4231.0,220000.0,D,21.0,France
Goduine Koyalipou,891505,Angers,1684,france,2526,528,10,6,6.43,0,0,0,1.46,0.15,3,0,0.0,22,2,50.0,35,37,72,71.29,13,41.94,18,0,0,0,20,0,2,2,0,4,10,0,0,11,20260428,0,39,0,0,4,0,0.0,0,5,4,1,0,0,,11,34.38,0,0,0,29,2,4,0,3,0.0,0,0,0,0,0.0,0,0,0,0,70,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,13,2,8,5,5,41.67,0,3,2,66.67,4,5,12,3,24,38.1,4,56,45,101,64.3,15,0,187,3,0,0,14038.0,730000.0,F,25.0,Central African Republic
Elias Legendre Quiñonez Zae,2111258,Stade Rennais,1658,france,2526,41,6,0,6.43,0,0,0,0.15,0.33,0,0,0.0,6,0,0.0,11,4,15,83.33,1,50.0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,20260428,2,9,0,0,1,0,0.0,0,3,1,2,0,0,,4,33.33,0,0,0,3,1,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,16.67,0,2,0,0.0,2,0,6,2,5,35.71,0,13,5,18,25.7,1,0,37,1,0,0,3077.0,160000.0,F,17.0,Ecuador
David Datro Fofana,1090458,RC Strasbourg,1659,france,2526,180,5,3,6.42,0,0,0,0.96,0.03,0,0,0.0,7,0,0.0,19,9,28,84.85,1,20.0,4,0,0,0,3,0,3,0,0,2,5,0,0,4,20260428,0,13,0,0,3,0,0.0,0,2,2,0,0,0,,5,35.71,0,0,0,5,1,1,0,3,0.0,0,0,0,0,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2,1,2,50.0,0,2,1,50.0,1,0,4,0,6,31.58,0,23,10,33,32.1,3,0,59,1,0,0,17500.0,910000.0,F,23.0,Cote d'Ivoire
