player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Alejandro Francés,1002347,Girona FC,24264,spain,2526,767,20,7,6.85,0,2,2,0.5,1.41,24,8,47.06,91,34,40.96,166,227,393,80.7,8,61.54,5,0,0,0,28,2,1,2,0,44,20,0,1,3,20260428,5,25,0,1,10,0,0.0,0,14,8,6,0,0,,40,66.67,0,0,0,94,9,9,0,0,3.0,0,0,0,0,0.0,0,0,0,0,116,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,4,3,1,4,5,71.43,0,19,12,63.16,9,50,7,17,48,65.75,83,230,257,487,136.9,7,1,663,16,1,0,14038.0,730000.0,D,23.0,Spain
Enzo Boyomo,1067582,Osasuna,2820,spain,2526,2095,25,24,6.84,1,1,2,0.79,0.99,41,2,25.0,79,43,35.83,280,674,954,85.71,32,48.48,34,0,0,0,112,2,0,2,5,99,25,0,0,9,20260428,6,77,1,0,25,0,14.29,5,29,24,5,1,0,,59,57.84,0,0,0,159,13,8,0,0,12.0,0,0,0,2,0.0,0,0,0,0,201,2,0,0,1,0,0,0,0,0,0,2095.0,0.0,0,7,0,2,3,3,37.5,0,52,32,61.54,8,88,8,8,91,54.17,120,399,714,1113,171.1,7,3,1437,4,5,0,24038.0,1250000.0,D,24.0,Cameroon
Javi Galán,825133,Osasuna,2820,spain,2526,1557,21,17,6.84,0,1,1,0.19,2.21,26,24,33.8,179,32,42.67,329,350,679,84.56,12,40.0,18,0,0,0,80,2,0,1,2,52,21,0,0,14,20260428,11,92,0,1,27,0,0.0,0,22,18,4,0,0,,111,60.0,0,0,1,124,26,23,0,2,5.0,0,0,0,1,0.0,0,0,0,0,260,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,3,1,36,61.02,0,43,28,65.12,23,49,59,71,123,57.21,75,414,389,803,143.7,5,0,1365,33,2,0,60192.0,3130000.0,D,31.0,Spain
Aitor Ruibal,893062,Real Betis,2816,spain,2526,1724,26,19,6.84,4,2,6,3.85,1.62,25,10,32.26,167,32,42.11,301,259,560,82.84,7,35.0,13,0,0,0,94,3,3,9,5,38,26,0,0,18,20260428,26,99,0,1,30,0,12.9,0,20,15,5,4,0,,79,47.88,1,0,0,116,20,19,1,0,3.0,0,0,0,2,0.0,0,0,0,1,224,8,0,0,2,0,0,0,0,0,0,431.0,0.0,1,16,15,10,12,14,46.67,0,41,28,68.29,19,43,30,31,86,46.49,76,379,297,676,177.9,31,2,1098,25,4,0,32115.0,1670000.0,F,29.0,Spain
Víctor Chust,855831,Elche,2846,spain,2526,1840,26,19,6.84,0,0,0,0.35,0.6,43,5,26.32,178,51,43.59,470,721,1191,90.23,26,53.06,23,0,0,0,82,0,1,0,4,73,26,0,0,3,20260428,15,76,0,2,33,0,0.0,28,31,23,8,0,0,,70,56.91,0,0,0,129,19,3,0,1,15.0,0,0,0,0,0.0,0,0,0,0,170,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,4,2,4,2,6,66.67,0,55,30,54.55,3,94,9,19,96,55.81,117,562,758,1320,177.9,6,1,1621,9,6,1,15962.0,830000.0,D,25.0,Spain
Andre Silva,190159,Elche,2846,spain,2526,1533,26,18,6.84,9,0,9,9.26,1.17,13,0,0.0,142,6,54.55,238,92,330,79.9,18,32.14,38,0,0,0,43,1,8,10,2,16,25,0,0,29,20260428,14,111,0,0,17,0,20.45,0,30,23,7,9,0,,56,43.41,1,0,0,83,3,19,3,4,1.0,0,0,2,0,100.0,0,2,0,0,183,9,0,0,5,0,0,0,0,0,0,170.33,0.0,2,36,8,11,23,14,48.28,0,11,5,45.45,19,17,29,2,74,40.0,11,303,110,413,171.0,44,0,679,31,2,0,80192.0,4170000.0,F,30.0,Portugal
Dávid Hancko,807771,Atlético Madrid,2836,spain,2526,2119,26,23,6.84,0,2,2,0.99,2.02,43,3,10.34,212,56,49.56,485,624,1109,87.25,37,55.22,30,0,0,0,72,4,1,3,7,83,25,0,0,8,20260428,19,77,0,1,15,0,0.0,8,25,18,7,0,0,,54,53.47,0,0,0,162,17,13,0,2,9.0,0,0,0,1,0.0,0,0,0,0,238,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,15,4,11,5,8,57.14,0,42,26,61.9,13,82,14,29,91,54.17,113,614,657,1271,171.0,19,1,1640,4,2,0,128269.0,6670000.0,D,28.0,Slovakia
Johnny Cardoso,990169,Atlético Madrid,2836,spain,2526,892,15,12,6.84,0,0,0,0.08,0.45,18,1,50.0,99,27,75.0,223,218,441,88.38,12,42.86,16,0,0,0,41,1,0,1,1,22,15,0,0,15,20260428,10,69,0,0,23,0,0.0,0,13,11,2,0,0,,56,51.38,0,0,0,58,16,3,0,0,6.0,0,0,0,0,0.0,0,0,0,0,97,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,0,5,50.0,0,37,21,56.76,3,28,10,2,68,49.64,36,260,239,499,102.6,2,0,682,14,5,0,80192.0,4170000.0,M,24.0,United States
Trent Alexander-Arnold,795064,Real Madrid,2829,spain,2526,912,17,11,6.84,0,4,4,0.26,2.44,56,24,25.0,188,58,55.77,366,207,573,85.39,4,57.14,3,0,0,0,38,3,0,2,0,6,16,0,0,4,20260428,7,26,0,0,7,0,0.0,0,12,9,3,0,0,,15,39.47,0,0,1,98,12,22,0,0,3.0,0,1,0,0,0.0,0,0,0,0,208,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3,1,7,5,1,4,44.44,0,11,7,63.64,21,90,9,96,19,42.22,104,441,230,671,109.4,8,1,932,0,2,0,320577.0,16670000.0,D,27.0,England
Haissem Hassan,942836,Real Oviedo,2851,spain,2526,1715,32,18,6.84,0,3,3,1.51,2.99,26,25,24.51,107,40,71.43,193,157,350,80.65,2,33.33,4,0,0,0,68,2,2,9,0,11,32,0,0,14,20260428,26,106,1,0,10,0,0.0,0,29,25,4,0,0,,104,50.49,0,0,1,84,6,18,0,3,0.0,0,0,0,0,0.0,0,0,0,0,294,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0,17,13,14,7,54,50.94,0,35,23,65.71,18,50,106,102,106,50.0,56,260,174,434,218.8,30,1,876,15,1,0,15962.0,830000.0,F,23.0,France
Nelson Deossa,1129401,Real Betis,2816,spain,2526,614,17,7,6.84,0,0,0,0.45,0.29,11,0,0.0,86,9,64.29,153,68,221,84.67,23,71.88,9,0,0,0,33,1,0,5,1,11,16,0,0,16,20260428,5,52,0,2,16,0,0.0,0,8,7,1,0,0,,60,58.25,0,0,0,40,4,5,0,1,0.0,0,0,0,0,0.0,0,0,0,0,83,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,15,12,0,25,78.13,0,13,6,46.15,5,15,32,6,83,61.48,14,186,75,261,109.4,17,0,433,22,3,0,44038.0,2290000.0,M,25.0,Colombia
Axel Witsel,35612,Girona FC,24264,spain,2526,2182,27,25,6.84,1,2,3,2.32,1.12,23,0,0.0,243,35,61.4,542,626,1168,91.18,42,62.69,25,0,0,0,145,2,4,4,2,52,27,0,0,18,20260428,25,101,0,1,31,0,5.26,0,36,31,5,1,0,,67,46.85,0,0,2,113,26,17,0,1,8.0,0,0,0,0,0.0,0,0,0,0,165,10,0,1,1,0,0,0,0,0,0,2182.0,0.0,0,14,5,10,5,7,63.64,0,31,21,67.74,17,37,11,1,109,51.9,57,621,660,1281,184.6,19,0,1583,30,1,1,48077.0,2500000.0,M,37.0,Belgium
Filip Ugrinić,857482,Valencia,2828,spain,2526,1242,22,14,6.84,0,3,3,0.85,2.48,18,14,27.45,138,26,56.52,255,218,473,84.31,14,58.33,10,0,0,0,61,5,0,7,0,25,22,0,0,9,20260428,8,48,0,0,16,0,0.0,0,20,19,1,0,0,,48,55.81,0,0,0,88,8,18,0,5,4.0,0,0,0,0,0.0,0,0,0,0,176,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,13,8,2,14,66.67,0,21,13,61.9,18,35,21,51,62,56.36,46,317,244,561,150.4,17,1,812,13,3,0,36154.0,1880000.0,M,27.0,Switzerland
Iván Martín,973699,Girona FC,24264,spain,2526,2271,31,26,6.84,0,1,1,0.84,1.43,37,2,16.67,282,58,70.73,553,546,1099,88.63,18,40.0,27,0,0,0,135,2,2,4,4,25,31,0,0,32,20260428,16,116,0,1,27,0,0.0,0,33,26,7,0,0,,111,55.5,0,0,0,141,15,19,0,3,4.0,0,0,0,0,0.0,0,0,0,1,252,12,0,1,0,0,0,0,0,0,0,0.0,0.0,0,7,4,3,4,25,56.82,0,56,34,60.71,19,58,44,12,129,52.65,82,650,590,1240,211.9,11,1,1597,30,3,1,44038.0,2290000.0,F,26.0,Spain
Baptiste Santamaria,344751,Valencia,2828,spain,2526,775,19,7,6.83,1,1,2,0.37,0.81,29,1,33.33,79,23,54.76,160,172,332,81.98,18,66.67,9,0,0,0,43,2,0,2,2,30,18,0,0,5,20260428,6,37,0,1,13,0,16.67,0,17,14,3,1,0,,28,50.0,1,0,0,73,7,4,0,1,2.0,0,0,0,0,0.0,0,0,0,0,103,5,0,0,0,0,0,0,0,0,0,775.0,0.0,0,2,4,2,2,6,50.0,0,12,5,41.67,4,43,12,3,46,55.42,42,205,200,405,123.0,6,1,542,10,2,0,52115.0,2710000.0,M,30.0,France
Ferran Jutglà,949962,Celta Vigo,2821,spain,2526,1417,25,18,6.83,7,2,9,5.5,1.18,10,3,16.67,94,10,66.67,168,97,265,76.15,14,35.0,26,0,0,0,37,2,7,4,0,14,25,0,0,16,20260428,3,93,0,0,21,0,16.67,0,20,19,1,5,2,,51,43.22,0,0,1,83,7,13,1,4,1.0,0,1,0,0,0.0,0,0,0,0,189,6,0,0,6,0,0,0,0,0,0,202.43,0.0,0,29,13,15,23,19,40.43,0,9,3,33.33,12,18,47,18,65,41.14,15,225,123,348,170.8,42,2,619,23,4,0,44038.0,2290000.0,F,27.0,Spain
Beñat Turrientes,980410,Real Sociedad,2824,spain,2526,1109,23,13,6.83,0,3,3,0.74,0.55,21,2,25.0,104,23,62.16,241,243,484,85.66,9,56.25,7,0,0,0,66,1,0,4,1,22,23,0,0,13,20260428,10,63,1,0,23,0,0.0,0,15,15,0,0,0,,73,56.59,0,0,1,81,7,11,0,0,4.0,0,0,0,0,0.0,0,0,0,0,135,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,13,9,6,19,65.52,0,37,23,62.16,11,37,29,8,82,56.55,37,301,264,565,157.1,19,1,768,18,5,0,32115.0,1670000.0,M,24.0,Spain
Álvaro Fidalgo,838629,Real Betis,2816,spain,2526,492,7,7,6.83,1,0,1,0.51,0.17,6,1,16.67,75,6,60.0,155,102,257,92.78,1,14.29,6,0,0,0,17,0,0,0,0,9,7,0,0,4,20260428,11,24,0,0,2,0,25.0,0,7,5,2,1,0,,20,52.63,0,0,0,20,2,4,0,0,0.0,0,0,0,0,0.0,0,0,0,0,38,5,0,0,1,0,0,0,0,0,0,492.0,0.0,0,2,2,2,2,2,66.67,0,12,5,41.67,4,11,3,6,21,46.67,10,171,106,277,47.8,4,0,344,6,0,0,52115.0,2710000.0,M,28.0,Spain
Pablo Gavi,1103693,FC Barcelona,2817,spain,2526,255,7,3,6.83,0,1,1,,0.16,5,0,0.0,51,8,80.0,115,61,176,93.12,5,71.43,2,0,0,0,13,0,0,0,0,4,7,0,0,1,20260428,2,12,0,0,4,0,0.0,0,2,2,0,0,0,,14,58.33,0,0,0,13,1,4,0,0,0.0,0,0,0,0,0.0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,5,3,60.0,4,7,3,1,19,61.29,10,126,63,189,47.8,0,0,226,10,2,0,180385.0,9380000.0,M,21.0,Spain
Ferran Torres,855833,FC Barcelona,2817,spain,2526,1768,29,21,6.83,14,1,15,12.42,1.49,8,1,50.0,118,4,50.0,185,101,286,75.46,24,57.14,18,0,0,0,33,3,19,11,2,8,29,0,0,17,20260428,7,66,0,0,11,0,22.22,0,17,16,1,11,3,,27,36.0,1,0,6,93,3,21,1,10,1.0,0,0,0,0,0.0,0,0,0,0,175,9,0,0,12,0,0,0,0,0,0,126.29,0.0,1,53,10,19,33,7,33.33,0,6,4,66.67,21,17,21,2,51,43.59,8,260,119,379,198.0,63,4,607,15,2,0,192308.0,10000000.0,F,25.0,Spain
Marc Aguado,1014595,Elche,2846,spain,2526,2096,30,25,6.83,1,2,3,0.11,0.48,17,2,100.0,187,19,37.25,496,492,988,90.48,7,35.0,13,0,0,0,81,0,0,1,0,42,30,0,0,6,20260428,9,47,0,0,19,0,50.0,0,32,28,4,1,0,,65,65.66,0,0,0,104,37,6,0,0,21.0,0,0,0,0,0.0,0,0,0,0,124,8,0,0,1,0,0,0,0,0,0,2096.0,0.0,0,2,0,0,1,0,0.0,0,43,25,58.14,6,25,1,2,72,60.5,51,557,535,1092,204.8,2,0,1349,23,2,0,14038.0,730000.0,M,25.0,Spain
Claudio Echeverri,1482424,Girona FC,24264,spain,2526,458,12,4,6.83,1,1,2,1.32,0.46,5,2,20.0,75,6,60.0,114,39,153,87.93,1,33.33,2,0,0,0,17,2,0,6,0,3,12,0,0,7,20260428,1,22,1,0,4,0,6.67,0,10,7,3,1,0,,33,62.26,0,0,0,21,1,7,0,1,0.0,0,0,0,0,0.0,0,0,0,0,66,4,0,0,1,0,0,0,0,0,0,458.0,0.0,2,9,6,6,3,16,66.67,0,6,5,83.33,7,7,24,10,34,60.71,10,131,43,174,81.9,15,1,289,11,3,0,10000.0,520000.0,F,20.0,Argentina
Carlos Álvarez,1010656,Levante UD,2849,spain,2526,1877,29,22,6.82,3,1,4,2.71,4.11,29,10,18.52,222,22,70.97,352,168,520,80.87,4,18.18,18,0,0,0,90,6,2,11,1,6,29,0,0,33,20260428,22,128,0,1,22,1,10.34,0,35,30,5,2,1,,89,44.72,0,0,3,123,13,40,3,2,1.0,0,0,0,0,0.0,0,0,0,1,308,10,0,0,0,0,0,0,0,0,0,625.67,20.0,5,16,13,7,11,19,35.19,0,22,11,50.0,40,61,54,54,93,42.08,31,449,194,643,197.9,29,2,1026,49,3,0,10000.0,520000.0,F,22.0,Spain
David Costas,345333,Real Oviedo,2851,spain,2526,1727,21,19,6.82,1,0,1,0.68,0.18,54,0,0.0,47,80,59.26,176,571,747,88.51,37,58.73,26,0,0,0,56,1,1,0,7,99,21,0,0,2,20260428,8,47,3,0,13,0,50.0,4,29,23,6,1,0,,38,64.41,0,0,1,97,24,4,0,2,14.0,0,0,0,0,0.0,0,0,0,0,114,1,0,0,1,0,0,0,0,0,0,1727.0,0.0,0,2,0,1,1,7,77.78,0,24,19,79.17,4,74,9,2,75,61.48,135,243,601,844,143.3,2,3,1069,9,2,0,20000.0,1040000.0,D,30.0,Spain
Alexander Sørloth,309078,Atlético Madrid,2836,spain,2526,1772,31,19,6.82,12,0,12,8.92,0.87,7,2,18.18,109,5,62.5,169,90,259,67.27,87,58.39,62,0,0,0,31,2,15,10,0,23,31,0,1,27,20260428,4,136,0,0,27,0,20.34,0,24,19,5,12,0,,37,33.33,4,0,3,126,0,10,6,10,2.0,0,0,0,1,0.0,0,0,0,0,238,5,0,1,2,0,0,0,0,0,0,147.67,0.0,0,56,3,18,31,10,35.71,0,13,6,46.15,10,11,28,11,124,47.69,8,266,119,385,211.5,59,3,664,14,4,0,140192.0,7290000.0,F,30.0,Norway
Eray Cömert,814023,Valencia,2828,spain,2526,1089,14,12,6.82,2,0,2,1.13,0.23,33,1,100.0,45,32,38.55,157,393,550,85.8,14,53.85,12,0,0,0,37,0,0,2,2,67,14,0,0,1,20260428,8,27,0,2,6,0,22.22,28,17,17,0,2,0,,33,68.75,1,0,0,91,18,4,0,1,3.0,0,0,0,0,0.0,0,0,0,0,101,1,0,0,1,0,0,0,0,0,0,544.5,0.0,0,7,2,4,3,0,0.0,0,23,14,60.87,4,62,0,1,47,63.51,83,211,430,641,95.5,9,0,799,10,2,0,20000.0,1040000.0,D,28.0,Switzerland
Óscar Valentín,900008,Rayo Vallecano,2818,spain,2526,1811,28,22,6.82,1,0,1,1.01,1.06,23,0,0.0,150,18,42.86,358,330,688,88.32,24,38.1,39,0,0,0,89,1,0,3,3,50,28,0,1,6,20260428,28,102,0,1,26,0,7.69,0,16,16,0,1,0,,80,55.94,0,0,0,91,23,8,1,0,10.0,0,0,0,1,0.0,0,0,0,0,129,1,0,1,0,0,0,0,0,0,0,1811.0,0.0,0,7,6,6,4,3,30.0,0,60,34,56.67,8,36,10,2,104,50.49,42,413,366,779,191.0,13,0,1070,18,3,0,36154.0,1880000.0,M,31.0,Spain
Marc Roca,847128,Real Betis,2816,spain,2526,1807,25,21,6.82,1,1,2,1.29,1.21,51,3,27.27,186,43,53.09,412,406,818,87.67,9,37.5,15,0,0,0,91,3,2,3,5,37,25,0,0,16,20260428,22,93,0,0,38,0,7.14,0,27,19,8,0,1,,67,46.21,0,0,1,115,21,16,0,0,6.0,0,1,0,0,0.0,0,0,0,0,165,11,0,0,1,0,0,0,0,0,0,1807.0,0.0,0,7,7,6,5,10,71.43,0,35,27,77.14,15,86,14,11,76,44.97,81,502,431,933,170.5,14,0,1202,22,1,0,48077.0,2500000.0,M,29.0,Spain
Josep Chavarría,1010421,Rayo Vallecano,2818,spain,2526,2398,29,26,6.82,1,2,3,0.61,3.04,31,14,17.07,234,50,39.68,461,518,979,84.69,22,44.9,27,0,0,0,126,5,1,7,9,74,29,0,0,14,20260428,13,107,1,3,30,0,5.56,0,33,29,4,0,1,,99,55.31,0,0,0,177,30,25,1,2,14.0,0,0,0,2,0.0,0,0,0,0,372,2,0,1,0,0,0,0,0,0,0,2398.0,0.0,0,5,13,8,3,15,37.5,0,50,29,58.0,25,57,40,82,121,53.07,126,574,582,1156,197.7,18,1,1881,34,4,1,36154.0,1880000.0,D,27.0,Spain
Martim Neto,1100646,Elche,2846,spain,2526,1320,24,15,6.82,2,5,7,0.84,2.66,9,10,29.41,210,11,52.38,334,177,511,87.5,5,38.46,8,0,0,0,58,4,1,2,1,13,24,0,0,15,20260428,11,60,1,0,18,0,16.67,0,22,18,4,1,1,,51,49.51,0,0,0,73,2,25,0,0,1.0,0,0,0,0,0.0,0,0,0,0,159,4,0,0,2,0,0,0,0,0,0,660.0,0.0,0,4,8,6,4,20,68.97,0,20,11,55.0,25,23,29,34,56,48.28,21,382,202,584,163.6,12,0,811,11,2,0,18077.0,940000.0,M,23.0,Portugal
Robin Le Normand,787751,Atlético Madrid,2836,spain,2526,1488,24,15,6.82,1,1,2,0.44,0.28,19,1,33.33,68,28,39.44,260,552,812,90.12,43,64.18,24,0,0,0,45,1,1,0,4,80,24,0,0,0,20260428,7,47,1,0,15,0,33.33,2,18,16,2,1,0,,39,62.9,1,0,0,89,11,2,0,1,4.0,0,0,0,0,0.0,0,0,0,0,105,4,0,0,0,0,0,0,0,0,0,1488.0,0.0,0,3,0,2,1,0,0.0,0,26,13,50.0,2,36,2,3,82,63.57,71,310,591,901,163.6,3,0,1085,14,3,0,120192.0,6250000.0,D,29.0,Spain
Manor Solomon,862223,Villarreal,2819,spain,2526,153,6,1,6.82,1,1,2,0.42,0.42,0,2,20.0,24,0,0.0,31,11,42,85.71,0,0.0,1,0,0,0,10,1,0,1,0,0,6,0,0,2,20260428,2,10,0,0,0,0,50.0,0,1,1,0,1,0,,9,50.0,0,0,0,7,0,2,1,1,0.0,0,0,0,0,0.0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,153.0,0.0,0,1,1,0,1,6,54.55,0,1,1,100.0,2,2,11,10,9,47.37,0,37,12,49,40.9,2,0,94,2,0,0,,,,,
Luis Rioja,900433,Valencia,2828,spain,2526,2233,32,26,6.82,2,5,7,1.92,4.1,28,34,25.0,228,25,50.0,362,220,582,79.95,2,11.11,16,0,0,0,88,6,0,19,4,29,32,0,0,23,20260428,28,105,0,0,11,0,5.56,0,33,29,4,2,0,,93,51.1,0,0,0,146,16,33,2,6,0.0,0,1,0,0,0.0,0,0,0,0,339,15,0,0,0,0,0,0,0,0,0,1116.5,0.0,3,20,16,13,4,33,55.0,0,32,22,68.75,32,54,60,136,95,47.5,50,476,252,728,218.1,36,1,1203,28,1,0,36154.0,1880000.0,F,32.0,Spain
Mouctar Diakhaby,797306,Valencia,2828,spain,2526,544,8,7,6.81,1,0,1,0.53,0.07,6,0,0.0,17,10,31.25,77,203,280,87.5,16,72.73,6,0,0,0,22,0,0,0,2,43,7,0,0,0,20260428,0,14,1,0,7,0,25.0,1,11,10,1,1,0,,12,60.0,1,0,0,40,10,1,0,1,2.0,0,0,0,0,0.0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,544.0,0.0,0,4,0,1,3,1,33.33,0,8,6,75.0,1,14,3,0,28,66.67,32,105,215,320,47.7,4,2,418,3,3,0,76154.0,3960000.0,D,29.0,Guinea
Fran Beltrán,835484,Girona FC,24264,spain,2526,1303,22,16,6.81,1,0,1,0.53,0.89,28,2,40.0,195,36,64.29,441,369,810,91.63,6,30.0,14,0,0,0,54,2,0,4,2,22,22,0,0,16,20260428,11,60,0,0,18,0,8.33,0,15,14,1,1,0,,44,48.89,0,0,0,74,13,10,0,0,5.0,0,0,0,0,0.0,0,0,0,0,116,6,0,0,1,0,0,0,0,0,0,1303.0,0.0,0,4,8,5,3,6,75.0,0,29,13,44.83,10,48,8,5,50,45.45,56,485,399,884,149.9,12,0,1063,9,3,0,48077.0,2500000.0,M,27.0,Spain
Arnau Martínez,1084081,Girona FC,24264,spain,2526,2291,30,28,6.81,1,2,3,0.92,1.39,39,4,11.76,215,62,44.29,422,635,1057,85.73,29,51.79,27,0,0,0,98,4,0,4,4,112,30,0,0,15,20260428,25,99,0,1,22,0,6.67,0,31,27,4,1,0,,97,57.4,0,0,2,176,38,17,0,3,12.0,0,0,0,0,0.0,0,0,0,0,269,3,0,0,1,0,0,0,0,0,0,2291.0,0.0,0,12,3,9,2,10,47.62,0,61,33,54.1,17,75,21,34,126,56.0,140,533,700,1233,204.4,15,0,1786,26,6,0,24038.0,1250000.0,D,22.0,Spain
Ruben Garcia,260031,Osasuna,2820,spain,2526,1927,30,24,6.81,2,5,7,1.54,4.4,37,42,33.07,203,40,53.33,365,214,579,79.64,20,33.9,39,0,0,0,79,7,1,7,0,19,30,0,0,19,20260428,27,130,0,0,30,1,9.09,0,23,18,5,0,2,,78,46.15,0,0,1,148,13,36,2,1,1.0,0,0,0,0,0.0,0,0,0,0,311,17,0,0,0,0,0,0,0,0,0,963.5,14.29,7,10,12,8,7,10,37.04,0,45,26,57.78,36,59,27,127,98,42.98,75,472,255,727,204.3,22,2,1122,23,5,0,40000.0,2080000.0,F,32.0,Spain
Zaid Romero,1108450,Getafe,2859,spain,2526,990,11,11,6.81,0,0,0,0.48,0.06,14,0,0.0,32,30,31.58,79,107,186,63.27,16,48.48,17,0,0,0,58,0,0,3,5,71,11,0,0,7,20260428,4,39,0,1,7,0,0.0,1,6,5,1,0,0,,37,62.71,0,0,0,108,25,1,0,0,2.0,0,0,0,1,0.0,0,0,0,0,142,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,5,1,3,0,11,68.75,0,20,14,70.0,1,46,16,3,53,57.61,95,160,134,294,74.9,6,0,496,6,3,1,8077.0,420000.0,D,26.0,Argentina
Omar Mascarell,255999,Mallorca,2826,spain,2526,1922,26,22,6.81,1,2,3,0.14,0.32,33,1,20.0,114,67,53.17,321,443,764,85.36,21,44.68,26,0,0,0,99,2,0,1,3,67,26,0,0,4,20260428,14,77,2,2,30,0,33.33,1,31,28,3,0,1,,58,53.21,0,0,0,131,31,7,0,0,16.0,0,0,0,0,0.0,0,0,0,0,159,3,0,0,1,0,0,0,0,0,0,1922.0,0.0,0,0,3,0,2,4,57.14,0,42,24,57.14,7,63,7,5,79,50.64,126,417,478,895,177.0,3,1,1154,12,4,0,15962.0,830000.0,M,33.0,Equatorial Guinea
Martín Satriano,973536,Getafe,2859,spain,2526,1244,14,14,6.81,4,1,5,2.63,1.09,10,4,28.57,86,7,36.84,126,61,187,64.04,33,36.67,57,0,0,0,46,5,1,6,4,18,14,0,0,23,20260428,6,130,0,0,17,0,16.67,0,9,7,2,2,2,,57,43.85,1,0,0,105,9,12,0,4,2.0,0,0,0,0,0.0,0,0,0,0,203,5,0,0,3,0,0,0,0,0,0,311.0,0.0,0,17,7,7,11,17,37.78,0,21,13,61.9,12,19,45,14,90,40.91,19,208,84,292,95.3,24,1,561,19,4,0,18077.0,940000.0,F,24.0,Uruguay
Sergio Gómez,855835,Real Sociedad,2824,spain,2526,2334,30,26,6.81,0,3,3,0.94,4.58,24,32,23.7,284,48,46.6,621,514,1135,86.38,18,62.07,11,0,0,0,130,12,2,3,2,57,30,0,1,6,20260428,41,105,0,0,41,0,0.0,0,38,35,3,0,0,,106,53.0,0,0,0,179,27,38,0,4,5.0,0,0,0,0,0.0,0,0,0,0,378,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0,8,2,7,0,12,57.14,0,83,47,56.63,38,63,21,135,124,54.15,103,750,564,1314,204.2,10,1,1992,12,3,0,48077.0,2500000.0,D,25.0,Spain
Nicolas Fonseca,944629,Real Oviedo,2851,spain,2526,750,15,8,6.81,0,0,0,0.33,0.3,25,1,33.33,60,41,63.08,160,195,355,84.12,5,41.67,7,0,0,0,39,0,0,3,1,14,15,0,0,7,20260428,14,45,0,0,19,0,0.0,0,15,12,3,0,0,,44,53.66,0,0,0,67,15,2,0,0,4.0,0,0,0,0,0.0,0,0,0,0,89,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,6,3,1,2,66.67,0,33,20,60.61,2,45,3,3,49,52.13,65,205,217,422,102.1,7,0,563,9,6,0,12115.0,630000.0,M,27.0,Uruguay
