player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Mattia Zanotti,1012175,Inter,2697,italy,2122,8,1,0,6.6,0,0,0,,,0,0,0.0,4,0,0.0,9,1,10,100.0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0,,0,0,0,0,0,,1,50.0,0,0,0,0,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0.0,1,0,0,0,1,50.0,0,9,1,10,6.6,0,0,13,0,0,0,,,,,
Francesco Di Mariano,263567,Venezia,2688,italy,2122,63,1,1,6.6,0,0,0,,,0,1,100.0,1,0,0.0,8,3,10,76.92,0,0.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0.0,,1,1,0,0,0,,2,40.0,0,0,0,3,0,1,0,0,,0,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,1,0,2,1,2,33.33,1,11,3,13,6.6,0,0,22,1,0,0,,,,,
Petar Zovko,1067207,Spezia,2735,italy,2122,28,1,0,6.6,0,0,0,,,0,0,0.0,0,1,25.0,0,4,4,57.14,0,0.0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0.0,1,100.0,0,0,0,3,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0,0,1,100.0,4,2,5,7,6.6,0,0,12,1,1,0,5385.0,280000.0,K,19.0,Bosnia-Herzegovina
Francesco Cassata,814624,Genoa,2713,italy,2122,10,1,0,6.6,0,0,0,,,0,1,100.0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,1,100.0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,1,100.0,0,1,0,0,6.6,0,0,2,1,0,0,21346.0,1110000.0,M,24.0,Italy
Alessandro Berardi,147700,Hellas Verona,2701,italy,2122,90,1,1,6.6,0,0,0,,,0,0,0.0,1,4,19.05,3,6,9,34.62,0,0.0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,,3,3,0,0,0,-0.35,0,0.0,0,0,0,17,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,17,0,0,0,0,0,3,1,5,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,4,0,0,0,0.0,21,16,10,26,6.6,0,0,35,0,0,0,5385.0,280000.0,K,31.0,Italy
Filip Benković,357588,Udinese,2695,italy,2122,18,2,0,6.6,0,0,0,,,0,0,0.0,0,0,0.0,1,3,4,80.0,2,66.67,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0.0,,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,2,50.0,0,2,3,5,13.2,1,0,6,0,0,0,0.0,0.0,D,24.0,Croatia
Gianluca Frabotta,867734,Hellas Verona,2701,italy,2122,18,2,0,6.6,0,0,0,,,0,1,33.33,1,0,0.0,3,1,3,42.86,1,33.33,2,0,0,0,,0,0,0,0,0,1,0,0,0,1,5,0,0,2,0,0.0,,0,0,0,0,0,,0,0.0,0,0,0,4,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,3,1,16.67,0,7,3,7,6.6,0,0,13,0,0,0,3654.0,190000.0,D,22.0,Italy
Brian Oddei,1001770,Sassuolo,2793,italy,2122,13,2,0,6.6,0,0,0,,,0,0,0.0,2,0,0.0,3,2,5,100.0,0,0.0,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,,2,100.0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,1,100.0,0,0,0,0.0,0,0,1,0,2,100.0,0,3,2,5,6.6,1,0,8,1,0,0,3654.0,190000.0,F,19.0,Italy
Aleksandar Kolarov,26097,Inter,2697,italy,2122,38,3,0,6.6,0,0,0,,,1,0,0.0,7,3,60.0,16,15,31,81.58,1,33.33,2,0,0,0,,0,0,1,0,2,3,0,0,0,0,3,0,0,0,0,0.0,,1,1,0,0,0,,3,75.0,0,0,0,7,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,1,50.0,0,1,1,100.0,0,5,2,0,4,57.14,5,20,18,38,19.8,1,0,47,1,0,0,53462.0,2780000.0,D,36.0,Serbia
Diego Farias,41008,Cagliari,2719,italy,2122,62,4,0,6.6,0,0,0,,,1,0,0.0,11,2,100.0,17,11,28,87.5,1,33.33,2,0,0,0,,0,0,0,0,0,3,0,0,0,2,4,0,0,0,0,0.0,,3,3,0,0,0,,2,50.0,0,0,0,4,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,1,100.0,0,1,1,100.0,0,2,1,2,3,42.86,2,23,11,32,19.8,1,0,39,0,0,0,35577.0,1850000.0,F,31.0,Brazil
Ciprian Tătărușanu,44453,Milan,2692,italy,2122,540,6,6,6.6,0,0,0,,,31,0,0.0,4,41,49.4,31,115,146,76.84,0,0.0,0,0,0,0,,0,0,0,1,3,6,0,0,0,1,1,1,0,0,0,0.0,,10,9,1,0,0,0.0,0,0.0,0,5,0,44,0,0,0,0,,0,0,0,0,0.0,3,0,1,0,44,0,1,0,0,0,11,4,15,0,4,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,67,0,0,0,0.0,83,66,124,190,39.6,0,0,230,0,0,0,29615.0,1540000.0,K,35.0,Romania
Simone Zaza,48077,Torino,2696,italy,2122,138,10,0,6.6,0,0,0,,,3,0,0.0,13,2,66.67,22,9,31,77.5,10,55.56,8,0,0,0,,0,1,1,0,3,9,0,0,6,0,20,0,0,5,0,0.0,,0,0,0,0,0,,6,33.33,0,0,0,9,0,0,0,2,,0,0,0,0,0.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,2,4,3,2,66.67,0,2,2,100.0,0,3,3,1,16,44.44,3,31,10,40,59.4,8,0,83,2,1,0,60577.0,3150000.0,F,30.0,Italy
Edoardo Goldaniga,295133,Cagliari,2719,italy,2122,937,12,11,6.6,0,0,0,,,31,1,7.69,34,35,45.45,102,196,297,71.91,28,59.57,19,0,0,0,,0,1,2,0,22,11,0,0,0,7,49,0,0,22,0,0.0,,19,17,2,0,0,,28,48.28,0,0,0,116,22,4,0,1,,0,0,0,0,0.0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,2,1,3,50.0,0,12,5,41.67,4,67,6,13,56,53.33,77,192,234,413,72.6,5,0,608,13,3,0,0.0,0.0,D,28.0,Italy
Tiemoué Bakayoko,149735,Milan,2692,italy,2122,497,14,5,6.6,0,0,0,,,7,0,0.0,57,9,81.82,148,121,269,88.78,16,66.67,8,0,0,0,,1,0,2,1,10,14,0,0,4,11,36,2,0,12,0,0.0,,9,8,1,0,0,,33,54.1,0,0,0,34,9,3,0,0,,0,0,0,1,0.0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,3,2,0,4,57.14,0,19,13,68.42,3,11,7,1,49,57.65,11,172,132,303,92.4,4,0,396,10,3,0,89038.0,4630000.0,M,27.0,France
Joel Obi,79403,Salernitana,2710,italy,2122,1147,21,12,6.6,0,1,1,,,7,7,28.0,53,7,41.18,131,141,265,79.34,16,50.0,16,0,0,0,,1,2,4,0,7,21,0,0,16,7,73,0,0,32,0,0.0,,26,22,4,0,0,,47,45.19,0,0,1,69,10,14,0,0,,0,0,0,0,0.0,0,0,0,0,131,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10,0,4,2,4,57.14,0,22,14,63.64,14,12,7,25,63,46.32,17,191,168,334,138.5,10,0,532,21,4,0,42692.0,2220000.0,M,30.0,Nigeria
Riccardo Fiamozzi,183481,Empoli,2705,italy,2122,622,10,7,6.59,0,1,1,,,17,4,36.36,50,22,50.0,116,108,220,74.07,5,45.45,6,0,0,0,,2,0,0,0,10,10,0,0,4,2,18,0,0,3,0,0.0,,16,14,2,0,0,,16,57.14,0,0,0,77,7,6,0,0,,0,0,0,1,0.0,0,0,0,0,111,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,42.86,0,7,5,71.43,6,36,7,11,21,53.85,44,166,142,297,65.9,0,0,456,7,1,0,7115.0,370000.0,D,28.0,Italy
Goran Pandev,2695,Genoa,2713,italy,2122,835,20,7,6.59,0,1,1,,,2,1,33.33,70,2,40.0,112,55,166,71.86,6,24.0,19,0,0,0,,1,0,3,0,0,20,0,0,25,9,69,0,0,5,0,0.0,,19,18,1,0,0,,49,49.49,0,0,0,65,2,10,0,6,,0,0,0,0,0.0,0,0,0,0,133,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,2,0,3,10,45.45,0,2,0,0.0,10,13,22,3,55,44.35,5,168,66,231,131.8,6,0,381,37,1,0,17885.0,930000.0,F,38.0,North Macedonia
Luka Romero,1032022,Lazio,2699,italy,2122,95,8,0,6.59,0,0,0,,,0,1,100.0,10,0,0.0,22,12,33,94.29,0,0.0,1,0,0,0,,0,0,0,0,0,7,0,0,0,2,6,0,0,2,0,0.0,,1,1,0,0,0,,7,58.33,0,0,0,2,1,1,0,0,,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,2,66.67,0,2,1,50.0,1,0,3,1,7,53.85,0,24,12,35,46.1,1,0,51,3,0,0,9808.0,510000.0,F,17.0,Argentina
Demba Seck,1012248,Torino,2696,italy,2122,161,6,1,6.58,0,0,0,,,0,0,0.0,22,1,100.0,29,5,34,85.0,1,25.0,3,0,0,0,,0,1,1,0,0,6,0,0,2,0,9,0,0,2,0,0.0,,1,1,0,0,0,,8,57.14,0,0,0,6,0,0,0,2,,0,0,0,0,0.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,0,3,4,66.67,0,2,1,50.0,0,0,6,2,9,50.0,1,35,7,40,39.5,4,0,67,2,0,0,14231.0,740000.0,F,20.0,Senegal
Fodé Ballo-Touré,788170,Milan,2692,italy,2122,449,10,5,6.58,0,0,0,,,5,3,16.67,48,5,100.0,104,98,199,89.64,5,35.71,9,0,0,0,,0,1,0,0,4,10,0,0,6,5,37,0,0,12,0,0.0,,9,9,0,0,0,,33,54.1,0,0,0,23,3,4,0,1,,0,0,0,1,0.0,0,0,0,0,59,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,5,50.0,0,18,14,77.78,4,7,10,18,38,50.67,5,133,107,222,65.8,2,0,354,10,2,0,24615.0,1280000.0,D,25.0,Senegal
Daniel Bessa,301164,Hellas Verona,2701,italy,2122,769,24,5,6.58,1,1,2,,,11,3,17.65,137,17,50.0,254,126,377,82.49,8,53.33,7,0,0,0,,1,0,4,0,11,23,0,0,14,11,57,0,0,21,0,10.0,,16,15,1,0,1,,31,38.27,0,0,0,80,5,10,0,2,,0,0,0,0,0.0,0,0,0,0,122,6,0,1,1,0,0,0,0,0,0,769.0,0.0,0,2,8,4,2,12,75.0,0,7,2,28.57,10,24,16,17,39,40.63,34,330,144,457,151.3,10,0,602,12,3,1,15962.0,830000.0,M,29.0,Italy
Matteo Ruggeri,965011,Salernitana,2710,italy,2122,677,14,8,6.58,0,0,0,,,5,5,17.24,29,13,41.94,77,86,158,70.22,9,56.25,7,0,0,0,,0,0,0,0,24,13,0,0,3,3,17,0,0,1,0,0.0,,15,13,2,0,0,,13,56.52,0,0,0,67,2,4,0,1,,0,0,0,0,0.0,0,0,0,0,120,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,3,0,3,50.0,0,8,4,50.0,4,27,6,29,22,56.41,31,153,101,225,85.5,3,0,378,2,1,0,0.0,0.0,D,19.0,Italy
Federico Ceccherini,139410,Hellas Verona,2701,italy,2122,2368,34,29,6.58,1,0,1,,,53,0,0.0,157,63,42.28,391,554,945,79.41,62,55.36,50,0,0,0,,1,1,1,1,73,34,0,0,12,14,137,1,0,57,0,9.09,,41,36,5,1,0,,71,44.94,1,0,0,245,50,7,0,3,,0,0,0,0,0.0,0,0,0,0,311,4,0,1,0,0,0,0,0,0,0,2368.0,0.0,0,10,1,8,2,14,66.67,0,32,16,50.0,7,115,21,5,133,49.26,149,545,650,1190,223.6,11,0,1535,25,10,1,17885.0,930000.0,D,29.0,Italy
Toma Bašić,798002,Lazio,2699,italy,2122,1002,29,9,6.58,0,2,2,,,11,1,6.67,84,10,58.82,183,203,385,88.51,8,44.44,10,0,0,0,,2,2,0,0,20,29,0,0,6,12,48,0,0,13,0,0.0,,21,15,6,0,0,,25,39.68,0,0,1,50,4,6,0,0,,0,0,0,0,0.0,0,0,0,0,96,4,0,0,0,0,0,0,0,0,0,0.0,0.0,2,7,9,5,11,7,50.0,0,12,8,66.67,6,23,14,15,33,40.74,17,232,218,435,190.7,16,0,587,6,3,0,39423.0,2050000.0,M,25.0,Croatia
Matteo Cancellieri,1017649,Hellas Verona,2701,italy,2122,235,12,1,6.58,1,0,1,,,0,2,25.0,15,0,0.0,31,9,38,69.09,4,23.53,13,0,0,0,,0,1,0,0,0,12,0,0,2,5,35,0,0,9,0,25.0,,6,5,1,0,1,,14,38.89,0,0,0,17,1,4,1,1,,0,0,0,0,0.0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,235.0,0.0,0,2,2,3,1,6,50.0,0,4,4,100.0,4,0,12,8,18,33.96,2,52,11,55,78.9,4,0,113,4,1,0,35577.0,1850000.0,F,19.0,Italy
André Anderson,947171,Lazio,2699,italy,2122,61,4,0,6.58,0,0,0,,,0,0,0.0,2,1,100.0,9,15,24,82.76,0,0.0,0,0,0,0,,0,0,0,0,1,4,0,0,2,2,6,0,0,2,0,0.0,,0,0,0,0,0,,7,53.85,0,0,0,5,2,0,0,0,,0,0,0,0,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,100.0,0,2,0,0.0,0,2,1,1,7,53.85,1,14,16,29,26.3,1,0,52,4,1,0,17885.0,930000.0,F,22.0,Italy
Dejan Kulusevski,928124,Juventus,2687,italy,2122,765,20,5,6.57,1,3,4,,,4,2,25.0,82,5,71.43,136,55,189,81.82,9,42.86,12,0,0,0,,2,2,4,1,5,19,0,0,23,13,89,0,0,29,0,5.56,,9,7,2,1,0,,43,35.83,0,0,1,42,5,10,1,3,,0,0,0,0,0.0,0,0,0,0,132,8,0,0,0,0,0,0,0,0,0,765.0,0.0,0,15,3,8,6,18,56.25,0,15,12,80.0,10,8,32,8,52,36.88,7,179,60,231,124.9,18,0,436,10,1,0,89038.0,4630000.0,F,21.0,Sweden
Diego Perotti,47171,Salernitana,2710,italy,2122,294,11,1,6.57,0,0,0,,,1,4,18.18,31,2,50.0,66,43,105,87.5,4,40.0,6,0,0,1,,0,2,4,0,5,11,0,0,6,9,31,0,0,5,0,0.0,,6,5,1,0,0,,29,53.7,0,0,0,15,2,5,0,0,,0,0,1,0,0.0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,8,2,3,3,8,61.54,0,11,5,45.45,5,3,13,22,33,51.56,4,98,44,120,72.3,10,0,221,10,1,0,0.0,0.0,F,33.0,Argentina
Sydney van Hooijdonk,943595,Bologna,2685,italy,2122,41,4,0,6.57,0,0,0,,,0,0,0.0,6,0,0.0,11,2,13,76.47,3,60.0,2,0,0,0,,0,0,0,0,0,3,0,0,1,1,4,0,0,0,0,0.0,,0,0,0,0,0,,1,33.33,0,0,0,4,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0,0.0,0,0,1,0,4,50.0,0,15,2,17,19.7,0,0,25,0,0,0,9808.0,510000.0,F,21.0,Netherlands
Leo Østigård,879746,Genoa,2713,italy,2122,1171,15,13,6.57,0,0,0,,,32,0,0.0,47,34,35.42,151,240,391,70.83,64,76.19,20,0,0,0,,0,0,1,4,51,15,0,1,0,2,37,0,1,15,0,0.0,,19,15,4,0,0,,23,57.5,0,0,0,161,8,2,0,3,,0,0,0,0,0.0,0,0,0,0,168,1,0,2,0,0,0,0,0,0,0,0.0,0.0,0,4,3,4,2,2,66.67,0,16,9,56.25,2,78,3,0,87,70.16,96,246,306,552,98.5,7,1,693,6,2,1,0.0,0.0,D,22.0,Norway
Stefano Sturaro,148191,Genoa,2713,italy,2122,1775,25,24,6.56,0,0,0,,,15,5,13.51,107,20,37.74,227,144,366,65.59,50,49.02,52,0,0,0,,2,0,4,5,26,25,0,0,25,26,161,0,2,53,0,0.0,,23,19,4,0,0,,85,43.81,0,0,0,192,15,9,0,4,,0,0,0,0,0.0,0,0,0,0,295,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,7,5,0,5,38.46,0,43,26,60.47,9,47,13,37,135,45.61,53,394,201,558,164.1,9,0,896,37,12,0,42692.0,2220000.0,M,28.0,Italy
Joakim Mæhle,842364,Atalanta,2686,italy,2122,1469,26,15,6.56,1,1,2,,,26,3,11.11,211,22,51.16,378,248,623,81.44,11,44.0,14,0,0,0,,1,2,9,2,8,26,0,0,19,15,85,0,0,10,0,4.76,,24,22,2,1,0,,58,44.96,0,0,0,142,14,16,0,1,,0,0,0,1,0.0,0,0,0,0,248,16,0,0,1,0,0,0,0,0,0,1469.0,0.0,0,10,11,8,4,12,29.27,0,21,11,52.38,16,49,41,27,69,44.81,43,492,300,765,170.6,21,0,1167,25,2,0,24615.0,1280000.0,D,24.0,Denmark
Janis Antiste,963398,Spezia,2735,italy,2122,800,18,9,6.56,1,0,1,,,2,3,25.0,44,3,37.5,75,56,128,65.31,16,45.71,19,0,0,0,,0,2,1,0,6,18,0,0,7,8,62,0,0,15,0,9.09,,23,20,3,1,0,,32,42.67,0,0,0,68,4,6,0,5,,0,0,0,0,0.0,0,0,0,0,124,2,0,0,1,0,0,0,0,0,0,800.0,0.0,0,10,1,7,3,8,38.1,0,18,11,61.11,6,9,21,12,48,43.64,8,138,70,196,118.1,11,0,337,6,0,0,13654.0,710000.0,F,19.0,France
Raúl Moro,980383,Lazio,2699,italy,2122,200,11,1,6.56,0,1,1,,,0,0,0.0,26,0,0.0,49,23,72,87.8,0,0.0,0,0,0,0,,0,0,1,0,0,10,0,0,2,4,13,0,0,0,0,0.0,,4,3,1,0,0,,6,31.58,0,0,0,10,0,6,0,0,,0,0,0,0,0.0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,1,3,30.0,0,3,3,100.0,6,0,10,2,6,31.58,0,57,27,82,65.6,2,0,115,0,0,0,17885.0,930000.0,F,19.0,Spain
Ştefan Radu,13592,Lazio,2699,italy,2122,554,10,6,6.56,0,0,0,,,9,0,0.0,30,8,47.06,90,154,244,84.72,8,47.06,9,0,0,0,,0,0,1,1,15,9,0,0,3,4,20,0,0,4,0,0.0,,11,8,3,0,0,,14,56.0,0,0,0,44,5,0,0,0,,0,0,0,0,0.0,0,0,0,0,70,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,1,1,100.0,0,9,6,66.67,0,22,1,7,22,52.38,17,119,176,288,59.0,2,0,389,5,2,0,42692.0,2220000.0,D,35.0,Romania
Jens Stryger Larsen,44848,Udinese,2695,italy,2122,686,11,8,6.55,0,1,1,,,7,5,25.0,42,9,36.0,89,71,155,78.68,4,40.0,6,0,0,0,,1,1,3,2,12,11,0,0,6,1,23,0,0,3,0,0.0,,12,10,2,0,0,,12,41.38,0,0,0,42,4,10,0,1,,1,0,0,0,0.0,0,0,0,0,91,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,5,2,4,4,36.36,0,5,2,40.0,10,15,11,20,16,41.03,25,125,92,197,72.1,9,0,352,3,0,0,17885.0,930000.0,D,30.0,Denmark
Federico Peluso,44104,Sassuolo,2793,italy,2122,16,2,0,6.55,0,0,0,,,0,0,0.0,0,0,0.0,3,0,3,100.0,0,0.0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0.0,,0,0,0,0,0,,1,50.0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,0,0,0,1,50.0,0,3,0,3,13.1,0,0,4,0,0,0,21346.0,1110000.0,D,38.0,Italy
Dennis Johnsen,869275,Venezia,2688,italy,2122,1470,27,17,6.55,1,2,3,,,14,10,23.81,85,15,57.69,137,50,177,63.67,5,20.0,20,0,0,0,,6,3,3,0,3,27,0,0,23,12,108,0,0,9,0,6.67,,28,24,4,1,0,,46,34.33,0,0,0,101,5,24,0,13,,0,0,0,0,0.0,0,0,0,0,270,9,0,0,1,0,0,0,0,0,0,1470.0,0.0,0,11,4,7,5,20,30.3,0,14,10,71.43,24,23,66,42,51,32.08,26,242,78,278,176.8,15,0,570,12,2,0,8077.0,420000.0,F,23.0,Norway
Mitchell Dijks,235400,Bologna,2685,italy,2122,692,16,7,6.55,0,1,1,,,7,4,14.29,47,4,33.33,92,99,187,79.24,9,69.23,4,0,0,0,,1,1,1,2,9,15,0,0,4,7,41,0,1,10,0,0.0,,12,9,3,0,0,,37,50.0,0,0,0,49,3,7,0,0,,0,0,0,0,0.0,0,0,0,0,126,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,3,0,12,42.86,0,15,6,40.0,7,14,28,28,46,52.87,12,144,120,236,98.2,4,0,458,10,2,0,28462.0,1480000.0,D,28.0,Netherlands
Boško Šutalo,942992,Hellas Verona,2701,italy,2122,915,24,6,6.55,0,0,0,,,9,2,20.0,49,29,50.0,132,212,342,77.2,20,42.55,27,0,0,0,,0,0,0,0,34,22,0,0,6,8,61,0,0,12,0,0.0,,20,19,1,0,0,,39,53.42,0,0,0,101,17,1,0,1,,0,0,0,0,0.0,0,0,0,0,147,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,4,1,10,52.63,0,20,13,65.0,1,32,19,10,59,49.17,58,198,255,443,144.0,5,1,651,9,0,0,8846.0,460000.0,D,22.0,Croatia
Jeroen Zoet,40963,Spezia,2735,italy,2122,630,7,7,6.54,0,0,0,,,9,0,0.0,4,36,39.56,12,127,139,71.28,3,75.0,1,0,0,0,,0,0,0,0,5,7,0,0,0,0,2,0,0,1,0,0.0,,19,14,5,0,0,0.0,3,75.0,0,2,0,56,0,0,0,0,,0,0,0,1,0.0,2,0,1,0,57,0,1,0,0,3,15,9,24,0,6,0.0,0.0,0,0,0,0,0,0,0.0,2,1,0,0.0,0,22,0,0,6,75.0,91,56,139,195,45.8,0,0,273,3,0,0,24615.0,1280000.0,K,31.0,Netherlands
Hernani,156019,Genoa,2713,italy,2122,679,18,7,6.54,0,0,0,,,3,3,20.0,40,10,66.67,91,79,167,75.57,13,37.14,22,0,0,0,,1,0,3,0,5,14,0,0,11,19,69,0,1,12,0,0.0,,20,15,5,0,0,,35,42.68,0,0,0,54,13,2,0,2,,0,0,0,1,0.0,0,0,0,0,100,8,0,0,0,0,0,0,0,0,0,0.0,0.0,3,4,6,3,4,5,45.45,0,20,10,50.0,2,6,11,15,48,41.03,15,140,96,221,91.6,10,0,374,10,0,0,46346.0,2410000.0,M,27.0,Brazil
Nani,17740,Venezia,2688,italy,2122,294,10,3,6.54,0,1,1,,,6,2,14.29,34,4,57.14,62,24,84,75.68,6,66.67,3,0,0,0,,1,0,1,0,0,10,0,0,6,1,19,0,1,2,0,0.0,,8,8,0,0,0,,14,46.67,0,0,0,27,2,6,0,0,,0,0,0,0,0.0,0,0,0,0,67,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,2,0,5,41.67,0,2,1,50.0,6,9,12,14,20,51.28,7,90,35,111,65.4,3,0,189,8,1,0,19808.0,1030000.0,F,35.0,Portugal
Nicolas Viola,21608,Bologna,2685,italy,2122,107,6,1,6.54,0,0,0,,,4,1,20.0,10,1,16.67,15,28,42,73.68,3,100.0,0,0,0,0,,0,0,0,0,1,5,0,0,0,1,6,0,0,2,0,0.0,,4,4,0,0,0,,5,45.45,0,0,0,15,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,1,25.0,0,2,2,100.0,0,12,4,5,8,57.14,6,31,31,57,32.7,1,0,78,2,0,0,5385.0,280000.0,M,32.0,Italy
Pasquale Mazzocchi,377512,Salernitana,2710,italy,2122,2521,33,30,6.54,0,2,2,,,39,25,20.0,134,46,45.54,291,401,667,79.78,23,54.76,19,0,0,0,,4,0,2,1,53,33,0,0,25,36,157,0,1,40,0,0.0,,48,42,6,0,0,,92,40.0,0,0,0,169,32,23,0,1,,0,0,0,0,0.0,0,0,0,0,453,7,0,0,0,0,0,0,0,0,0,0.0,0.0,1,4,7,7,2,34,46.58,0,46,27,58.7,23,81,73,125,115,42.28,101,500,461,836,215.8,11,0,1581,13,5,0,3846.0,200000.0,D,26.0,Italy
