player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Gary Medel,22975,Bologna,2685,italy,2223,1493,29,17,6.77,0,1,1,0.07,0.41,59,0,0.0,95,66,55.93,315,669,984,89.78,15,50.0,15,0,0,0,,1,0,0,1,31,29,0,0,4,8,47,0,0,19,0,0.0,,25,22,3,0,0,,45,58.44,0,0,0,112,28,7,0,0,,0,0,0,0,0.0,0,0,0,0,128,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,2,0,4,66.67,0,25,15,60.0,7,95,6,4,60,56.07,118,386,714,1096,196.4,2,1,1264,16,5,0,36923.0,1920000.0,M,35.0,Chile
Matías Vecino,158615,Lazio,2699,italy,2223,1692,32,17,6.77,2,0,2,2.53,0.55,26,0,0.0,173,25,47.17,396,434,830,85.92,31,57.41,23,0,0,0,,0,2,9,7,38,32,0,0,3,25,80,1,0,27,0,7.69,,16,13,3,1,1,,60,51.28,1,0,1,136,16,9,0,2,,0,0,0,0,0.0,0,0,0,0,162,11,0,0,1,0,0,0,0,0,0,846.0,0.0,0,17,9,11,6,3,50.0,0,47,27,57.45,9,53,6,1,91,53.22,53,491,476,966,216.7,26,1,1188,10,6,0,64038.0,3330000.0,M,31.0,Uruguay
Georginio Wijnaldum,22126,Roma,2702,italy,2223,779,14,10,6.77,2,0,2,2.21,0.75,0,2,50.0,46,2,50.0,96,73,167,83.92,13,72.22,5,0,0,0,,1,1,5,2,3,14,0,0,7,2,26,0,0,3,0,10.0,,9,9,0,2,0,,24,53.33,1,0,1,32,2,8,0,1,,0,0,0,0,0.0,0,0,0,1,63,2,0,0,1,0,0,0,0,0,0,389.5,0.0,0,14,6,11,4,11,52.38,0,4,3,75.0,8,0,21,4,37,58.73,4,116,87,199,94.8,20,1,302,9,0,0,178077.0,9260000.0,M,32.0,Netherlands
Milan Škriniar,187205,Inter,2697,italy,2223,1770,21,20,6.77,0,0,0,0.8,0.41,42,1,20.0,120,64,59.26,363,893,1255,91.74,17,48.57,18,0,0,0,,0,1,1,8,46,21,0,0,3,14,69,0,3,35,0,0.0,,23,21,2,0,0,,46,47.42,0,0,0,113,13,6,0,1,,1,0,0,0,0.0,0,0,0,0,139,8,0,1,0,0,0,0,0,0,0,0.0,0.0,0,7,2,6,2,3,100.0,0,29,18,62.07,6,68,3,5,63,47.73,108,441,932,1368,142.2,9,0,1573,14,3,1,106923.0,5560000.0,D,27.0,Slovakia
Paweł Dawidowicz,288321,Hellas Verona,2701,italy,2223,1699,24,21,6.77,1,1,2,1.35,0.34,36,0,0.0,73,48,37.21,187,422,609,76.51,45,62.5,27,0,0,0,,1,1,3,3,70,24,0,1,4,9,82,0,0,39,0,7.69,,28,21,7,1,0,,64,53.78,0,0,0,187,24,5,0,1,,0,0,0,0,0.0,0,0,0,0,241,3,0,1,1,0,0,0,0,0,0,1699.0,0.0,0,13,0,7,3,1,20.0,0,50,33,66.0,5,84,5,13,109,57.07,129,331,478,796,162.5,13,0,1084,13,7,0,7308.0,380000.0,D,27.0,Poland
Elseid Hysaj,136322,Lazio,2699,italy,2223,2015,34,22,6.77,1,1,2,0.17,1.13,37,6,37.5,217,45,51.72,477,567,1038,85.43,24,50.0,24,0,0,0,,2,0,1,12,32,34,0,0,13,18,83,0,0,19,0,25.0,,17,10,7,1,0,,59,50.0,0,0,0,177,20,13,1,2,,0,0,0,1,0.0,0,0,0,0,256,4,0,0,0,0,0,0,0,0,0,2015.0,0.0,0,1,3,1,2,6,37.5,0,39,23,58.97,13,78,16,16,83,50.0,87,584,647,1215,230.2,4,0,1638,14,3,0,78269.0,4070000.0,D,28.0,Albania
Flavius Daniliuc,901885,Salernitana,2710,italy,2223,2195,27,23,6.77,0,2,2,0.68,0.24,43,0,0.0,79,69,55.2,262,697,959,86.09,39,58.21,28,0,0,0,,1,0,2,4,71,27,0,0,4,20,87,0,0,33,0,0.0,,39,35,4,0,0,,62,51.24,0,0,0,155,29,7,0,0,,0,0,0,0,0.0,0,0,0,0,179,3,0,0,0,0,0,0,0,0,0,0.0,0.0,1,9,1,4,4,2,40.0,0,56,28,50.0,7,95,5,0,101,53.72,125,348,766,1114,182.8,10,1,1403,4,10,0,12308.0,640000.0,D,21.0,Austria
Yann Karamoh,802149,Torino,2696,italy,2223,725,21,7,6.77,4,0,4,3.29,0.39,6,4,26.67,55,4,50.0,112,50,158,79.4,7,22.58,24,0,0,0,,1,1,2,0,1,20,0,0,13,4,75,0,1,11,0,20.0,,8,7,1,4,0,,44,46.32,0,0,0,41,0,11,2,12,,0,0,0,0,0.0,0,0,0,0,127,5,0,0,2,0,0,0,0,0,0,181.25,0.0,0,15,5,6,12,26,50.98,0,5,2,40.0,11,8,51,15,51,40.48,8,156,58,199,135.4,20,0,393,13,2,0,35577.0,1850000.0,F,24.0,Cote d'Ivoire
Giacomo Raspadori,865651,Napoli,2714,italy,2223,964,26,10,6.77,2,2,4,3.49,1.33,18,8,24.24,123,19,57.58,234,123,349,81.16,3,27.27,8,0,0,0,,2,2,14,1,2,26,0,0,15,6,45,0,0,7,0,4.88,,9,8,1,2,0,,30,44.78,0,0,0,81,4,18,1,1,,0,0,0,0,0.0,0,0,0,0,165,6,0,0,1,0,0,0,0,0,0,482.0,0.0,3,29,12,11,16,8,44.44,0,10,8,80.0,18,35,18,33,33,42.31,33,324,139,430,176.0,41,0,626,12,1,0,89038.0,4630000.0,F,22.0,Italy
Omar Colley,238408,Sampdoria,2711,italy,2223,1385,16,15,6.77,1,0,1,1.22,0.09,23,0,0.0,44,39,46.43,140,472,612,86.2,28,46.67,32,0,0,0,,0,2,0,2,68,16,0,0,2,3,50,0,1,15,0,16.67,,25,23,2,1,0,,36,66.67,0,0,0,98,22,0,1,1,,0,0,0,0,0.0,0,0,0,0,105,1,0,0,0,0,0,0,0,0,0,1385.0,0.0,0,6,0,2,4,2,100.0,0,17,10,58.82,0,53,2,0,64,56.14,84,203,507,710,108.3,6,1,887,18,5,0,33846.0,1760000.0,D,29.0,The Gambia
Andrea Cambiaso,917048,Bologna,2685,italy,2223,2169,32,25,6.77,0,3,3,0.95,1.55,48,11,19.64,197,43,53.75,445,639,1073,85.7,3,11.11,24,0,0,0,,5,1,7,5,25,32,0,0,18,37,129,0,1,26,0,0.0,,28,28,0,0,0,,118,52.91,0,0,0,179,26,29,0,5,,0,1,0,0,0.0,0,0,0,0,332,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,8,5,5,31,56.36,0,57,34,59.65,28,98,55,56,121,48.4,80,598,710,1252,216.6,17,0,1890,30,2,0,35577.0,1850000.0,D,22.0,Italy
Gaetano Castrovilli,587628,Fiorentina,2693,italy,2223,724,15,7,6.77,2,1,3,1.19,1.04,7,3,25.0,58,12,54.55,107,80,184,81.06,4,26.67,11,0,0,0,,1,0,7,1,5,15,0,0,9,7,44,0,0,12,0,11.11,,8,7,1,2,0,,29,46.77,0,0,0,43,8,8,1,1,,0,0,0,0,0.0,0,0,0,0,80,7,0,0,1,0,0,0,0,0,0,362.0,0.0,1,12,6,3,8,7,58.33,0,10,8,80.0,8,18,12,12,33,42.86,22,150,89,227,101.5,18,1,353,12,3,0,49808.0,2590000.0,M,25.0,Italy
Tommaso Pobega,928796,Milan,2692,italy,2223,890,19,9,6.77,2,0,2,1.44,0.57,14,2,40.0,74,24,48.0,143,163,304,77.16,13,39.39,20,0,0,0,,0,1,4,1,11,18,0,0,6,7,63,0,0,30,0,10.0,,13,11,2,1,1,,34,44.16,0,0,0,90,9,6,2,0,,0,1,0,0,0.0,0,0,0,0,113,4,0,0,0,0,0,0,0,0,0,445.0,0.0,0,12,8,11,5,2,40.0,0,27,16,59.26,5,37,5,5,47,42.73,50,209,190,394,121.8,20,1,517,5,4,0,35577.0,1850000.0,M,23.0,Italy
Marcos Antônio,905453,Lazio,2699,italy,2223,593,16,6,6.77,1,1,2,1.22,0.34,8,0,0.0,73,11,55.0,197,183,380,90.48,0,0.0,4,0,0,0,,1,1,0,0,16,15,0,0,4,11,27,0,0,9,0,33.33,,6,4,2,1,0,,28,54.9,0,0,0,40,11,3,1,0,,0,0,0,0,0.0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,593.0,0.0,0,1,2,2,1,4,100.0,0,9,6,66.67,3,13,4,0,28,50.91,20,221,199,420,101.5,3,0,512,15,2,0,22115.0,1150000.0,M,22.0,Brazil
Danilo D'Ambrosio,107936,Inter,2697,italy,2223,746,15,8,6.77,0,2,2,0.26,0.62,16,2,22.22,54,21,51.22,147,334,479,89.7,8,47.06,9,0,0,0,,1,1,0,1,16,15,0,1,2,12,42,0,0,16,0,0.0,,12,10,2,0,0,,37,52.86,0,0,0,55,10,7,0,0,,0,0,0,0,0.0,0,0,0,1,76,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,2,1,25.0,0,25,17,68.0,7,38,4,9,45,51.72,41,189,354,534,101.5,3,0,656,11,3,0,71154.0,3700000.0,D,34.0,Italy
Marco Sportiello,176301,Atalanta,2686,italy,2223,1340,15,14,6.77,0,0,0,0.0,0.01,29,0,0.0,5,64,40.0,49,229,278,73.74,5,100.0,0,0,0,0,,0,0,0,1,11,15,0,0,1,2,3,0,0,0,0,0.0,,21,15,6,0,0,-1.3,2,40.0,0,15,0,99,0,0,0,0,,0,0,0,0,0.0,1,0,0,0,101,0,9,0,0,6,18,25,43,0,11,0.0,0.0,0,0,0,0,0,0,0.0,6,1,0,0.0,0,78,0,0,7,70.0,160,139,238,377,101.5,0,1,539,2,0,0,21346.0,1110000.0,K,30.0,Italy
M'Bala Nzola,788061,Spezia,2735,italy,2223,2743,32,30,6.77,13,2,15,11.91,2.7,6,2,20.0,241,3,60.0,359,115,472,80.27,43,34.13,83,0,0,1,,2,13,9,6,21,32,0,0,71,6,255,0,0,60,0,19.7,,46,38,8,12,1,,86,33.33,1,0,1,116,7,28,7,10,,0,0,4,0,75.0,0,3,0,0,376,17,0,0,5,0,0,0,0,0,0,211.0,0.0,0,52,14,32,25,31,40.26,0,12,5,41.67,28,9,77,10,129,33.59,5,473,125,588,216.5,66,3,1133,43,8,0,19615.0,1020000.0,F,26.0,Angola
Alex Ferrari,327429,Cremonese,2761,italy,2223,1885,28,23,6.76,0,0,0,0.18,0.76,37,1,10.0,64,55,44.0,201,502,702,80.05,36,63.16,21,0,0,0,,1,0,1,1,67,28,0,0,4,18,69,0,1,20,0,0.0,,39,36,3,0,0,,76,61.29,0,0,0,175,44,6,0,0,,0,0,0,1,0.0,0,0,0,0,221,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,4,0,7,50.0,0,49,28,57.14,6,90,14,10,112,61.88,125,311,576,877,189.4,5,1,1216,20,6,0,35577.0,1850000.0,D,28.0,Italy
Duván Zapata,38162,Atalanta,2686,italy,2223,1393,25,16,6.76,2,2,4,3.93,1.17,8,6,20.69,131,10,71.43,208,67,269,72.31,42,49.41,43,0,0,0,,0,3,11,1,16,24,0,0,45,2,122,0,1,17,0,4.88,,20,17,3,2,0,,65,45.14,0,0,0,103,4,18,0,7,,0,1,0,0,0.0,0,0,0,1,250,18,0,0,2,0,0,0,0,0,0,696.5,0.0,0,31,10,22,8,20,55.56,0,8,4,50.0,17,12,36,29,107,46.72,14,321,80,372,162.3,41,0,693,37,1,0,64038.0,3330000.0,F,31.0,Colombia
Jean-Daniel Akpa Akpro,164511,Empoli,2705,italy,2223,1367,24,16,6.76,1,1,2,1.47,1.15,15,2,18.18,67,15,51.72,162,139,299,76.28,16,47.06,18,0,0,0,,3,1,4,0,21,24,0,1,15,18,100,0,0,31,0,7.14,,20,18,2,1,0,,102,55.43,0,0,1,93,13,6,0,0,,0,0,0,0,0.0,0,0,0,0,169,9,0,2,0,0,0,0,0,0,0,1367.0,0.0,0,6,8,5,5,31,62.0,0,53,37,69.81,6,29,50,11,118,54.13,29,234,169,392,162.3,14,0,702,18,7,1,32115.0,1670000.0,M,30.0,Cote d'Ivoire
Daniel Ciofani,132410,Cremonese,2761,italy,2223,1087,32,10,6.76,8,0,8,5.59,0.86,7,0,0.0,56,5,62.5,87,33,120,62.5,35,34.31,67,0,0,1,,1,2,3,0,10,31,0,0,10,3,92,0,0,9,0,25.0,,20,20,0,8,0,,21,45.65,1,0,0,72,2,10,1,6,,0,0,4,0,75.0,0,3,0,0,114,9,0,0,6,0,0,0,0,0,0,135.88,0.0,0,27,5,12,17,0,0.0,0,6,3,50.0,10,13,4,2,56,37.84,8,156,38,192,209.6,32,0,332,15,1,0,17885.0,930000.0,F,37.0,Italy
Harry Winks,545780,Sampdoria,2711,italy,2223,1719,20,19,6.76,0,0,0,0.56,1.46,43,11,23.91,158,55,61.8,409,382,780,85.43,6,33.33,12,0,0,0,,1,0,5,2,20,20,0,0,15,29,74,0,0,15,0,0.0,,36,34,2,0,0,,58,48.33,0,0,0,133,24,15,0,1,,0,0,0,0,0.0,0,0,0,0,214,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,13,9,0,18,78.26,0,27,12,44.44,15,79,23,46,64,46.38,89,536,423,913,135.2,14,0,1175,13,2,0,23269.0,1210000.0,M,26.0,England
Jeroen Zoet,40963,Spezia,2735,italy,2223,335,5,4,6.76,0,0,0,0.0,0.01,16,0,0.0,7,25,30.86,24,38,62,51.67,0,0.0,0,0,0,0,,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0.0,,4,3,1,0,0,-1.17,2,100.0,0,4,0,58,0,0,0,0,,0,0,0,0,0.0,1,0,0,0,58,0,1,0,0,2,4,5,10,0,4,0.0,0.0,0,0,0,0,0,1,100.0,2,1,1,100.0,0,44,1,0,2,100.0,81,72,48,120,33.8,0,0,153,0,1,0,24615.0,1280000.0,K,32.0,Netherlands
Jonathan Ikoné,802142,Fiorentina,2693,italy,2223,2024,33,24,6.76,4,4,8,4.1,3.48,25,3,12.5,220,38,77.55,369,157,523,84.08,14,33.33,28,0,0,0,,7,3,21,1,1,33,0,0,47,9,139,0,0,28,0,7.84,,23,21,2,4,0,,89,44.5,0,0,0,99,4,29,3,5,,0,0,0,0,0.0,0,0,0,1,269,17,0,0,1,0,0,0,0,0,0,506.0,0.0,0,36,15,20,10,48,61.54,0,16,8,50.0,29,32,78,24,103,42.56,49,472,174,622,223.0,51,0,1032,25,4,0,41923.0,2180000.0,F,24.0,France
Filippo Ranocchia,934238,Monza,2729,italy,2223,531,14,5,6.76,1,0,1,1.23,0.39,12,4,30.77,46,20,55.56,96,103,195,81.25,2,25.0,6,0,0,0,,0,1,6,0,7,14,0,0,10,8,34,0,0,7,1,5.26,,9,7,2,0,1,,31,52.54,0,0,1,45,4,7,0,0,,0,0,0,0,0.0,0,0,0,0,78,3,0,0,1,0,0,0,0,0,0,531.0,20.0,5,4,15,5,8,8,72.73,0,11,6,54.55,7,23,11,13,33,49.25,36,138,115,240,94.6,19,0,354,12,1,0,8846.0,460000.0,M,21.0,Italy
Samuele Perisan,794784,Empoli,2705,italy,2223,630,7,7,6.76,0,0,0,0.0,0.01,15,0,0.0,4,35,40.7,16,119,135,71.43,1,50.0,1,0,0,0,,0,0,0,2,4,7,1,0,0,0,1,0,0,0,0,0.0,,9,9,0,0,0,-1.54,1,100.0,0,4,0,54,0,0,0,0,,0,0,0,0,0.0,0,0,0,0,56,0,2,0,0,1,14,1,15,1,3,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,41,0,0,2,66.67,86,64,125,189,47.3,0,0,255,1,0,0,6346.0,330000.0,K,25.0,Italy
Assan Ceesay,842158,Lecce,2689,italy,2223,1830,34,20,6.76,6,0,6,5.12,0.7,3,4,25.0,77,5,35.71,154,67,217,58.81,63,43.75,81,0,0,0,,1,5,8,0,22,34,0,0,25,8,158,0,0,36,0,14.29,,27,21,6,5,1,,72,48.32,0,0,1,152,3,8,4,22,,0,0,1,0,100.0,0,1,0,0,271,12,0,0,2,0,0,0,0,0,0,305.0,0.0,0,34,8,23,11,22,64.71,0,23,18,78.26,8,8,34,16,135,46.08,14,289,96,369,229.7,42,1,716,27,2,0,24615.0,1280000.0,F,28.0,The Gambia
Alberto Grassi,186845,Empoli,2705,italy,2223,1209,25,14,6.75,0,0,0,0.58,0.34,13,0,0.0,64,23,46.94,165,288,453,81.33,26,70.27,11,0,0,0,,0,0,3,0,45,24,0,0,12,9,58,0,0,22,0,0.0,,16,16,0,0,0,,43,47.78,0,0,0,104,27,6,0,0,,0,0,0,0,0.0,0,0,0,0,142,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,3,4,3,4,50.0,0,26,21,80.77,6,32,8,0,69,54.33,49,230,327,557,162.1,10,0,771,13,3,0,25000.0,1300000.0,M,27.0,Italy
Federico Fazio,27569,Salernitana,2710,italy,2223,1075,14,12,6.75,1,0,1,0.7,0.14,8,0,0.0,43,27,36.99,149,249,398,76.98,36,73.47,13,0,0,0,,0,1,3,3,60,13,0,1,5,7,40,0,0,11,0,9.09,,19,12,7,1,0,,25,48.08,0,0,0,119,28,3,0,0,,0,0,0,3,0.0,0,0,0,0,146,1,0,1,1,0,0,0,0,0,0,1075.0,0.0,0,11,0,6,2,4,50.0,0,15,12,80.0,3,40,8,4,61,60.4,73,229,292,517,87.8,11,0,708,6,2,0,89038.0,4630000.0,D,35.0,Argentina
Ondrej Duda,246319,Hellas Verona,2701,italy,2223,1066,15,11,6.75,0,0,0,0.85,0.49,24,1,7.14,87,27,58.7,183,138,320,77.29,11,44.0,14,0,0,0,,1,1,4,0,7,15,0,0,17,7,61,0,0,17,0,0.0,,15,13,2,0,0,,68,59.13,0,0,0,94,13,5,0,0,,0,0,0,0,0.0,0,0,0,0,151,6,0,0,0,0,0,0,0,0,0,0.0,0.0,1,6,7,5,4,20,71.43,0,22,14,63.64,5,45,28,14,79,56.43,46,269,159,414,101.3,13,0,632,26,4,0,21154.0,1100000.0,F,28.0,Slovakia
Giorgio Scalvini,1012176,Atalanta,2686,italy,2223,2344,32,29,6.75,2,2,4,2.0,0.84,52,2,25.0,245,69,42.86,532,663,1193,81.49,49,56.98,37,0,0,0,,1,1,1,1,54,32,0,0,8,28,136,0,2,55,0,11.76,,35,26,9,1,1,,72,42.11,1,0,1,271,56,9,0,6,,0,0,0,0,0.0,0,0,0,0,323,10,0,0,1,0,0,0,0,0,0,1172.0,0.0,0,15,2,12,4,12,52.17,0,54,29,53.7,9,134,23,8,121,47.08,161,727,745,1464,216.1,17,0,1814,6,7,0,10769.0,560000.0,D,19.0,Italy
Cyriel Dessers,541464,Cremonese,2761,italy,2223,1592,26,19,6.75,6,2,8,7.15,1.47,2,2,25.0,76,5,50.0,122,55,175,65.3,16,25.0,48,0,0,1,,2,5,12,0,5,26,0,0,21,4,128,0,0,34,0,12.0,,36,33,3,6,0,,38,32.2,0,0,4,93,3,23,3,24,,0,0,1,0,0.0,0,0,0,0,204,11,0,0,3,0,0,0,0,0,0,265.33,0.0,0,46,4,25,13,13,37.14,0,11,4,36.36,23,5,35,8,54,29.67,10,205,71,268,175.5,50,1,523,14,3,0,22115.0,1150000.0,F,28.0,Nigeria
Koffi Djidji,158235,Torino,2696,italy,2223,2428,34,26,6.75,1,0,1,0.94,0.3,27,4,30.77,122,49,38.28,408,829,1233,87.38,47,48.45,50,0,0,0,,0,2,1,5,67,34,0,0,6,14,96,0,0,27,0,12.5,,30,26,4,1,0,,57,55.34,1,0,0,178,34,2,0,1,,0,0,0,2,0.0,0,0,0,0,206,2,0,0,0,0,0,0,0,0,0,2428.0,0.0,0,6,2,3,4,4,80.0,0,50,25,50.0,2,74,5,13,104,52.0,128,538,886,1411,229.5,8,0,1703,3,3,0,22115.0,1150000.0,D,30.0,Cote d'Ivoire
Janis Antiste,963398,Sassuolo,2793,italy,2223,50,2,0,6.75,1,0,1,0.18,0.01,0,0,0.0,4,0,0.0,10,3,13,72.22,2,66.67,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,6,0,0,4,0,100.0,,1,1,0,1,0,,1,16.67,0,0,0,5,0,0,1,0,,0,0,0,0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0,1,0,0,1,0,0.0,0,1,0,0.0,0,1,1,0,3,33.33,0,12,6,18,13.5,1,0,22,0,0,0,13654.0,710000.0,F,20.0,France
Samuele Vignato,1119364,Monza,2729,italy,2223,60,5,0,6.75,0,1,1,0.07,0.05,1,1,50.0,11,1,100.0,20,10,29,87.88,1,33.33,2,0,0,0,,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0.0,,1,1,0,0,0,,3,75.0,0,0,0,4,0,2,0,0,,0,0,0,0,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,3,75.0,0,0,0,0.0,2,2,4,2,4,57.14,1,24,11,33,27.0,1,0,48,0,0,0,712.0,37000.0,F,18.0,Italy
Jaime Báez,796443,Cremonese,2761,italy,2223,96,2,1,6.75,0,0,0,0.13,0.28,3,4,44.44,9,4,50.0,26,6,28,71.79,1,100.0,0,0,0,0,,0,0,1,0,2,2,0,0,0,3,4,0,1,1,0,0.0,,2,2,0,0,0,,6,60.0,0,0,0,11,0,2,0,1,,0,0,0,0,0.0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,0,1,100.0,0,4,2,50.0,2,6,1,9,7,63.64,8,40,8,39,13.5,2,0,64,1,0,0,3846.0,200000.0,F,27.0,Uruguay
Brian Bayeye,1001725,Torino,2696,italy,2223,63,2,1,6.75,0,0,0,0.0,0.04,0,1,50.0,3,3,37.5,13,8,20,55.56,0,0.0,1,0,0,0,,0,0,0,0,2,2,0,0,2,0,3,0,0,1,0,0.0,,2,1,1,0,0,,6,75.0,0,0,0,16,1,1,0,0,,0,0,0,0,0.0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,100.0,0,3,0,0.0,1,1,2,2,6,66.67,8,20,18,36,13.5,0,0,67,1,0,0,10769.0,560000.0,D,22.0,France
Tommaso Augello,596736,Sampdoria,2711,italy,2223,3066,37,35,6.75,2,5,7,0.99,3.83,65,45,26.47,228,60,51.28,546,513,1014,77.52,38,54.29,32,0,0,0,,5,1,2,1,49,37,0,0,17,11,96,0,1,14,0,18.18,,64,60,4,1,1,,77,54.61,0,0,0,294,17,44,1,1,,0,1,0,1,0.0,0,0,0,0,557,14,0,0,1,0,0,0,0,0,0,1533.0,0.0,0,9,2,5,4,34,59.65,0,17,14,82.35,43,139,57,170,115,54.5,117,843,635,1308,249.7,11,1,2075,26,3,0,8846.0,460000.0,D,28.0,Italy
Kristjan Asllani,996820,Inter,2697,italy,2223,592,20,5,6.75,0,0,0,0.54,0.97,26,10,47.62,62,32,55.17,175,226,391,90.09,0,0.0,4,0,0,0,,0,0,2,0,4,19,0,0,2,3,15,0,0,5,0,0.0,,10,8,2,0,0,,20,64.52,0,0,1,43,6,11,0,0,,0,0,0,0,0.0,0,0,0,0,64,4,0,0,0,0,0,0,0,0,0,0.0,0.0,2,1,10,9,0,2,40.0,0,11,5,45.45,11,48,5,21,20,57.14,58,223,232,434,128.2,11,0,521,7,2,0,28462.0,1480000.0,M,20.0,Albania
Sam Lammers,804901,Sampdoria,2711,italy,2223,1990,33,23,6.75,2,2,4,4.79,1.06,5,1,16.67,118,4,40.0,221,93,313,66.03,49,46.67,56,0,0,0,,2,5,15,1,18,32,0,0,32,13,148,0,0,25,0,3.92,,35,31,4,1,1,,87,48.6,1,0,1,161,9,24,0,2,,0,0,0,0,0.0,0,0,0,0,318,7,0,0,1,0,0,0,0,0,0,995.0,0.0,0,41,10,20,16,24,50.0,0,32,15,46.88,24,11,48,6,136,47.89,10,349,131,474,215.9,51,0,855,31,1,0,19808.0,1030000.0,F,25.0,Netherlands
Matías Soulé,1082406,Juventus,2687,italy,2223,439,13,4,6.75,1,0,1,1.53,0.35,4,2,33.33,43,8,72.73,82,48,128,83.66,3,17.65,14,0,0,0,,0,1,1,0,2,13,0,0,7,2,37,0,0,3,0,10.0,,0,0,0,1,0,,24,51.06,1,0,0,25,3,9,0,0,,0,0,0,0,0.0,0,0,0,0,58,5,0,0,0,0,0,0,0,0,0,439.0,0.0,0,6,4,4,5,12,52.17,0,7,4,57.14,9,8,23,6,27,42.19,11,109,50,153,87.7,10,0,261,5,0,0,1346.0,70000.0,F,19.0,Argentina
Federico Bonazzoli,284363,Salernitana,2710,italy,2223,1121,24,12,6.75,2,1,3,2.35,0.68,21,1,25.0,106,24,63.16,175,89,263,75.36,6,27.27,16,0,0,0,,2,1,8,1,0,24,0,0,12,9,62,0,0,18,0,6.25,,14,12,2,2,0,,49,51.58,0,0,0,86,3,8,2,7,,0,0,0,0,0.0,0,0,0,0,154,6,0,0,0,0,0,0,0,0,0,560.5,0.0,1,18,14,17,7,12,57.14,0,5,3,60.0,8,33,21,4,55,47.01,38,252,101,349,161.9,32,0,542,32,1,0,42692.0,2220000.0,F,25.0,Italy
Luca Ranieri,893998,Fiorentina,2693,italy,2223,511,9,5,6.74,0,0,0,0.07,0.09,19,0,0.0,22,20,43.48,65,210,275,84.1,11,44.0,14,0,0,0,,0,0,1,2,15,9,0,0,1,3,23,0,1,6,0,0.0,,5,5,0,0,0,,12,57.14,0,0,0,52,11,2,0,2,,0,0,0,0,0.0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,1,50.0,0,9,4,44.44,2,39,2,0,23,50.0,46,97,230,327,60.7,1,0,391,2,1,0,21346.0,1110000.0,D,23.0,Italy
